---
season: 2021-22
division: d3
gender: women
description: schedule/scoreboard from conference websites
updated: 2022-01-21
past: 392 (51%)
future: 380 (49%)
completed: 392 (100%)
total: 774
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
  WIAC	 48546	2021-09-03	 3:00pm	W		MSOE 	at		WISSP	L	0-9	 	 	d3     		2021-09-03T19:00Z		CT	2:00 P.M. 	Stevens Point, WI                               				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdBxzDbrtdBH0VMSRimwJnuYx%2fzc11DAYbqBSG3ZYP7UWDuODW%2bRYt6OTS6LvE2m2iyGBtjzov3z7nVMtUZ25LWnw%3d%3d&path=wten)
   LEC	 42372	2021-09-03	 4:00pm	W		BRIDG	at		REGIS	W	5-4	 	 	d3     		2021-09-03T20:00Z		ET	4:00 P.M. 	Weston, MA                                      				[Box Score](/boxscore.aspx?id=JcLFfL9RUu0H5ystoOMbjQy54U2krPTgVAfwgg0Yz7xvHzx7FnpI7aGxOvkkcK6UaSBfTxu%2buftcwQmoAy1yzRsW5w42rIiD%2bTDRi9ItMHMGN6xZuL%2bEfzjWfwvP7FeuDTh20mkxNQF%2ft6fH6XI2lWbCeYBx3DigkOrsA1DuNQo%3d&path=wten)
   LEC	 42223	2021-09-03	 4:00pm	W		CASTL	at		CLBS 	L	0-9	 	 	d3     		2021-09-03T20:00Z		ET	4:00 P.M. 	New London, NH                                  				[Box Score](/boxscore.aspx?id=295Hu3vOPHiveuFhd0fnwcInCFdg%2bXaLuzQk0Rpbv8advmZMA4y0SIglAN030dktM9B0zj2uREjP1OK%2bd0NxE9Sv%2fwKgyRG4VvGwsN2GAEM1320nhBxX6UoEWWRq84mp&path=wten)
  WIAC	 48588	2021-09-03	 4:30pm	W		WIOSH	at		WIWHI	L	0-9	 	C	d3     		2021-09-03T20:30Z		CT	3:30 P.M. 	Whitewater, WI                                  				[Box Score](https://static.uwwsports.com/custompages/wten/2021-22/wten04.htm)
 Mdwst	 64521	2021-09-03	 5:00pm	W		ILLCO	at		OC   	L	0-9	 	 	d3/d2  		2021-09-03T21:00Z		  	4:00 P.M. 	Oakland City, IN                                				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRglOui9HXeiC2hWMWGDWWFzDw%2b11Sy8zSj8Y8OkBgkSsjmAcpWtYaouPt%2bU%2ftKh%2fL3onpfC3t5C86d6QbZRz83442vA4LllvzjEMvX72WkLmMg%3d%3d&path=wten)
  CCIW	 53017	2021-09-03	 6:30pm	W		EDGE 	at		WHEAT	L	1-8	 	 	d3     		2021-09-03T22:30Z		CT	5:30 P.M. 	Wheaton, IL                                     				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdB2oR0T2Lbe98HWUKgZZGm1Y26x9QEyqBDU3r%2fC9Oe9OEyDnb7gDxKS62FpxCLvS2ut317gW036J98AnNg%2bsP1ZQ%3d%3d&path=wten)
 Mdwst	 64086	2021-09-04	    TBA	W		EDGE 	vs		LAKEF	L	4-5	N	 	d3     		                 		  	TBA       	Wheaton, IL                                     				
  CUNY	116604	2021-09-04	    TBA	W		HTR  	at		WCTST	W	8-1	 	 	d3     		                 		ET	TBA       	Danbury, CT                                     				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnsllxCldQN2sX6P0phXXYm42U16u15e8DpLLInlza7zggTzv94gDTTiye7VM9HB%2bNYhZiwrE1yJm3XlXaH85HGpXSkX%2f1CyVz4eUJ8C%2fSJyA%3d%3d&path=wtennis)
 Mdwst	 64087	2021-09-04	    TBA	W		LAKEF	at		WHEAT	L	3-6	 	 	d3     		                 		  	TBA       	Wheaton, IL                                     				
  CCIW	 52830	2021-09-04	10:30am	W		CARRL	at		NCENT	L	0-9	 	C	d3     		2021-09-04T14:30Z		CT	9:30 A.M. 	Naperville, IL                                  				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRglL412Y2RDS8eCHva%2fsZs1xm%2bLbRZegeUaDFFrbVOh6CtSt4lb824fKPlI3S9h37vkNCv7DEZANeyOtCCHdC51BSafdAMDkFEBVH85ZYUtBzw%3d%3d&path=wten)
  NJAC	 82386	2021-09-04	11:00am	W		RTGC 	at		FDUF 	W	7-2	 	 	d3     		2021-09-04T15:00Z		ET	11:00 A.M.	Madison, NJ                                     				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnYuNZ%2fdPh2Ftg82mzIMlGIOU7lvLCvbQqCoF2yoFS13kB7boxOtS%2bZARe8kKUr%2bc5nqkJm4uI5EybICwK5tJ6d2dG76vXSkOtEDyx9MgCo9VGrU35BTcAuEbT9QfvNo%2bI%3d&path=wten)
 Mdwst	 64638	2021-09-04	11:30am	W		MRIAN	at		RIPON	L	1-8	 	 	naia/d3		2021-09-04T15:30Z		  	10:30 A.M.	Ripon, WI                                       				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgk4s%2fJvsayFbbmmPATxKAh4XmjyPq0SA2%2bsZB2%2biacdiT0PiHB00m8JGOqU%2fHsuIykOvPdwiiUtEIY1Xg6ORQ1WCmJWIZ1cD406zQ9xq0zHNQ%3d%3d&path=wten)
 Skyln	 51408	2021-09-04	12:00pm	W		STVNS	at		FARM 	W	7-2	 	 	d3     		2021-09-04T16:00Z		  	12:00 P.M.	Farmingdale, NY                                 				
   LEC	 42304	2021-09-04	 1:00pm	W		HTR  	at		WCTST	W	8-1	 	 	d3     		2021-09-04T17:00Z		ET	1:00 P.M. 	Danbury, CT                                     				[Box Score](/boxscore.aspx?id=MN5pTQ13EXXQzYgWvYSgDlMMNsXFhAzgnYBr1SB%2bWqZP5ueLoe3mqz%2feg0AF%2bIbAOcMIVs6OWuSlu4VDhtKuiXMHXma5%2fOS6hrZb%2f97QSWlowv93E1QbE8PFXYFPUy30&path=wten)
   LEC	 42236	2021-09-04	 1:00pm	W		PLYM 	at		HUSS 	W	6-3	 	 	d3     		2021-09-04T17:00Z		ET	1:00 P.M. 	Bangor, ME                                      				[Box Score](/boxscore.aspx?id=BLxxhvTBvnQI0eJFISAEu6TNWqfoTrp7Qf3oD8jja7eAo92FjrA4bP%2fmGuC18IdzP5pmaDaZo7BfWAiXL1mRijORLWiTs7gT49tyKuaVr060MOa4cWmb14BPHPujXFr7&path=wten)
  CCIW	 52990	2021-09-04	 1:30pm	W		CARRL	vs		McHEN	W	9-0	N	 	d3/juco		2021-09-04T17:30Z		CT	12:30 P.M.	Naperville, IL                                  				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRglOw8MkfFbEuruVN1fHx16jOKDsH8D09TmZeUG6NINB0Cyh9lGiepz6vJbXMiAkXHk9UmyH2jS7g2nErI%2bekPl4BucimFL%2fwA7jFthQiZDCaw%3d%3d&path=wten)
 Mdwst	 64500	2021-09-04	 1:30pm	W		CRNLC	at		VISTA	W	8-1	 	 	d3     		2021-09-04T17:30Z		  	12:30 P.M.	Storm Lake, IA                                  				[Box Score](/boxscore.aspx?id=k0pu04NgoIxRX5QeMRl4Q%2bkdcPr35Km5QHvRk23Kuqo3ZDBATDu5xTnoFzdCwiPkTBaAYdZZDl8lPhfdm92BlFTSYLBHGBeQGxRfzDZ1o6puugi%2bHzpLmj5wGgClhvgh&path=wten)
 Mdwst	 64534	2021-09-04	 2:00pm	W		MNM  	vs		WISTO	L	0-9	N	 	d3     		2021-09-04T18:00Z		  	1:00 P.M. 	Dubuque, IA (University of Dubuque)             				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgl1KmkTLmg%2bGMMUYFGALdGegs2kjCRRTWhYsdHarAJZ%2b4pDbcZzwgJpL9IO43T0%2bTY5XVRBqVq%2bDSRhEZuuEr0C1o3IMZ62Ke5IaBP6mad3SLGqoRIKledH7Js7EOr%2f3fM%3d&path=wten)
  WIAC	 48575	2021-09-04	 2:00pm	W		MNM  	vs		WISTO	L	0-9	N	 	d3     		2021-09-04T18:00Z		CT	1:00 P.M. 	Dubuque, IA                                     				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdB4L1WFZ8Rt88XtOd7Kd9GTUebj2kVR0cNbdb1OEVnjk5yRE62o%2f2KemeL9BC7lMaP4rRGNUyFh144fpVuQ2DlVg%3d%3d&path=wten)
  CCIW	 53018	2021-09-04	 3:30pm	W		LAKEF	at		WHEAT	L	3-6	 	 	d3     		2021-09-04T19:30Z		CT	2:30 P.M. 	Wheaton, IL                                     				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdB2oR0T2Lbe98HWUKgZZGm1Y26x9QEyqBDU3r%2fC9Oe9OEUF7TEEiNw8uq1206%2bI71F9KmhD%2bu7%2bkrbVwTBTx%2f9FQ%3d%3d&path=wten)
 Mdwst	 64097	2021-09-04	 4:00pm	W		BSCWI	at		LWRNC	L	2-7	 	 	juco/d3		2021-09-04T20:00Z		  	3:00 P.M. 	Appleton, WI                                    				
 Mdwst	 64535	2021-09-04	 5:00pm	W		MNM  	at		DUBQ 	L	1-8	 	 	d3     		2021-09-04T21:00Z		  	4:00 P.M. 	Dubuque, IA                                     				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgl1KmkTLmg%2bGMMUYFGALdGegs2kjCRRTWhYsdHarAJZ%2b4pDbcZzwgJpL9IO43T0%2bTZnVl0Brx1pP83CgHUQmrZYFuhvxD9JkOKIru89gwyaVkKMKNj9kiLNVgfbhwR4zcI%3d&path=wten)
  CCIW	 53004	2021-09-05	All Day	W		MILIK	at		TRANS	N	0-0	 	 	d3     		                 		CT	All Day   	Lexington, KY                                   				
  WIAC	 48547	2021-09-05	10:30am	W		MRIAN	at		WISSP	L	0-9	 	 	naia/d3		2021-09-05T14:30Z		CT	9:30 A.M. 	Stevens Point, WI                               				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdBxzDbrtdBH0VMSRimwJnuYx%2fzc11DAYbqBSG3ZYP7UWAIdoxEkwtGJjQZcf6hNdPEDLDFAU635%2b2hK5n9wgfXFA%3d%3d&path=wten)
   AEC	  7482	2021-09-05	11:00am	W		RTGC 	at		IMMAC	W	9-0	 	 	d3     		2021-09-05T15:00Z		ET	11:00 A.M.	Immaculata, PA                                  				
  NJAC	 82387	2021-09-05	11:00am	W		RTGC 	at		IMMAC	W	9-0	 	 	d3     		2021-09-05T15:00Z		ET	11:00 A.M.	Immaculata, PA                                  				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnYuNZ%2fdPh2Ftg82mzIMlGIOU7lvLCvbQqCoF2yoFS13kB7boxOtS%2bZARe8kKUr%2bc6f6Fj91vXMSDE9tA4r%2bRwLRTc%2bTYvpJkxjQDgGCx%2baY6ezVOffoiGZPJzEu9ubFqM%3d&path=wten)
   LEC	 42224	2021-09-05	 1:00pm	W		CASTL	at		SAGE 	W	5-4	 	 	d3     		2021-09-05T17:00Z		ET	1:00 P.M. 	Albany, NY                                      				[Box Score](/boxscore.aspx?id=295Hu3vOPHiveuFhd0fnwcInCFdg%2bXaLuzQk0Rpbv8advmZMA4y0SIglAN030dktM9B0zj2uREjP1OK%2bd0NxE5g4b7Snbs9MPTMmv7go1nvOY6l0gqDOrBJyba7pt3rU&path=wten)
  WIAC	 48548	2021-09-05	 3:30pm	W		WILUT	at		WISSP	L	1-8	 	 	d3     		2021-09-05T19:30Z		CT	2:30 P.M. 	Stevens Point, WI                               				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdBxzDbrtdBH0VMSRimwJnuYx%2fzc11DAYbqBSG3ZYP7UWDQkpNSue4PUiaxUaQXCD11ixU7JPf1OPv6SXtGo13GdQ%3d%3d&path=wten)
   AEC	  7511	2021-09-07	 3:00pm	W		MISER	at		MARYW	W	7-2	 	 	d3     		2021-09-07T19:00Z		ET	3:00 P.M. 	Scranton, PA                                    				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgk9AFVZDwLtqNFGmD7CvUepxgcL%2bcB0KfhxsOT6WcBbJHQ%2bMry0u2sP7EYfz7mJjGyhaj3hwvKzrVk70DMvQ%2bO5&path=wten)
   LEC	 42662	2021-09-07	 3:30pm	W		RWIL 	at		SSU  	W	8-1	 	 	d3     		2021-09-07T19:30Z		ET	3:30 P.M. 	Salem, MA                                       				
   LEC	 42256	2021-09-07	 4:30pm	W		REGIS	at		RICOL	L	0-9	 	 	d3     		2021-09-07T20:30Z		ET	4:30 P.M. 	Providence, RI                                  				[Box Score](/boxscore.aspx?id=DF8%2b6lYeFGqJeZ28T1%2b4hUTeu2kZamy6YdOEJTGfQZvWynxfMCHdYxfcZnshv0zfDHJCPteOKLRKifQ0JgSlVPFtiAqUguMuFzO8uWqYEtWQVO97kL5grP7MgPyse6a6&path=wten)
  NJAC	 82407	2021-09-08	 2:00pm	W		NPLZ 	at		TCNJ 	L	4-5	 	 	d3     		2021-09-08T18:00Z		ET	2:00 P.M. 	Ewing, NJ                                       				[Box Score](https://tcnjathletics.com/sports/womens-tennis/stats/2021-22/new-paltz/boxscore/8628)
  CCIW	 52815	2021-09-08	 3:30pm	W		NCENT	at		ILWES	W	9-0	 	C	d3     		2021-09-08T19:30Z		CT	2:30 P.M. 	Bloomington, IL                                 				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRglL412Y2RDS8eCHva%2fsZs1xm%2bLbRZegeUaDFFrbVOh6CtSt4lb824fKPlI3S9h37vk82RZULhAl6OPY2RIVsDSixpRkUdSdKQk9fYBqp4Ou8Q%3d%3d&path=wten)
  CUNY	116605	2021-09-08	 4:00pm	W		HTR  	at		MANH 	W	6-3	 	 	d3     		2021-09-08T20:00Z		ET	4:00 P.M. 	Purchase, NY                                    				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnsllxCldQN2sX6P0phXXYm42U16u15e8DpLLInlza7zggTzv94gDTTiye7VM9HB%2bPq1NweZtF0b9hLvTjoBuYXih7X5uOREpqAD%2fGX%2f%2frt2Q%3d%3d&path=wtennis)
 Skyln	 51333	2021-09-08	 4:00pm	W		HTR  	at		MANH 	W	6-3	 	 	d3     		2021-09-08T20:00Z		ET	4:00 P.M. 	New York, NY                                    				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgkOhEwjqwnPB7GrHLJ0Qly8QeASzbw8ksdNEpaT5VEHtGOn2C97rh7Kju9tihRM6hGvUmSttllQZgntWgm5NCnYJUHCn1TogYalX66xGSxxH%2b5Eqcf8gYJmhFW6d6PdC94%3d&path=wten)
   LEC	 42663	2021-09-08	 4:00pm	W		SSU  	at		SIMM 	L	3-6	 	 	d3     		2021-09-08T20:00Z		ET	4:00 P.M. 	Boston, MA                                      				
  WIAC	 48549	2021-09-08	 4:30pm	W		WISSP	at		EDGE 	W	6-3	 	 	d3     		2021-09-08T20:30Z		CT	3:30 P.M. 	Madison, WI                                     				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdBxzDbrtdBH0VMSRimwJnuYx%2fzc11DAYbqBSG3ZYP7UWASunJMMwaBRM%2ft6Y%2fd%2bdxUiP7E0kvBPGDaankzsFq0nA%3d%3d&path=wten)
  CCIW	 53182	2021-09-08	 5:00pm	W		WHEAT	at		ELMH 	W	9-0	 	C	d3     		2021-09-08T21:00Z		CT	4:00 P.M. 	Elmhurst, IL                                    				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRglLM9uk18FQZUzTi1%2bhup5Mll6tgCt4pJMuyrbwSn6UdIxVAv0qE8Kg%2bHM7HiZK0iW8%2be1%2f0XGZCEzzGHHx%2fUcedkoIF371WPzs%2f2CVbWEVgA%3d%3d&path=wten)
  CCIW	 52795	2021-09-08	 6:00pm	W		NPARK	at		CARTH	L	2-7	 	C	d3     		2021-09-08T22:00Z		CT	5:00 P.M. 	Kenosha, WI                                     				
 Mdwst	 64635	2021-09-09	 5:00pm	W		RIPON	at		MSOE 	W	5-4	 	 	d3     		2021-09-09T21:00Z		  	4:00 P.M. 	Milwaukee, WI                                   				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgk4s%2fJvsayFbbmmPATxKAh4XmjyPq0SA2%2bsZB2%2biacdiT0PiHB00m8JGOqU%2fHsuIymz8BwZXIpwGZgeT23EOwGsEV7J26UB0TLywYeE25sYaQ%3d%3d&path=wten)
 Mdwst	 64098	2021-09-09	 5:00pm	W		WIOSH	at		LWRNC	L	4-5	 	 	d3     		2021-09-09T21:00Z		  	4:00 P.M. 	Appleton, WI                                    				
  WIAC	 48642	2021-09-09	 5:00pm	W		WIOSH	at		LWRNC	L	4-5	 	 	d3     		2021-09-09T21:00Z		  	4:00 P.M. 	Appleton, WI                                    				[Box Score](https://www.uwoshkoshtitans.com/sports/wten/2021-22/files/UWOLU.pdf)
   LEC	 42702	2021-09-10	 3:30pm	W		SJCT 	at		RICOL	L	0-9	 	 	d3     		2021-09-10T19:30Z		ET	3:30 P.M. 	Providence, RI                                  				[Box Score](/boxscore.aspx?id=DF8%2b6lYeFGqJeZ28T1%2b4hUTeu2kZamy6YdOEJTGfQZvWynxfMCHdYxfcZnshv0zfDHJCPteOKLRKifQ0JgSlVBxiQzlBO7BSsomhxdFad8mTz2lgg38mBjm74LB7Lq4q&path=wten)
   LEC	 42305	2021-09-10	 4:00pm	W		PURCH	at		WCTST	W	8-1	 	 	d3     		2021-09-10T20:00Z		ET	4:00 P.M. 	Danbury, CT                                     				[Box Score](/boxscore.aspx?id=MN5pTQ13EXXQzYgWvYSgDlMMNsXFhAzgnYBr1SB%2bWqZP5ueLoe3mqz%2feg0AF%2bIbAOcMIVs6OWuSlu4VDhtKuiWD9EyzbeTtJferUFylbvS9I8X%2fM5hCZbedqawZ211v9&path=wten)
 Skyln	 51358	2021-09-10	 4:00pm	W		PURCH	at		WCTST	W	8-1	 	 	d3     		2021-09-10T20:00Z		ET	4:00 P.M. 	Danbury, CT                                     				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgkpsK9xamCiJgGUiq9mHEbnQMxjBdX%2fNQOH9Mg79UyXFLzYioDF5b3SwglOpOBxnsa7SO9xjSCMONkD69C3LPTq93jMzfK2cwukYH5aUYeqTQ%3d%3d&path=wten)
  CCIW	 52772	2021-09-10	 5:00pm	W		NPARK	at		AUGIL	L	2-7	 	C	d3     		2021-09-10T21:00Z		CT	4:00 P.M. 	Rock Island, IL                                 				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgk4zD2IGxTzKcmgv6beLM1A3XhKHAtMDol0JtWOEkY87mF8Q2cuzp%2fAzU%2bILuikUVwCBBdjXzmw2EAspJwsgaP734%2baOWFuM1MJXmWwkUwnpg%3d%3d&path=wten)
  CCIW	 53571	2021-09-10	 6:00pm	W		MILIK	at		ROSHL	W	8-1	 	 	d3     		2021-09-10T22:00Z		CT	5:00 P.M. 	Terre Haute, IN                                 				
  UMAC	 74257	2021-09-11	       	W		RIPON	vs		SUPER	L	2-7	N	 	d3     		                 		  	          	Stevens Point, WI                               				
  UMAC	 74258	2021-09-11	       	W		SUPER	at		WISSP	L	1-8	 	 	d3     		                 		  	          	Stevens Point, WI                               				
  CCIW	 52773	2021-09-11	10:00am	W		ILWES	at		AUGIL	L	1-8	 	C	d3     		2021-09-11T14:00Z		CT	9:00 A.M. 	Rock Island, IL                                 				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgk4zD2IGxTzKcmgv6beLM1A3XhKHAtMDol0JtWOEkY87mF8Q2cuzp%2fAzU%2bILuikUVxEGviuYUpC3Ga9A63SzcuvzGq%2bcdsY%2fvgznOGqeaVyLA%3d%3d&path=wten)
  CUNY	116606	2021-09-11	12:00pm	W		HTR  	at		FARM 	L	2-7	 	 	d3     		2021-09-11T16:00Z		ET	12:00 P.M.	Farmingdale, NY                                 				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnsllxCldQN2sX6P0phXXYm42U16u15e8DpLLInlza7zggTzv94gDTTiye7VM9HB%2bMLz1JWtmM39140jZa9ZOFRYVj%2fprdNSFogRMhopvqlUA%3d%3d&path=wtennis)
 Skyln	 51409	2021-09-11	12:00pm	W		HTR  	at		FARM 	L	2-7	 	 	d3     		2021-09-11T16:00Z		  	12:00 P.M.	Farmingdale, NY                                 				
 Mdwst	 64099	2021-09-11	12:00pm	W		LWRNC	at		WISSP	W	6-4	 	 	d3     		2021-09-11T16:00Z		  	11:00 A.M.	Stevens Point, WI                               				
  WIAC	 48550	2021-09-11	12:00pm	W		LWRNC	at		WISSP	L	0-9	 	 	d3     		2021-09-11T16:00Z		CT	11:00 A.M.	Stevens Point, WI                               				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgnr0LrfZa9on%2b%2fdkFoLtEdBxzDbrtdBH0VMSRimwJnuYxnS3RTH8uLABCAzktaRwNPANoK1kk2syOlkIo41XYuz%2b31vWj7kaKazNWshpGCVAA%3d%3d&path=wten)
 Mdwst	 64648	2021-09-11	12:00pm	W		RIPON	vs		SUPER	L	2-7	N	 	d3     		2021-09-11T16:00Z		  	11:00 A.M.	Stevens Point, WI - Stevens Point High School   				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgk4s%2fJvsayFbbmmPATxKAh4XmjyPq0SA2%2bsZB2%2biacdiT0PiHB00m8JGOqU%2fHsuIylT8Hsh6la3YoHuevpeBPFyKAiWXK1AKeDFIujG581MXQ%3d%3d&path=wten)
  CUNY	116591	2021-09-11	12:00pm	W		SARAH	at		BRKLN	W	6-3	 	 	d3     		2021-09-11T16:00Z		ET	12:00 P.M.	Roosevelt Tennis Courts (Brooklyn, NY           				[Box Score](/boxscore.aspx?id=7Gx48kkB20iPlOppZhxXHy%2f5Zy4VtNXkGzuHdKHXRgmxyaPBPliuMldgU6%2bqbd79HV4Mb3ZUjptGBHk%2fOLlwG7LKaQXzAmA1lckQPOhElUeN4QmO%2fNWyHeYGfqI8yDXroB9zJDXX3y7a0KSfECZtbQ%3d%3d&path=wtennis)
