---
season: 2021-22
division: d1
gender: women
description: schedule/scoreboard from team websites
updated: 2022-01-21
past: 189 (4%)
today: 48 (1%)
future: 3671 (77%)
completed: 161 (68%)
postponed: 14 (6%)
cancelled: 13 (5%)
unreported: 49 (21%)
total: 4784
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
  SMU	 12527	2022-02-27	6:00pm 	W	  	UTA  	at	  	SMU  	 	   	 	 	d1     		2022-02-27T23:00Z		   	5 P.M.	Dallas, TX	[Styslinger / Altec Tennis Complex](/facilities/?id=20)			
  WKU	 11596	2022-02-27	7:00pm 	W	  	TNST 	at	  	WKU  	 	   	 	 	d1     		2022-02-28T00:00Z		   	6 PM	Bowling Green, KY				
  UNF	 18088	2022-02-28	12:00pm	W	  	MIZZ 	at	  	UNF  	 	   	 	 	d1     		2022-02-28T17:00Z		   	12 p.m.	Jacksonville, FL	[UNF Tennis Complex](/facilities/?id=7)			[Live Stats](http://www.sidearmstats.com/unf/wten/xlive.htm) [History](/sports/womens-tennis/opponent-history/university-of-missouri/195)
 NWSU	 12441	2022-02-28	12:00pm	W	  	NWSU 	at	  	HOU  	 	   	 	 	d1     		2022-02-28T17:00Z		   	11 AM	Houston, TX				[History](/sports/womens-tennis/opponent-history/houston/78)
 MIZZ	 23642	2022-02-28	1:00pm 	W	  	MIZZ 	at	  	UNF  	 	   	 	 	d1     		2022-02-28T18:00Z		   	12 p.m.	Jacksonville, FL				
  SFU	 10949	2022-03-01	10:00am	W	  	MERCY	at	  	SFU  	 	   	 	 	d2/d1  		2022-03-01T15:00Z		   	10:00 AM	Altoona, PA	Gorilla House Gym			[History](/sports/womens-tennis/opponent-history/mercyhurst-university/154)
  SJU	 13357	2022-03-01	10:00am	W	  	SJU  	at	  	FGCU 	 	   	 	 	d1     		2022-03-01T15:00Z		   	10 a.m.	Fort Myers, FL				[History](/sports/womens-tennis/opponent-history/florida-gulf-coast-university/185)
 NOVA	 14643	2022-03-01	1:00pm 	W	  	NOVA 	at	  	LIP  	 	   	 	 	d1     		2022-03-01T18:00Z		   	1:00 PM	Nashville, TN				
SE MO	 17127	2022-03-01	1:00pm 	W	  	WWOOD	at	  	SE MO	 	   	 	 	naia/d1		2022-03-01T18:00Z		   	12 P.M. & 3 P.M.	Cape Girardeau, MO	[Redhawks Tennis Complex](/facilities/?id=22)			[History](/sports/womens-tennis/opponent-history/william-woods-university-mo-/182)
  UAB	 20209	2022-03-01	3:00pm 	W	  	UNA  	at	  	UAB  	 	   	 	 	d1     		2022-03-01T20:00Z		   	2:00 PM	George Ward Park				[History](/sports/womens-tennis/opponent-history/university-of-north-alabama/195)
 SELU	  8078	2022-03-01	4:30pm 	W	  	SELU 	at	  	EMBR 	 	   	 	 	d1/d2  		2022-03-01T21:30Z		   	3:30 p.m.	Daytona Beach, FL				
  NIA	  9598	2022-03-01	6:00pm 	W	  	NIA  	at	  	RIT  	 	   	 	 	d1/d3  		2022-03-01T23:00Z		   	6:00 p.m.	Rochester, NY				[History](/sports/womens-tennis/opponent-history/rit/95)
 RICE	 25170	2022-03-02	2:00pm 	W	19	BAY  	at	  	RICE 	 	   	 	 	d1     		2022-03-02T19:00Z		   	1 PM	Houston, TX	[George R. Brown Tennis Center](/facilities/?id=7)			[History](/sports/womens-tennis/opponent-history/baylor-university/271)
 CAMP	206031	2022-03-02	2:00   	W	  	CAMP 	at	  	CCAR 	 	   	 	 	d1     		                 		   		Conway, SC				
 CCAR	 21463	2022-03-02	TBA    	W	  	CAMP 	at	  	CCAR 	 	   	 	 	d1     		                 	2022 Spring Schedule	   		Conway, SC	Stevens Tennis Complex			
  OAK	  8944	2022-03-02	       	W	  	OAK  	at	  	BCOOK	 	   	 	 	d1     		                 		   		Daytona Beach, FL				[History](/sports/womens-tennis/opponent-history/bethune-cookman-university/35)
BCOOK	  8587	2022-03-02	TBA    	W	  	OAK  	at	  	BCOOK	 	   	 	 	d1     		                 		   		Daytona Beach, FL				[History](/sports/womens-tennis/opponent-history/oakland-university/183)
  EIU	  8436	2022-03-02	1:00pm 	W	  	EIU  	at	  	SLU  	 	   	 	 	d1     		2022-03-02T18:00Z		   	12 pm	Saint Louis, MO				
UCONN	 21908	2022-03-02	1:00pm 	W	  	SHU  	at	  	UCONN	 	   	 	 	d1     		2022-03-02T18:00Z		   	1:00 PM	Manchester, CT				at Magic Lincer Tennis Club [History](/sports/womens-tennis/opponent-history/sacred-heart-university/247)
 UNCA	  5911	2022-03-02	2:00pm 	W	  	GWEBB	at	  	UNCA 	 	   	 	C	d1     		2022-03-02T19:00Z		   	2:00 PM	Asheville, NC	[The Asheville Racquet Club Downtown](/facilities/?id=1)			[History](/sports/womens-tennis/opponent-history/gardner-webb-university/98)
PVA&M	  6287	2022-03-02	2:00pm 	W	  	PVA&M	  	  	SFA  	P	   	 	 	d1     		2022-03-02T19:00Z		   	1pm	Prairie View, TX				
  SFA	  9881	2022-03-02	2:00pm 	W	  	SFA  	at	  	PVA&M	 	   	 	 	d1     		2022-03-02T19:00Z		   	1:00 p.m,	Prairie View, TX				[History](/sports/womens-tennis/opponent-history/prairie-view-am-university/378)
  USD	 12359	2022-03-02	4:30pm 	W	  	SDSU 	at	  	USD  	 	   	 	 	d1     		2022-03-02T21:30Z		   	1:30 PM	San Diego, CA				[Watch](https://web.track.tennis/events/feed?account=031d1592-fcac-4e49-a766-6ccdc5e62c67#/) [History](/sports/womens-tennis/opponent-history/san-diego-state-university/145)
  KSU	 16845	2022-03-02	5:00pm 	W	  	KSU  	at	  	NEB  	 	   	 	 	d1     		2022-03-02T22:00Z	2022 Spring Schedule	   	4 PM	Lincoln, NE				[History](/sports/womens-tennis/opponent-history/university-of-nebraska/105)
EMICH	 13193	2022-03-03	12:00pm	W	  	EMICH	at	11	UCF  	 	   	 	 	d1     		2022-03-03T17:00Z		   	12 p.m.	Orlando, FL				[History](/sports/womens-tennis/opponent-history/university-of-central-florida/54)
  TEM	 10860	2022-03-03	       	W	  	MONM 	at	  	TEM  	 	   	 	 	d1     		                 		   		Philadelphia, PA				
 NOVA	 14644	2022-03-03	       	W	  	NOVA 	at	  	BEL  	 	   	 	 	d1     		                 		   		Nashville, TN				
  OAK	  8945	2022-03-03	       	W	  	OAK  	at	  	MARY 	 	   	 	 	d1/d2  		                 		   		Orlando, FL				
  UND	 12312	2022-03-03	TBA    	W	  	UND  	at	  	TULSA	 	   	 	 	d1     		                 		   		Tulsa, OK				
 SALA	  9750	2022-03-03	11:00am	W	  	SALA 	at	  	FAU  	 	   	 	 	d1     		2022-03-03T16:00Z		   	10 am	Boca Raton, FL				[History](/sports/womens-tennis/opponent-history/florida-atlantic-university/16)
 UNCG	  7663	2022-03-03	2:00pm 	W	  	UNCG 	at	  	RAD  	 	   	 	 	d1     		2022-03-03T19:00Z		   	2:00 p.m.	Radford, VA				[History](/sports/womens-tennis/opponent-history/radford-university/170)
TULSA	 14501	2022-03-03	2:00pm 	W	  	UND  	at	  	TULSA	 	   	 	 	d1     		2022-03-03T19:00Z		   	1:00 PM	Tulsa, OK				[History](/sports/womens-tennis/opponent-history/university-of-north-dakota/69)
 TROY	  9092	2022-03-03	2:30pm 	W	  	TROY 	at	  	SAM  	 	   	 	 	d1     		2022-03-03T19:30Z		   	1:30 p.m.	Birmingham, AL				[History](/sports/womens-tennis/opponent-history/samford-university/4)
ALA&M	  6584	2022-03-03	3:00pm 	W	  	ALA&M	at	  	UAB  	 	   	 	 	d1     		2022-03-03T20:00Z		   	2 p.m.	Birmingham, AL				
 MONM	 18094	2022-03-03	3:00pm 	W	  	MONM 	at	  	TEM  	 	   	 	 	d1     		2022-03-03T20:00Z		   	3:00 PM	Philadelphia, PA				[History](/sports/womens-tennis/opponent-history/temple-university/165)
 NICH	  9257	2022-03-03	3:00pm 	W	  	NICH 	at	  	USM  	 	   	 	 	d1     		2022-03-03T20:00Z		   	2 p.m.	Hattiesburg, MS				[History](/sports/womens-tennis/opponent-history/university-of-southern-mississippi/6)
  UNO	 11437	2022-03-03	3:00pm 	W	  	W AL 	at	  	UNO  	 	   	 	 	d2/d1  		2022-03-03T20:00Z		   	2 p.m.	New Orleans, LA	[University Tennis Center](/facilities/?id=4)			[History](/sports/womens-tennis/opponent-history/university-of-west-alabama/10)
EMICH	 13214	2022-03-03	6:00pm 	W	  	EMICH	vs	  	UC   	 	   	N	 	d1/d2  		2022-03-03T23:00Z		   	6:00 p.m.	Orlando, FL				[History](/sports/womens-tennis/opponent-history/charleston/427)
  AFA	 14514	2022-03-03	7:00pm 	W	  	WEBER	at	  	AFA  	 	   	 	 	d1     		2022-03-04T00:00Z		MT 	5:00 pm MT	USAFA				
  UGA	 23009	2022-03-04	3:00pm 	W	  	MISS 	at	 4	UGA  	 	   	 	C	d1     		2022-03-04T20:00Z		   	3:00 PM	Athens, GA				
 UCLA	 30673	2022-03-04	3:00pm 	W	 5	UCLA 	at	  	COLO 	 	   	 	 	d1     		2022-03-04T20:00Z		PT 	12:00 PM PT	Boulder, CO				
 DUKE	 20375	2022-03-04	6:00pm 	W	 7	UVA  	at	 6	DUKE 	 	   	 	C	d1     		2022-03-04T23:00Z		   	6 p.m.	Durham, NC				[Live Stats](http://sidearmstats.com/duke/wten/)
  PSU	 15595	2022-03-04	4:00pm 	W	10	OSU  	at	  	PSU  	 	   	 	C	d1     		2022-03-04T21:00Z		   	4:00PM	University Park, PA				[History](/sports/womens-tennis/opponent-history/ohio-state-university/38)
  SYR	 14413	2022-03-04	3:00pm 	W	12	GT   	at	  	SYR  	 	   	 	C	d1     		2022-03-04T20:00Z		   	3 PM		[Drumlins Country Club](/facilities/?id=4)			
 SCAR	 16709	2022-03-04	6:00pm 	W	  	SCAR 	at	13	A&M  	 	   	 	C	d1     		2022-03-04T23:00Z		   	6 p.m.	College Station, TX				[History](/sports/womens-tennis/opponent-history/texas-am-university/125)
  ORE	 21483	2022-03-04	4:30pm 	W	  	ORE  	  	16	STAN 	 	   	 	 	d1     		2022-03-04T21:30Z		PT 	1:30 PM PT	Stanford, CA				
 STAN	 37200	2022-03-04	4:30pm 	W	  	ORE  	at	16	STAN 	 	   	 	C	d1     		2022-03-04T21:30Z		PT 	1:30 PM PT	Stanford, CA		Stanford Tennis Live Stream		[Watch](http://streamingtennis.com/Cardinal/?DB_OEM_ID=30600) [History](/sports/womens-tennis/opponent-history/university-of-oregon/3170)
 UTAH	 20534	2022-03-04	3:30pm 	W	17	USC  	at	  	UTAH 	 	   	 	C	d1     		2022-03-04T20:30Z		MT 	1:30 PM MT	Salt Lake City, UT				[Watch](https://utahutes.com/sports/2018/2/16/tennis-video-streaming.aspx) [Live Stats](http://statb.us/b/381310) [History](/sports/womens-tennis/opponent-history/university-of-southern-california/45)
  FLA	 24692	2022-03-04	       	W	20	FLA  	at	21	LSU  	 	   	 	C	d1     		                 		   		Baton Rouge, LA				
 TENN	 22475	2022-03-04	12:00pm	W	  	MSST 	at	22	TENN 	 	   	 	C	d1     		2022-03-04T17:00Z		   	12 PM	Knoxville, TN				
  MEM	 17918	2022-03-04	3:30pm 	W	24	MIA  	at	  	MEM  	 	   	 	 	d1     		2022-03-04T20:30Z		   	2:30 PM	Memphis, TN	Eldon Roark TC			
 WAKE	 12563	2022-03-04	5:00pm 	W	24	MIA  	at	  	WAKE 	 	   	 	C	d1     		2022-03-04T22:00Z		   	5:00 PM	Winston-Salem, NC	[Wake Forest Tennis Center](/facilities/?id=8)			[Watch](https://web.playsight.com/facility/wake-forest-university-tennis/home) [Live Stats](https://sidearmstats.com/wakeforest/wten/)
  AUB	 20276	2022-03-04	4:00pm 	W	  	VANDY	at	25	AUB  	 	   	 	C	d1     		2022-03-04T21:00Z		   	3:00 PM	Auburn, AL	[Yarbrough Tennis Center](/facilities/?id=18)			[History](/sports/womens-tennis/opponent-history/vanderbilt-university/164)
 MRMK	 10949	2022-03-04	       	W	  	FDU  	at	  	MRMK 	 	   	 	 	d1     		                 		   		North Andover, MA	[North Andover H.S.](/facilities/?id=15)			[History](/sports/womens-tennis/opponent-history/fairleigh-dickinson-university/90)
 HALL	  8500	2022-03-04	TBA    	W	  	HALL 	at	  	RUT  	 	   	 	 	d1     		                 		   		East Brunswick, NJ				
 N IA	  6725	2022-03-04	TBA    	W	  	N IA 	at	  	DRAKE	 	   	 	C	d1     		                 		   		Des Moines, IA				[History](/sports/womens-tennis/opponent-history/drake-university/41)
  WYO	  5500	2022-03-04	TBA    	W	  	NAU  	at	  	WYO  	 	   	 	 	d1     		                 		   		Laramie, WY				[History](/sports/womens-tennis/opponent-history/northern-arizona-university/60)
  NEV	 10772	2022-03-04	TBA    	W	  	NEV  	at	  	FPU  	 	   	 	 	d1/d2  		                 		   		Fresno, CA				[History](/sports/womens-tennis/opponent-history/fresno-pacific-university-calif-/327)
 ARST	  4726	2022-03-04	       	W	  	TX ST	at	  	ARST 	 	   	 	 	d1     		                 		   		Jonesboro, AR				
  LIU	  1992	2022-03-04	11:00am	W	  	LIU  	at	  	RUT  	 	   	 	 	d1     		2022-03-04T16:00Z		   	11:00 AM	East Brunswick, NJ				
  UIC	 16946	2022-03-04	11:00am	W	  	MTSU 	at	  	UIC  	 	   	 	 	d1     		2022-03-04T16:00Z		   	10:00 a.m.	Chicago	[XS Tennis Village](/facilities/?id=25)			[History](/sports/womens-tennis/opponent-history/middle-tennessee/69)
 MTSU	  8779	2022-03-04	11:30am	W	  	MTSU 	at	  	UIC  	 	   	 	 	d1     		2022-03-04T16:30Z		   	10:30 a.m.	Chicago	[XS Tennis Village](https://uicflames.com/facilities/xs-tennis-village/25)			[History](/sports/womens-tennis/opponent-history/uic/143)
 NCCU	  7088	2022-03-04	12:00pm	W	  	HAMP 	at	  	NCCU 	 	   	 	 	d1     		2022-03-04T17:00Z		   	12:00 PM	Durham, NC	[Dr. James W. Younge Tennis Courts](/facilities/?id=4)			[History](/sports/womens-tennis/opponent-history/hampton-university/12)
TX ST	  8168	2022-03-04	12:00pm	W	  	TX ST	at	  	ARST 	 	   	 	 	d1     		2022-03-04T17:00Z		   	11:00 AM	Jonesboro, AR				[History](/sports/womens-tennis/opponent-history/arkansas-state-university/195)
 BING	 13309	2022-03-04	1:00pm 	W	  	BING 	at	  	BUFF 	 	   	 	 	d1     		2022-03-04T18:00Z		   	1 p.m.	Buffalo, NY				[History](/sports/womens-tennis/opponent-history/university-at-buffalo/56)
  USU	 15035	2022-03-04	1:00pm 	W	  	BYU  	at	  	USU  	 	   	 	 	d1     		2022-03-04T18:00Z		   	11 AM	Logan, UT	[Sports Academy & Racquet Club](/facilities/?id=6)			[History](/sports/womens-tennis/opponent-history/brigham-young-university/47)
 CSLB	  7379	2022-03-04	1:00pm 	W	  	CSLB 	vs	  	HPU  	 	   	N	 	d1/d2  		2022-03-04T18:00Z		   	10:00 A.M.	Honolulu, HI				[History](/sports/womens-tennis/opponent-history/hawaii-pacific-university/484)
 UNLV	 15118	2022-03-04	1:00pm 	W	  	NMSU 	at	  	UNLV 	 	   	 	 	d1     		2022-03-04T18:00Z		PT 	10 am PT	Las Vegas	Fertitta Tennis Complex			
 NWSU	 12442	2022-03-04	1:00pm 	W	  	NWSU 	at	  	LAMAR	 	   	 	 	d1     		2022-03-04T18:00Z		   	12 PM	Beaumont, TX				[History](/sports/womens-tennis/opponent-history/lamar/58)
 PORT	 11122	2022-03-04	1:00pm 	W	  	PORT 	vs	  	SEA  	 	   	N	 	d1     		2022-03-04T18:00Z	UNLV Invitational	   	10:00 AM	Las Vegas, NV	Fertitta Complex			
 UTSA	  8919	2022-03-04	2:00pm 	W	  	LT   	at	  	UTSA 	 	   	 	 	d1     		2022-03-04T19:00Z		   	1 p.m.	SAN ANTONIO, TEXAS - UTSA TENNIS CENTER				[History](/sports/womens-tennis/opponent-history/louisiana-tech/75)
 SDAK	  7752	2022-03-04	2:00pm 	W	  	SDAK 	at	  	NIU  	 	   	 	 	d1     		2022-03-04T19:00Z		   	1 p.m.	DeKalb, IL				
   SF	  7108	2022-03-04	2:00pm 	W	  	SJSU 	at	  	SF   	 	   	 	 	d1     		2022-03-04T19:00Z		   	11:00 a.m.	San Francisco				[History](/sports/womens-tennis/opponent-history/san-jose-state-university/2)
MIAOH	 16850	2022-03-04	2:30pm 	W	  	MIAOH	at	  	MEM  	 	   	 	 	d1     		2022-03-04T19:30Z		   	2:30 p.m.	Memphis, TN				[History](/sports/womens-tennis/opponent-history/university-of-memphis/90)
 WAST	 14940	2022-03-04	2:30pm 	W	  	WAST 	at	  	ARIZ 	 	   	 	 	d1     		2022-03-04T19:30Z		PT 	11:30 AM PT	Tucson, AZ				[History](/sports/womens-tennis/opponent-history/university-of-arizona/43)
   BC	 23874	2022-03-04	3:00pm 	W	  	CLEM 	at	  	BC   	 	   	 	 	d1     		2022-03-04T20:00Z		   	3:00 PM	Weymouth, MA				
 BUTL	 12449	2022-03-04	3:00pm 	W	  	CLEV 	at	  	BUTL 	 	   	 	 	d1     		2022-03-04T20:00Z		   	3 PM	Indianapolis, IN				[History](/sports/womens-tennis/opponent-history/cleveland-state-university/34)
  ISU	 14691	2022-03-04	3:00pm 	W	  	ISU  	at	  	VCU  	 	   	 	 	d1     		2022-03-04T20:00Z		   	2:00 PM	Richmond, VA				
 JKST	  2810	2022-03-04	3:00pm 	W	  	JKST 	at	  	ALCN 	 	   	 	C	d1     		2022-03-04T20:00Z		CT 	2:00 P.M. CT	Lorman, MS				
 MONT	  5216	2022-03-04	3:00pm 	W	  	MONT 	at	  	GONZ 	 	   	 	 	d1     		2022-03-04T20:00Z		   	1 PM (MT)	Spokane, WA				
DRAKE	 12399	2022-03-04	3:00pm 	W	  	N IA 	at	  	DRAKE	 	   	 	 	d1     		2022-03-04T20:00Z		   	2pm	Des Moines, IA	[Roger Knapp Tennis Center](/facilities/?id=6)			[History](/sports/womens-tennis/opponent-history/university-of-northern-iowa/22)
  DEN	 12266	2022-03-04	3:00pm 	W	  	WEBER	at	  	DEN  	 	   	 	 	d1     		2022-03-04T20:00Z		MT 	1 p.m. MT	Denver, CO				[History](/sports/womens-tennis/opponent-history/weber-state-university/367)
  RUT	 12880	2022-03-04	3:30pm 	W	  	HALL 	at	  	RUT  	 	   	 	 	d1     		2022-03-04T20:30Z	2022 Spring Schedule	   	3:30 PM	East Brunswick, NJ	[East Brunswick Racquet Club](http://ebrctennis.com/)			[Watch](/tennislive) [Live Stats](/tennislive)
 WASH	 20385	2022-03-04	3:30pm 	W	  	WASH 	at	  	AZST 	 	   	 	 	d1     		2022-03-04T20:30Z		PT 	12:30 PM PT	Tempe, AZ				
IUPUI	 15248	2022-03-04	4:00pm 	W	  	CHIC 	at	  	IUPUI	 	   	 	 	d1     		2022-03-04T21:00Z		   	4:00 P.M.	Indianapolis, IN	[West Indy Racquet Club](/facilities/?id=5)			[History](/sports/womens-tennis/opponent-history/chicago-state-university/5)
 MRSH	  8334	2022-03-04	4:00pm 	W	  	JMU  	at	  	MRSH 	 	   	 	 	d1     		2022-03-04T21:00Z		   	4:00 PM	Huntington, WV				[History](/sports/womens-tennis/opponent-history/james-madison-university/40)
 GONZ	  8308	2022-03-04	4:00pm 	W	  	WAST 	at	  	GONZ 	 	   	 	 	d1     		2022-03-04T21:00Z		   	1 p.m.	Spokane, WA	[Stevens Center](/facilities/?id=3)			[History](/sports/womens-tennis/opponent-history/washington-state-university/134)
 MTST	  6065	2022-03-04	5:00pm 	W	  	MTST 	at	  	IDAHO	 	   	 	C	d1     		2022-03-04T22:00Z		   	3 p.m.	Lewiston, ID				[History](/sports/womens-tennis/opponent-history/university-of-idaho/4)
 IDST	  8000	2022-03-04	5:00pm 	W	  	MTST 	at	  	IDST 	 	   	 	C	d1     		2022-03-04T22:00Z		   	3 P.M.	Lewiston, ID	LCSC Tennis Courts			
   UK	  9471	2022-03-04	5:00pm 	W	  	UK   	at	  	BAMA 	 	   	 	 	d1     		2022-03-04T22:00Z		   	5:00 P.M.	Tuscaloosa, AL	[The University of Alabama Tennis Stadium](https://rolltide.com/sports/2016/6/10/facilities-tennis-facilities-html.aspx)			
  SMU	 12480	2022-03-04	6:00pm 	W	  	HOU  	at	  	SMU  	 	   	 	C	d1     		2022-03-04T23:00Z		   	5 P.M.	Dallas, TX	[Styslinger / Altec Tennis Complex](/facilities/?id=20)			
  ILL	 23627	2022-03-04	6:00pm 	W	  	ILL  	at	  	KAN  	 	   	 	 	d1     		2022-03-04T23:00Z		   	5:00 PM	Lawrence, KS				[History](/sports/womens-tennis/opponent-history/university-of-kansas/133)
  UTM	  4314	2022-03-04	6:00pm 	W	  	MOST 	at	  	UTM  	 	   	 	 	d1     		2022-03-04T23:00Z		   	5:00 p.m.	Martin, TN	[Skyhawk Tennis Complex](/facilities/?id=10)			
IDAHO	  8000	2022-03-04	6:00pm 	W	  	MTST 	at	  	IDAHO	 	   	 	C	d1     		2022-03-04T23:00Z		   	3 P.M.	Lewiston, ID	LCSC Tennis Courts			
 BAMA	 13276	2022-03-04	6:00pm 	W	  	UK   	at	  	BAMA 	 	   	 	 	d1     		2022-03-04T23:00Z		CT 	5 p.m. CT	Tuscaloosa, AL				[Live Stats](http://stats.statbroadcast.com/statmonitr/?id=382984)
  SFU	 10950	2022-03-04	7:00pm 	W	  	SFU  	at	  	NKU  	 	   	 	 	d1     		2022-03-05T00:00Z		   	7:00 PM	Highland Heights, KY				[History](/sports/womens-tennis/opponent-history/northern-kentucky-university/311)
  NIU	 15475	2022-03-04	7:00pm 	W	  	WIWHI	at	  	NIU  	 	   	 	 	d3/d1  		2022-03-05T00:00Z		CT 	6 p.m. CT	DeKalb, IL				[History](/sports/womens-tennis/opponent-history/university-of-wisconsin-whitewater/173)
  MEM	 17919	2022-03-04	8:00pm 	W	  	LIP  	at	  	MEM  	 	   	 	 	d1     		2022-03-05T01:00Z		   	7:00 PM	Memphis, TN	Eldon Roark TC			
  NIA	  9609	2022-03-04	9:00pm 	W	  	DAEMN	at	  	NIA  	 	   	 	 	d2/d1  		2022-03-05T02:00Z		   	9:00 p.m.					[History](/sports/womens-tennis/opponent-history/daemen-college-n-y-/141)
  USD	 12360	2022-03-05	3:00pm 	W	  	USD  	at	 2	PEPP 	 	   	 	C	d1     		2022-03-05T20:00Z		   	12:00 PM	Malibu, CA				[History](/sports/womens-tennis/opponent-history/pepperdine-university/163)
   VT	 24517	2022-03-05	10:00am	W	  	VT   	at	 3	UNC  	 	   	 	C	d1     		2022-03-05T15:00Z		   	10 AM	Chapel Hill, NC				
  UNC	 23254	2022-03-05	11:00am	W	  	VT   	at	 3	UNC  	 	   	 	C	d1     		2022-03-05T16:00Z		   	11 AM	Chapel Hill				[Live Stats](http://www.statbroadcast.com/events/statmonitr.php?gid=unc)
 MICH	 20913	2022-03-05	12:00pm	W	14	MICH 	at	11	UCF  	 	   	 	 	d1     		2022-03-05T17:00Z		   	12:00 PM	Lake Nona, FL				
   LU	  7958	2022-03-05	TBA    	W	  	ASH  	vs	  	LU   	 	   	N	 	d2/d1  		                 		   		Blacksburg, VA				
 CHAT	 12865	2022-03-05	TBA    	W	  	CHAT 	vs	  	MOST 	 	   	N	 	d1     		                 		   		Martin, TN				[History](/sports/womens-tennis/opponent-history/missouri-state-university/369)
  OAK	  8946	2022-03-05	       	W	  	EMICH	vs	  	OAK  	 	   	N	 	d1     		                 		   		Orlando, FL				[History](/sports/womens-tennis/opponent-history/eastern-michigan-university/10)
EMICH	 13195	2022-03-05	TBA    	W	  	EMICH	vs	  	OAK  	 	   	N	 	d1     		                 		   		Orlando, FL				[History](/sports/womens-tennis/opponent-history/oakland/33)
FLA&M	  3672	2022-03-05	       	W	  	FLA&M	at	  	GAST 	 	   	 	 	d1     		                 		   		Atlanta, GA				[History](/sports/womens-tennis/opponent-history/georgia-state-university/87)
 GTWN	 18807	2022-03-05	       	W	  	GTWN 	at	  	MORG 	 	   	 	 	d1     		                 		   		Baltimore, MD				
  HOW	  9032	2022-03-05	TBD    	W	  	HOW  	at	  	GW   	 	   	 	 	d1     		                 		   		Washington, DC				[History](/sports/womens-tennis/opponent-history/george-washington-university/23)
 JVST	  6511	2022-03-05	TBA    	W	  	JVST 	at	  	SAM  	 	   	 	 	d1     		                 		   		Birmingham, AL				
 JOES	  8193	2022-03-05	       	W	  	LAF  	at	  	JOES 	 	   	 	 	d1     		                 		   		Legacy Indoor Tennis Facility				[History](/sports/womens-tennis/opponent-history/lafayette-college/140)
  LAF	 11549	2022-03-05	TBA    	W	  	LAF  	at	  	JOES 	 	   	 	 	d1     		                 		   		Philadelphia, PA				
 FAIR	 12482	2022-03-05	TBA    	W	  	MRMK 	at	  	FAIR 	 	   	 	 	d1     		                 		   		Fairfield, CT	[WAC Tennis Courts](/facilities/?id=14)			
 MRMK	 10950	2022-03-05	       	W	  	MRMK 	at	  	FAIR 	 	   	 	 	d1     		                 		   		Fairfield, CT				[History](/sports/womens-tennis/opponent-history/fairfield-university/254)
  DAY	 13669	2022-03-05	TBD    	W	  	MURR 	at	  	DAY  	 	   	 	 	d1     		                 		   		Miamisburg, OH	[South Regency Tennis Center](https://www.southregencyonline.com/)			[History](/sports/womens-tennis/opponent-history/murray-state-university/92)
  NEV	 10773	2022-03-05	TBA    	W	  	NEV  	at	  	CSUS 	 	   	 	 	d1/d2  		                 		   		Turlock, CA				[History](/sports/womens-tennis/opponent-history/stanislaus-state/140)
W ILL	 12780	2022-03-05	TBA    	W	  	SDAK 	at	  	W ILL	 	   	 	 	d1     		                 		   		MACOMB				
 SIEN	 16157	2022-03-05	TBA    	W	  	SIEN 	at	  	NIA  	 	   	 	C	d1     		                 		   		Niagara Falls, NY				[History](/sports/womens-tennis/opponent-history/niagara-university/25)
  UND	 12313	2022-03-05	TBA    	W	  	UND  	at	  	ORU  	 	   	 	C	d1     		                 		   		Tulsa, OK				
 WAST	 14961	2022-03-05	TBD    	W	  	WAST 	at	  	AZST 	 	   	 	 	d1     		                 		   		Tempe, AZ				[History](/sports/womens-tennis/opponent-history/arizona-state-university/42)
 WICH	 14990	2022-03-05	TBA    	W	  	WICH 	at	  	ABCHR	 	   	 	 	d1     		                 		   		Abilene, TX	ACU Outdoor Tennis Courts			[History](/sports/womens-tennis/opponent-history/abilene-christian-university/168)
ABCHR	  8495	2022-03-05	       	W	  	WICH 	at	  	ABCHR	 	   	 	 	d1     		                 		   		Abilene				[History](/sports/womens-tennis/opponent-history/wichita-state-university/143)
 NAVY	 21901	2022-03-05	9:00am 	W	  	DREX 	at	  	NAVY 	 	   	 	 	d1     		2022-03-05T14:00Z		   	9:00 a.m.	Annapolis, MD				[History](/sports/womens-tennis/opponent-history/drexel-university/79)
 CCAR	 21464	2022-03-05	10:00am	W	  	CCAR 	at	  	UNCW 	 	   	 	 	d1     		2022-03-05T15:00Z	2022 Spring Schedule	ET 	10 a.m. ET	Wilmington, NC				
  CoC	 10753	2022-03-05	10:00am	W	  	CoC  	at	  	STET 	 	   	 	 	d1     		2022-03-05T15:00Z		   	10:00 AM	DeLand, FL				
 CAMP	206032	2022-03-05	10:00am	W	  	HAMP 	at	  	CAMP 	 	   	 	C	d1     		2022-03-05T15:00Z		   	10:00 AM	BUIES CREEK				
  W&M	 15260	2022-03-05	10:00am	W	  	LIB  	at	  	W&M  	 	   	 	 	d1     		2022-03-05T15:00Z		   	10 AM	Williamsburg, VA				[History](/sports/womens-tennis/opponent-history/liberty-university/22)
MIAOH	 16851	2022-03-05	10:00am	W	  	MIAOH	at	  	LIP  	 	   	 	 	d1     		2022-03-05T15:00Z		   	10 a.m.	Memphis, TN				[History](/sports/womens-tennis/opponent-history/lipscomb-university/227)
