---
season: d3
gender: women
description: schedule/scoreboard from team websites
updated: 2022-01-21
past: 398 (52%)
future: 362 (48%)
completed: 306 (77%)
unreported: 92 (23%)
total: 760
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	teamId	opponentId	dualId
ITA	56538	2021-10-09	10:00am	W		UIU  	at		LUTHR	W	5-2	 	 	d2/d3  	2021-10-09T14:00Z			c38b0185-ccc9-4b2e-a2c0-f16dc45a6a22
ITA	54949	2021-10-09	 1:00am	W		SUFLK	at		BRIDG	L	2-7	 	 	d3     	2021-10-09T05:00Z			3e873178-f3a1-48ea-800c-8a45855afbbf
ITA	96401	2021-10-09	10:00am	W		CRNLC	at		ILLCO	W	6-3	 	C	d3     	2021-10-09T14:00Z			bfaa5dd0-f633-4d41-8b35-35bcc4c2fb57
ITA	 8854	2021-10-09	10:00am	W		MESS 	at		DCK  	 	   	 	 	d3     	2021-10-09T14:00Z			38df9ef5-94fc-4fca-a5d4-7995ad91e3d1
ITA	  660	2021-10-09	10:00am	W		NCENT	at		ELMH 	W	9-0	 	C	d3     	2021-10-09T14:00Z			7ea540f3-63cf-4223-90a5-29daf56f3b50
ITA	 2831	2021-10-09	10:00am	W		GRINN	at		MNM  	W	9-0	 	C	d3     	2021-10-09T14:00Z			89e18ad3-09f5-4fdb-a489-f20170631312
ITA	34687	2021-10-09	10:00am	W		LUTHR	at		SIMP 	W	7-2	 	C	d3     	2021-10-09T14:00Z			de419f43-8593-434d-a37d-c67bb0a21121
ITA	84151	2021-10-09	10:00am	W		TRANS	at		ROSHL	W	9-0	 	C	d3     	2021-10-09T14:00Z			00d36a4a-a5af-4710-99c4-6b4568d6910a
ITA	 6506	2021-10-09	10:27am	W		WARTB	at		CENTR	L	4-4	 	C	d3     	2021-10-09T14:27Z			3c501aa7-05af-4a1e-914a-2ea9f80d6161
ITA	53715	2021-10-09	11:00am	W		AUGIL	at		WHEAT	L	1-8	 	C	d3     	2021-10-09T15:00Z			ae465476-1263-4513-9ccc-2df3bab69445
ITA	87255	2021-10-09	11:00am	W		CARTH	at		ILWES	W	8-1	 	C	d3     	2021-10-09T15:00Z			4c743fba-4f94-4290-974b-f6cb188a3ccc
ITA	57104	2021-10-09	11:30am	W		RICOL	at		SSU  	 	   	 	C	d3     	2021-10-09T15:30Z			fa08bc50-9ddd-42a5-a85e-7667d42201cc
ITA	28178	2021-10-09	12:00pm	W		WNE  	at		CURRY	 	   	 	C	d3     	2021-10-09T16:00Z			07176cb4-ce97-4bf4-99a1-23df88f22fa4
ITA	32314	2021-10-09	12:00pm	W		SALVE	at		RWIL 	L	0-9	 	C	d3     	2021-10-09T16:00Z			b9fb52d0-7b10-49b2-bb1f-ca618fd2b1c3
ITA	33044	2021-10-09	12:00pm	W		PUGET	at		WHITM	L	0-9	 	 	d3     	2021-10-09T16:00Z			2792f651-7ade-4e64-9344-198f176beb94
ITA	91402	2021-10-09	12:00pm	W		URSNS	at		YRKPA	 	   	 	 	d3     	2021-10-09T16:00Z			30cc913b-55d0-43ff-a1c6-d5cd80d19acf
ITA	40956	2021-10-09	 1:00pm	W		CLBS 	at		ALMAG	W	9-0	 	C	d3     	2021-10-09T17:00Z			3430383e-27dc-4122-b91b-68abf2cc8b30
ITA	42441	2021-10-09	 1:00pm	W		BETHL	vs		WISRF	W	9-0	N	 	d3     	2021-10-09T17:00Z			50d1477c-938e-4ce7-acdb-e2c3dd108a67
ITA	46639	2021-10-09	 1:00pm	W		PSUHA	at		SUSQ 	L	4-5	 	 	d3     	2021-10-09T17:00Z			ded62138-1663-4f55-8ef3-611c82923148
ITA	36802	2021-10-09	 1:00pm	W		UCSC 	vs		WHITW	W	6-3	N	 	d3     	2021-10-09T17:00Z			320430a1-7358-419c-bea9-ea000e58573b
ITA	53917	2021-10-09	 2:00pm	W		LWRNC	at		LAKEF	L	0-9	 	C	d3     	2021-10-09T18:00Z			9025fbbc-c45d-499f-ba8f-b4fb9a6b6fd3
ITA	54027	2021-10-09	 2:00pm	W		NEWES	at		DUBQ 	W	9-0	 	C	d3     	2021-10-09T18:00Z			144332a3-27d3-4450-bde0-a83fe59dd937
ITA	78101	2021-10-09	 3:00pm	W		CARRL	at		MILIK	L	1-8	 	C	d3     	2021-10-09T19:00Z			3482b097-a831-47f3-9ad5-5e301b02820b
ITA	83726	2021-10-09	 3:00pm	W		GRINN	at		ILLCO	W	9-0	 	C	d3     	2021-10-09T19:00Z			b40bc7d0-4718-4af5-8aea-8b54fff9f96d
ITA	95736	2021-10-09	 3:00pm	W		REGIS	at		LESLY	W	9-0	 	C	d3     	2021-10-09T19:00Z			bfe989ed-1f1c-45f8-86ba-df9fa275098b
ITA	25553	2021-10-09	 3:00pm	W		NCENT	at		NPARK	W	8-1	 	C	d3     	2021-10-09T19:00Z			1815e3db-fcb7-4c40-8cb9-055592f420a8
ITA	61714	2021-10-09	 4:00pm	W		CRNLC	at		MNM  	W	8-1	 	C	d3     	2021-10-09T20:00Z			650169e5-c396-43cd-ab35-4cd295d08bdd
ITA	88774	2021-10-09	 2:00pm	W		ICCC 	vs		LUTHR	L	1-6	N	 	juco/d3	2021-10-09T18:00Z			d8347d56-8c81-4ea2-a80d-d99bfde57517
ITA	63971	2021-10-09	 9:00am	W		BTHIN	at		MANC 	W	9-0	 	 	naia/d3	2021-10-09T13:00Z			02c025be-a838-4614-8d4d-30e9466196d4
ITA	26863	2021-10-09	 4:00pm	W		JUDIL	at		MANC 	W	5-0	 	 	naia/d3	2021-10-09T20:00Z			7298e6d8-40b0-49aa-bbd5-878761e478fe
ITA	19930	2021-10-09	 4:00pm	W		STAMB	at		LUTHR	L	3-4	 	 	naia/d3	2021-10-09T20:00Z			29a703f1-9450-470b-b288-222064c49349
ITA	69208	2021-10-10	 1:01pm	W		STAC 	at		DYOU 	W	7-0	 	C	d2/d3  	2021-10-10T17:01Z			79663d1d-7d55-4f13-af58-b9e3faa625e0
ITA	85158	2021-10-10	10:00am	W		LAKEF	at		GRINN	L	0-9	 	C	d3     	2021-10-10T14:00Z			a60efccd-d7ac-40a5-99ef-d4435ab9312f
ITA	82943	2021-10-10	11:00am	W		CARRL	at		ILWES	W	8-1	 	C	d3     	2021-10-10T15:00Z			66fff427-be4f-4541-83f5-78f23db32c7d
ITA	70718	2021-10-10	 2:00pm	W		UCSC 	at		WHITM	L	4-5	 	 	d3     	2021-10-10T18:00Z			bb224822-4940-4a0d-bbc5-9c7be1581900
ITA	31787	2021-10-10	 4:00pm	W		LAKEF	at		CRNLC	W	9-0	 	C	d3     	2021-10-10T20:00Z			11d35898-436c-4d26-a804-9e9e89f5de15
ITA	54985	2021-10-11	 2:00pm	W		BARUC	at		RAMAP	W	9-0	 	 	d3     	2021-10-11T18:00Z			e92f7de1-bc6c-45b4-896c-f150bf58cdd5
ITA	73715	2021-10-12	 3:00pm	W		MRMK 	at		ENDCT	W	7-2	 	 	d1/d3  	2021-10-12T19:00Z			29157ea3-6d74-4a4f-a802-61cdc9d2507c
ITA	47848	2021-10-12	 4:30pm	W		LUTHR	at		WARTB	W	8-1	 	C	d3     	2021-10-12T20:30Z			b006dfac-9ea0-492d-913a-83236650ed1e
ITA	73829	2021-10-12	 5:00pm	W		DUBQ 	at		LORAS	L	2-7	 	C	d3     	2021-10-12T21:00Z			0f5e1393-f94b-4e10-9b07-226354923d20
ITA	91650	2021-10-12	 5:30pm	W		BRIDG	at		SSU  	 	   	 	C	d3     	2021-10-12T21:30Z			f39e18ec-2b4d-4a82-8d98-db6f52adf0e5
ITA	61593	2021-10-12	 5:30pm	W		NVUJ 	at		NVUL 	 	   	 	 	d3     	2021-10-12T21:30Z			5d395f14-ec9e-4002-8e09-92024bfafab5
ITA	42320	2021-10-13	 3:00pm	W		ENDCT	at		CURRY	 	   	 	C	d3     	2021-10-13T19:00Z			a84e02e7-5771-47bb-b593-acd9e6aee652
ITA	51220	2021-10-13	 3:30pm	W		NIC  	at		SPRG 	L	1-8	 	 	d3     	2021-10-13T19:30Z			3a5cd372-e890-43a5-885d-973816f76672
ITA	88312	2021-10-13	 4:00pm	W		RWIL 	at		GORD 	W	7-2	 	C	d3     	2021-10-13T20:00Z			956e50cb-9d40-465c-bfe8-05735b476567
ITA	49171	2021-10-13	 6:00pm	W		ALMAG	at		REGIS	L	0-5	 	C	d3     	2021-10-13T22:00Z			2a125ed6-7887-480a-b727-46742fd721bc
ITA	 6984	2021-10-14	 3:30pm	W		AIC  	at		SPRG 	L	1-8	 	 	d2/d3  	2021-10-14T19:30Z			57e8fa9d-d2fc-428a-89c3-5fbb26ffacf1
ITA	38849	2021-10-14	 3:30pm	W		CLBS 	at		PLYM 	W	9-0	 	 	d3     	2021-10-14T19:30Z			d4085673-61be-4693-bfb6-c6d39f8b853a
ITA	26836	2021-10-14	 3:30pm	W		SALVE	at		WNE  	W	8-1	 	C	d3     	2021-10-14T19:30Z			78ddab18-f092-4748-9ff4-3ca7409282f3
ITA	 5669	2021-10-14	 5:30pm	W		SSU  	at		CASTL	 	   	 	C	d3     	2021-10-14T21:30Z			5393639a-a3b9-43f3-b8bb-b2910a75c31e
ITA	57230	2021-10-15	10:00am	W		CRNLC	vs		GRINN	L	0-5	N	C	d3     	2021-10-15T14:00Z			724b2b89-c6a6-480f-b445-1127c0e678a6
ITA	82689	2021-10-15	12:00pm	W		LAKEF	vs		LWRNC	W	5-0	N	C	d3     	2021-10-15T16:00Z			e16f0d19-b8e2-4201-a27a-578ac38f43ca
ITA	88726	2021-10-15	 2:00pm	W		BARUC	at		YORK 	W	9-0	 	C	d3     	2021-10-15T18:00Z			2055e695-0afe-41e6-9e1b-e8b5b9661bb2
ITA	 5966	2021-10-15	 4:00pm	W		GRINN	vs		LAKEF	W	5-1	N	C	d3     	2021-10-15T20:00Z			1c2f7736-0ef1-43a0-978f-6fce288f8aa5
ITA	16716	2021-10-15	 6:00pm	W		MUW  	at		MARYV	 	   	 	 	juco/d3	2021-10-15T22:00Z			5daf8e25-e770-44fd-9ac6-6d34a79626b4
ITA	52102	2021-10-16	 3:30pm	W		FIND 	at		OBRL 	W	8-1	 	 	d2/d3  	2021-10-16T19:30Z			afc8595e-c85f-4137-b27b-3c16d7251244
ITA	55010	2021-10-16	11:30am	W		SSU  	at		CLRK 	 	   	 	 	d3     	2021-10-16T15:30Z			b90d79e9-32eb-4a9b-833c-686e793657a7
ITA	 9145	2021-10-16	12:00pm	W		CARRL	at		WHEAT	L	0-9	 	C	d3     	2021-10-16T16:00Z			5fdb368e-cb92-4602-b76f-b72640dd8fec
ITA	 5184	2021-10-16	12:00pm	W		CARTH	at		NCENT	L	1-8	 	C	d3     	2021-10-16T16:00Z			85d3ba16-6adb-40ea-8a3c-bf959c8f6910
ITA	94684	2021-10-16	 1:00pm	W		MILIK	at		AUGIL	W	8-1	 	C	d3     	2021-10-16T17:00Z			9b62e6ad-ede1-40cb-8c2b-b697fef023d6
ITA	48839	2021-10-16	 1:00pm	W		SJCT 	at		CLBS 	L	0-5	 	C	d3     	2021-10-16T17:00Z			3561cb8f-70d3-425c-89da-6927009ca31d
ITA	74365	2021-10-16	 1:00pm	W		REGIS	at		SIMM 	W	5-0	 	C	d3     	2021-10-16T17:00Z			270cf550-ebe0-4d58-9da4-2226f5411571
ITA	94684	2021-10-16	 1:00pm	W		WISTO	at		WIWHI	L	1-8	 	C	d3     	2021-10-16T17:00Z			f02111d8-bab6-48fc-9d18-dc4e045e87ff
ITA	39303	2021-10-16	 2:30pm	W		ILWES	at		NPARK	W	6-3	 	C	d3     	2021-10-16T18:30Z			0062a399-93e0-423d-91df-ffc10e372521
ITA	75894	2021-10-16	 4:00pm	W		GORD 	at		SUFLK	W	7-2	 	C	d3     	2021-10-16T20:00Z			3ccea5b8-749e-42f1-bb49-24fed752e61b
ITA	16467	2021-10-16	 6:30pm	W		LEHM 	at		BARUC	L	0-9	 	C	d3     	2021-10-16T22:30Z			18ca1882-ce51-46d4-9014-631d40532605
ITA	11907	2021-10-16	10:00am	W		CWRU 	vs		FIND 	W	6-3	N	 	d3/d2  	2021-10-16T14:00Z			0861bebb-d779-42af-997b-39f6fd370530
ITA	74475	2021-10-16	12:00pm	W		ENDCT	at		AC   	 	   	 	 	d3/d2  	2021-10-16T16:00Z			92641b0b-77e5-4dc9-9540-15212cdeca88
ITA	33780	2021-10-16	 5:00pm	W		WITT 	at		TMORE	L	3-4	 	 	d3/naia	2021-10-16T21:00Z			9863c4bb-fb0a-414b-8fc0-be01d9993f1a
ITA	56663	2021-10-17	11:00am	W		ROSHL	vs		TRANS	L	0-5	N	C	d3     	2021-10-17T15:00Z			297e214b-7a2e-4cc6-bd70-12e76cb200f3
ITA	 3176	2021-10-17	 2:00pm	W		BRIDG	at		PLYM 	W	8-1	 	C	d3     	2021-10-17T18:00Z			f25d2337-8925-4745-8dac-d09f3ea96070
ITA	 4706	2021-10-19	 3:00pm	W		SALVE	at		GORD 	L	3-5	 	 	d3     	2021-10-19T19:00Z			64d8a154-dee4-4a4f-8b37-cc2198897a3f
ITA	94851	2021-10-19	 4:00pm	W		WNE  	at		RWIL 	L	0-9	 	 	d3     	2021-10-19T20:00Z			37961f7c-bccb-4dfc-ba4c-450d05cb8b43
ITA	53049	2021-10-19	 5:30pm	W		SSU  	at		PLYM 	 	   	 	C	d3     	2021-10-19T21:30Z			3be5c9f9-7f7d-438c-89a6-375c201e2456
ITA	 8760	2021-10-21	 9:00am	W		NCENT	vs		NPARK	W	5-0	N	C	d3     	2021-10-21T13:00Z			4f89e354-e149-4fb8-a9e5-65022332c957
ITA	31212	2021-10-21	12:00pm	W		AUGIL	vs		CARTH	W	5-4	N	C	d3     	2021-10-21T16:00Z			d92b9859-f425-40f6-a788-11cfe5f35664
ITA	 1937	2021-10-21	 2:00pm	W		GORD 	at		ENDCT	L	0-5	 	C	d3     	2021-10-21T18:00Z			5c9e48d9-6cd2-4006-8915-7db034169013
ITA	46176	2021-10-21	 2:00pm	W		RWIL 	at		NIC  	W	5-4	 	C	d3     	2021-10-21T18:00Z			ec60d4d7-cc87-4617-90fb-7d211e076a41
ITA	20041	2021-10-21	 3:30pm	W		PLYM 	at		BRIDG	L	1-5	 	C	d3     	2021-10-21T19:30Z			afda4e9d-9532-477e-930c-40a6b1a7d055
ITA	49643	2021-10-21	 3:30pm	W		CARRL	vs		WHEAT	L	1-5	N	C	d3     	2021-10-21T19:30Z			804b3508-4e98-46ad-8d48-3f0c58272acf
ITA	46276	2021-10-21	 4:00pm	W		ILWES	vs		MILIK	L	0-5	N	C	d3     	2021-10-21T20:00Z			94bd901e-0029-43c5-a215-073ad6fca63a
ITA	24858	2021-10-22	11:00am	W		AUGIL	vs		NCENT	L	0-5	N	C	d3     	2021-10-22T15:00Z			59de8a8b-f765-49a3-adce-45390b1a3897
ITA	61414	2021-10-22	12:00pm	W		MILIK	vs		WHEAT	L	1-5	N	C	d3     	2021-10-22T16:00Z			e22fed34-0b2d-483f-8f83-def0dda57355
ITA	17958	2021-10-22	 6:30pm	W		BARUC	at		PRATT	W	7-2	 	 	d3     	2021-10-22T22:30Z			d1e121d2-e92b-4f80-abf2-3d71a0324215
ITA	21210	2021-10-23	12:00pm	W		AUGIL	vs		MILIK	L	2-5	N	C	d3     	2021-10-23T16:00Z			a7410301-d0b8-4670-baf8-60e7d9655bb0
ITA	69339	2021-10-23	12:00pm	W		RWIL 	at		ENDCT	L	0-5	 	C	d3     	2021-10-23T16:00Z			62596087-f95e-4128-9464-eed54ef1a449
ITA	61239	2021-10-23	 1:00pm	W		REGIS	at		CLBS 	L	0-5	 	C	d3     	2021-10-23T17:00Z			8a898017-3f9b-4f26-a754-a70774911649
ITA	12736	2021-10-23	 3:00pm	W		NCENT	vs		WHEAT	W	5-0	N	C	d3     	2021-10-23T19:00Z			7c329bb9-5d60-4b55-8e74-0106a79e3a69
ITA	51661	2021-10-23	 1:00pm	W		DYOU 	at		UDC  	L	0-7	 	C	d3/d2  	2021-10-23T17:00Z			7d7ec815-e0cd-4b8a-a5bc-98ee976fca91
ITA	81489	2021-10-23	 1:00pm	W		EMHEN	at		KING 	 	   	 	 	d3/d2  	2021-10-23T17:00Z			dfba311d-4e6c-436a-b2f9-b8ea861fcbf8
ITA	94651	2021-10-24	 2:00pm	W		BARUC	at		STOCK	L	3-6	 	 	d3     	2021-10-24T18:00Z			9451d800-04a3-4c05-b2a8-a06e023293ee
ITA	39427	2021-10-26	 7:30pm	W		BRKLN	at		BARUC	L	0-5	 	 	d3     	2021-10-26T23:30Z			8058b2df-d7a8-44ee-a225-41b77cce566c
ITA	98416	2021-10-26	 9:00pm	W		DYOU 	at		DAEMN	L	0-5	 	C	d3/d2  	2021-10-27T01:00Z			b3ce9d4e-6499-455b-b7f2-da6e171b47f2
ITA	13383	2021-10-28	 3:00pm	W		BARUC	vs		HTR  	W	5-2	N	 	d3     	2021-10-28T19:00Z			ded26700-5d24-4537-991f-38b9aadf5a5c
ITA	23806	2021-11-18	12:00pm	W		MRYMT	at		STEV 	 	   	 	 	d3     	2021-11-18T17:00Z			0cf6b05e-3a51-44f1-bf46-f9f5848cc1d3
ITA	94211	2022-01-19	10:00am	W		COLC 	at		CONNE	 	   	 	 	d3/naia	2022-01-19T15:00Z			a49f4f79-d484-4791-b473-0f42a9488583
ITA	47147	2022-01-28	 5:00pm	W		NWCMN	at		STMAR	 	   	 	 	d3     	2022-01-28T22:00Z			a0765542-42ae-413b-b999-712d6d1f4847
ITA	54674	2022-01-29	 5:30pm	W		UNM  	at		COLC 	 	   	 	 	d1/d3  	2022-01-29T22:30Z			c4d37f7f-c83c-4be1-89ef-93623780e352
ITA	66296	2022-01-29	 1:30pm	W		MLUTH	at		STMAR	 	   	 	 	d3     	2022-01-29T18:30Z			01b88d62-67cf-4456-b58d-8bf30cd5f1d9
ITA	93570	2022-01-31	 5:30pm	W		PACLU	at		OUAZ 	 	   	 	 	d3/naia	2022-01-31T22:30Z			75dbbabd-0fa3-4352-85ed-e2d32e2a633a
ITA	49169	2022-02-01	 5:00pm	W		PACLU	at		PVCC 	 	   	 	 	d3/juco	2022-02-01T22:00Z			f30c6ce1-b9c7-49d1-8b58-ebb1332a0650
ITA	30015	2022-02-02	 5:00pm	W		PACLU	at		AZCHR	 	   	 	 	d3/naia	2022-02-02T22:00Z			b0b99717-1036-41cc-8094-f7b47565d565
ITA	60706	2022-02-03	 5:00pm	W		CHAB 	at		UCSC 	 	   	 	 	juco/d3	2022-02-03T22:00Z			3c782821-2b53-4aa1-82ba-87099c48e23f
ITA	95588	2022-02-04	 9:30am	W		UTRGV	at		CNCTX	 	   	 	 	d1/d3  	2022-02-04T14:30Z			9585dee9-ff0e-4c18-9168-acbb92f29f72
ITA	55025	2022-02-04	 3:30pm	W		UTRGV	at		UMHB 	 	   	 	 	d1/d3  	2022-02-04T20:30Z			68262d43-1ae7-403a-92ea-94d66609b2ef
ITA	97857	2022-02-04	 4:00pm	W		TRITX	at		SMTX 	 	   	 	 	d3/d2  	2022-02-04T21:00Z			b7a07c4b-dbdf-4398-b26c-d879379a5e5c
ITA	65070	2022-02-04	 5:00pm	W		CMU  	vs		SRU  	 	   	N	 	d3/d2  	2022-02-04T22:00Z			3bd99d29-1acd-4eac-9cd3-b76720360c05
ITA	56594	2022-02-05	10:00am	W		SFU  	at		CMU  	 	   	 	 	d1/d3  	2022-02-05T15:00Z			83a66ddb-d9e0-4151-885c-9874959be230
ITA	27044	2022-02-05	12:00pm	W		UTRGV	at		SWEST	 	   	 	 	d1/d3  	2022-02-05T17:00Z			9ccb2b3c-8b99-4b8d-b83e-1bbf64ae4e36
ITA	43577	2022-02-05	11:30am	W		NWCMN	at		STBEN	 	   	 	 	d3     	2022-02-05T16:30Z			7270dc5c-72dc-4088-a10c-62896a71bfcd
ITA	 1323	2022-02-05	 5:00pm	W		SCHR 	at		SMTX 	 	   	 	 	d3/d2  	2022-02-05T22:00Z			1077a0d0-6b10-4ce8-bbeb-11e4d4bb1135
ITA	 6598	2022-02-05	 1:00pm	W		SCHR 	vs		TABOR	 	   	N	 	d3/naia	2022-02-05T18:00Z			918b2ddc-c4a1-4f64-aa37-a80575147787
ITA	45893	2022-02-05	 3:00pm	W		CTECH	at		WESTM	 	   	 	 	d3/naia	2022-02-05T20:00Z			12adef3b-d43b-4a60-810a-9b5ebe27715c
ITA	54630	2022-02-05	 9:00am	W		ASBUR	vs		ILWES	 	   	N	 	naia/d3	2022-02-05T14:00Z			04ad5a74-6082-4596-8c05-2013f7f7d673
ITA	  694	2022-02-05	 3:00pm	W		ASBUR	vs		PIED 	 	   	N	 	naia/d3	2022-02-05T20:00Z			de76ac00-c989-400a-8947-196de1e6b870
ITA	95466	2022-02-10	 3:30pm	W		SMTX 	at		TXLUT	 	   	 	 	d2/d3  	2022-02-10T20:30Z			8bc41430-6932-430b-83e7-3befe6e88111
ITA	82419	2022-02-10	11:00am	W		CUMBD	at		SEW  	 	   	 	 	naia/d3	2022-02-10T16:00Z			3125022c-086e-40d0-85ec-07c9747e2597
ITA	89939	2022-02-10	 2:30pm	W		BRENA	at		BERRY	 	   	 	 	naia/d3	2022-02-10T19:30Z			5d333361-10b5-4289-ba40-eb358b3924cc
ITA	28474	2022-02-11	 8:00pm	W		PACLU	at		PUGET	 	   	 	 	d3     	2022-02-12T01:00Z			a8d011fd-7865-46a5-8ae9-aff6193c9293
ITA	33392	2022-02-11	 6:00pm	W		SWEST	at		TARL 	 	   	 	 	d3/d1  	2022-02-11T23:00Z			da52980d-7813-4119-92c5-9606cd322c91
ITA	35338	2022-02-11	 2:00pm	W		POM  	at		CSULA	 	   	 	 	d3/d2  	2022-02-11T19:00Z			4cad2cc4-c2a4-48a9-b2a3-af76375da587
ITA	93042	2022-02-12	 3:00pm	W		SCHR 	at		HOWPN	 	   	 	 	d3     	2022-02-12T20:00Z			e32ada3b-0c21-48d5-a2d5-67e32af2e1c1
ITA	 3464	2022-02-12	12:00pm	W		UST  	at		SMTX 	 	   	 	 	d3/d2  	2022-02-12T17:00Z			34542134-f928-420a-9a50-e55053957711
ITA	93737	2022-02-12	 5:00pm	W		IDHO 	at		PACLU	 	   	 	 	naia/d3	2022-02-12T22:00Z			e189c8be-942f-4f2f-9028-a18a940d36f3
ITA	84326	2022-02-13	10:00am	W		GMU  	at		CNEW 	 	   	 	 	d1/d3  	2022-02-13T15:00Z			f9407e39-4622-4e94-a1af-19af7b286802
ITA	28798	2022-02-13	 8:00am	W		CMU  	at		WOOST	 	   	 	 	d3     	2022-02-13T13:00Z			b800c1c4-f30a-4de9-a7c6-ecf89c1ab72c
ITA	53009	2022-02-13	 1:00pm	W		WELL 	at		BRAND	 	   	 	 	d3     	2022-02-13T18:00Z			05dc94d9-43f9-4140-b161-3099c1ee0cff
ITA	74457	2022-02-13	 2:30pm	W		GUST 	at		STMAR	 	   	 	C	d3     	2022-02-13T19:30Z			4e52f3e8-2e02-4f7a-ae83-4e86cb7c28be
ITA	10791	2022-02-13	 2:30pm	W		HAML 	at		SUPER	 	   	 	 	d3     	2022-02-13T19:30Z			d12c7d8b-6ed1-48d6-93e3-c96ef13fd245
ITA	65770	2022-02-13	 4:00pm	W		JCARR	at		WOOST	 	   	 	 	d3     	2022-02-13T21:00Z			8289d76a-ef02-4344-91ae-7adfb8da07e0
ITA	89883	2022-02-13	10:00am	W		STBEN	vs		UIU  	 	   	N	 	d3/d2  	2022-02-13T15:00Z			88196478-32d3-4398-ae99-526c238cd215
ITA	16164	2022-02-16	 5:00pm	W		CENT 	at		ASBUR	 	   	 	 	d3/naia	2022-02-16T22:00Z			b5f69be3-614d-4891-b3ee-c7d1c7e2704c
ITA	99688	2022-02-18	12:00pm	W		WNMU 	at		HSIMM	 	   	 	 	d2/d3  	2022-02-18T17:00Z			39f87e52-d1d9-4ec9-bd46-dcd6faa29aa0
ITA	58522	2022-02-18	 1:00pm	W		PLN  	at		CMS  	 	   	 	 	d2/d3  	2022-02-18T18:00Z			e74f7918-5f53-4b8c-938b-65339fa136d8
ITA	49999	2022-02-18	 5:00pm	W		WNMU 	at		MCMUR	 	   	 	 	d2/d3  	2022-02-18T22:00Z			e26e88d6-9912-430c-a670-35940d560b82
ITA	88652	2022-02-18	 7:00pm	W		SUPER	at		STMAR	 	   	 	 	d3     	2022-02-19T00:00Z			a15cb00c-359e-4fe8-8c3a-af9814cf80c0
ITA	  941	2022-02-18	 4:00pm	W		COLC 	at		MIDLN	 	   	 	 	d3/naia	2022-02-18T21:00Z			f5e0fc66-ce4a-49ae-86cf-388fcef27504
ITA	84428	2022-02-18	 8:00pm	W		HOINT	at		CMS  	 	   	 	 	naia/d3	2022-02-19T01:00Z			f9943f9f-71cc-45f4-a500-d7e8d950f4bc
ITA	26089	2022-02-19	12:00pm	W		WNMU 	at		HOWPN	 	   	 	 	d2/d3  	2022-02-19T17:00Z			be5a44b8-7348-4574-b5af-cd7eff4d3673
ITA	56691	2022-02-19	 9:00am	W		WOOST	at		DEPW 	 	   	 	C	d3     	2022-02-19T14:00Z			3f49297c-6560-4728-9d65-439485e3cda7
ITA	35357	2022-02-19	 1:00pm	W		WOOST	vs		WUSTL	 	   	N	 	d3     	2022-02-19T18:00Z			d40b4095-e224-40b5-80d1-f0d1261a34df
ITA	41486	2022-02-19	 1:00pm	W		LORAS	vs		SUPER	 	   	N	 	d3     	2022-02-19T18:00Z			d2a4911f-0b9f-44c2-ba56-b849460ac5c3
ITA	18336	2022-02-19	 3:00pm	W		SCHR 	at		CNCTX	 	   	 	 	d3     	2022-02-19T20:00Z			53facb53-fe73-48e4-ae0a-3abef8d1bda6
ITA	26585	2022-02-19	 5:00pm	W		WUSTL	at		DEPW 	 	   	 	 	d3     	2022-02-19T22:00Z			333cf6da-7c2b-4a9d-87e0-1eef86a2a8e4
ITA	 6539	2022-02-19	 5:30pm	W		CMOOR	at		STBEN	 	   	 	C	d3     	2022-02-19T22:30Z			003bceb9-74f7-4a30-85e0-69c16e057083
ITA	91456	2022-02-19	 5:30pm	W		LORAS	at		STMAR	 	   	 	 	d3     	2022-02-19T22:30Z			fc09a5d2-1374-4488-a5c0-3594c90bd4ad
ITA	54192	2022-02-19	 7:00pm	W		CWRU 	at		ALGNY	 	   	 	 	d3     	2022-02-20T00:00Z			f775c066-6759-497c-b8c1-b84513d9ea35
ITA	10879	2022-02-19	 2:00pm	W		HSIMM	at		SMTX 	 	   	 	 	d3/d2  	2022-02-19T19:00Z			61a884df-86e0-4ecc-8234-2f3a27b7e7a7
ITA	10027	2022-02-19	 6:00pm	W		MSUTX	at		UCO  	 	   	 	 	d3/d2  	2022-02-19T23:00Z			66adc16b-52e6-4eda-b670-89ba7efae23b
ITA	42839	2022-02-19	 5:00pm	W		HIGH 	at		PACLU	 	   	 	 	juco/d3	2022-02-19T22:00Z			c81596cd-19d5-4532-9738-04183aa5a43a
ITA	75332	2022-02-20	 3:00pm	W		ART  	at		UCSC 	 	   	 	 	d2/d3  	2022-02-20T20:00Z			f5ddfa7e-0b1d-4608-b678-e6bd11b7b314
ITA	54764	2022-02-20	 8:30am	W		COLC 	at		HAST 	 	   	 	 	d3/naia	2022-02-20T13:30Z			36781d4c-84f9-47c5-86e3-31a126a947ba
ITA	50005	2022-02-20	10:00am	W		BRENA	at		EMORY	 	   	 	 	naia/d3	2022-02-20T15:00Z			18c51c84-b812-4786-b38a-24ca5b565825
ITA	63161	2022-02-21	12:00pm	W		CALUT	vs		PACLU	 	   	N	 	d3     	2022-02-21T17:00Z			ad921978-1d26-4319-93e0-bc7aea392273
ITA	93485	2022-02-21	 1:00pm	W		BRAND	at		CTECH	 	   	 	 	d3     	2022-02-21T18:00Z			f5013930-ad9b-46bb-a2aa-1c1bca139276
