---
season: d3
gender: men
description: schedule/scoreboard from team websites
updated: 2022-01-21
past: 125 (17%)
today: 1 (0%)
future: 604 (83%)
completed: 94 (75%)
unreported: 32 (25%)
total: 731
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	teamId	opponentId	dualId
ITA	58322	2022-02-28	 7:00pm	M		REGIS	vs	  	WARTB                      	 	   	N	 	d3     	2022-03-01T00:00Z			85febd5e-923d-4122-9277-3d7f559681d8
ITA	77254	2022-03-01	 3:00pm	M		OZARK	at	  	FSMTH                      	 	   	 	 	d3/d2  	2022-03-01T20:00Z			88e78e96-0f77-4d1c-a295-95478be447e5
ITA	40036	2022-03-01	12:00am	M		ADRN 	vs	  	PIED                       	 	   	N	 	d3     	2022-03-01T05:00Z			15778300-589f-44a8-8283-b813f8d8cd6b
ITA	 4978	2022-03-01	10:00am	M		HOUGH	vs	  	STMAR                      	 	   	N	 	d3     	2022-03-01T15:00Z			05b7c032-3812-48d5-a9c8-9c7fb0c297d6
ITA	27904	2022-03-01	12:00pm	M		CALV 	vs	  	WARTB                      	 	   	N	 	d3     	2022-03-01T17:00Z			53dc22d4-2494-447e-afa4-ec6770d9e4ca
ITA	53760	2022-03-01	 2:00pm	M		PIED 	vs	  	STMAR                      	 	   	N	 	d3     	2022-03-01T19:00Z			55c4387c-1ea3-4450-a9a1-1b3d60f10945
ITA	63622	2022-03-01	 4:00pm	M		CAP  	at	  	OHWES                      	 	   	 	 	d3     	2022-03-01T21:00Z			2432b5f6-3c73-4735-9a13-fcbc4620e7a8
ITA	41657	2022-03-02	 4:00pm	M		JES  	at	  	CALUT                      	 	   	 	 	naia/d3	2022-03-02T21:00Z			b71d0156-89d1-4ba2-97df-7d5f4d4da571
ITA	23935	2022-03-03	10:00am	M		ADRN 	vs	  	WARTB                      	 	   	N	 	d3     	2022-03-03T15:00Z			13f18df8-414e-4b6d-967f-ba4817787aee
ITA	16554	2022-03-03	 8:00pm	M		MTVRN	vs	  	WARTB                      	 	   	N	 	naia/d3	2022-03-04T01:00Z			ed405408-d1a9-4c59-99c0-7028613639f6
ITA	17538	2022-03-04	 2:00pm	M		HUNTC	at	  	BHMSO                      	 	   	 	 	d3     	2022-03-04T19:00Z			59eeedbe-605f-4cf1-8bae-21d63df32aeb
ITA	59620	2022-03-04	 4:00pm	M		HVFRD	at	  	SALIS                      	 	   	 	 	d3     	2022-03-04T21:00Z			85b055f0-621d-49bb-a05c-aa2c576af39d
ITA	 4874	2022-03-04	 4:00pm	M		WHITW	at	  	WHITM                      	 	   	 	C	d3     	2022-03-04T21:00Z			189e94a7-d5c3-4eb9-8ff4-0adc6cc1da2e
ITA	50780	2022-03-04	 5:00pm	M		ETXBP	at	  	SCHR                       	 	   	 	 	d3     	2022-03-04T22:00Z			3783cd3e-e6d0-427f-8bbd-7553a0600b4c
ITA	10659	2022-03-04	 8:30pm	M		IIT  	at	  	NCENT                      	 	   	 	 	d3     	2022-03-05T01:30Z			4738dd8f-c3fe-4992-a49c-4a748eb7641b
ITA	59647	2022-03-04	 1:00pm	M		AVER 	at	  	SHAW                       	 	   	 	 	d3/d2  	2022-03-04T18:00Z			348fd5e8-1f52-41a3-80a0-1e660ff762ab
ITA	38578	2022-03-05	11:00am	M		WUT  	at	  	MSUTX                      	 	   	 	 	d2/d3  	2022-03-05T16:00Z			2772f079-0222-4136-b5e4-a84742ff2d77
ITA	 1684	2022-03-05	 9:00am	M		HOPE 	at	  	DENIS                      	 	   	 	 	d3     	2022-03-05T14:00Z			048d69bc-95ef-450f-b5ca-f778fbed0f6b
ITA	95762	2022-03-05	10:00am	M		HUNTC	at	  	BHVN                       	 	   	 	 	d3     	2022-03-05T15:00Z			20f3d3f3-bee9-4dfb-99ca-2b62a3857ab1
ITA	47922	2022-03-05	11:00am	M		GRINN	at	  	COE                        	 	   	 	 	d3     	2022-03-05T16:00Z			addbb928-54d7-4c98-8b7a-1d317233cc77
ITA	39078	2022-03-05	11:00am	M		WIWHI	at	  	GUST                       	 	   	 	 	d3     	2022-03-05T16:00Z			bfaafb86-0650-4e25-9c24-e449e9faf42b
ITA	78018	2022-03-05	11:00am	M		STEV 	at	  	WCMD                       	 	   	 	 	d3     	2022-03-05T16:00Z			7b10d2ed-8439-4ca8-b2c3-20cb90a6061e
ITA	79970	2022-03-05	 1:00pm	M		ALGNY	at	  	HOBWS                      	 	   	 	 	d3     	2022-03-05T18:00Z			ddac9d33-ef96-486d-a316-d40d3da6a9a3
ITA	52328	2022-03-05	 1:00pm	M		MARYV	at	  	EMHEN                      	 	   	 	 	d3     	2022-03-05T18:00Z			1f646a42-cb9a-4834-86cc-78d431634103
ITA	84335	2022-03-05	 1:00pm	M		WHITW	at	  	GFOX                       	 	   	 	C	d3     	2022-03-05T18:00Z			e66763a5-55ec-47d2-8c95-0364015acf4e
ITA	85292	2022-03-05	 1:00pm	M		HUNTC	at	  	MSAPS                      	 	   	 	 	d3     	2022-03-05T18:00Z			6c646eec-b12b-4b37-be15-1140c94e1534
ITA	25669	2022-03-05	 1:00pm	M		LETOU	at	  	SCHR                       	 	   	 	 	d3     	2022-03-05T18:00Z			52cdda7d-4987-463a-90a3-06121a119db0
ITA	 4295	2022-03-05	 1:00pm	M		STEV 	vs	  	WILKE                      	 	   	N	 	d3     	2022-03-05T18:00Z			44b1edf3-e7a7-4e39-8fcf-88a594c14ecc
ITA	80079	2022-03-05	 3:00pm	M		CAP  	at	  	FRANC                      	 	   	 	 	d3     	2022-03-05T20:00Z			20ca1286-82df-48f6-98a1-85a4e125c681
ITA	36316	2022-03-05	 6:00pm	M		WHITW	at	  	PACIF                      	 	   	 	 	d3     	2022-03-05T23:00Z			8a264324-70d9-4340-a4d1-3f8449a91691
ITA	33148	2022-03-05	 7:00pm	M		CMS  	vs	  	NOVA                       	 	   	N	 	d3/d1  	2022-03-06T00:00Z			3c010a45-152e-434a-bc9d-38c8080eff56
ITA	20284	2022-03-05	 9:00am	M		HOBWS	at	  	LOC                        	 	   	 	 	d3/d2  	2022-03-05T14:00Z			89fa3c93-915e-4b58-ad3e-59f3f7a18a6e
ITA	19434	2022-03-05	 6:30pm	M		BREV 	vs	  	LTECH                      	 	   	N	 	d3/naia	2022-03-05T23:30Z			134f0e94-d424-4dca-acc9-b2f1fab41f0a
ITA	54550	2022-03-05	 1:00pm	M		CHAB 	at	  	UCSC                       	 	   	 	 	juco/d3	2022-03-05T18:00Z			54c3a0e0-aaf2-4dc0-b96d-8ae82ac031dc
ITA	80776	2022-03-06	 9:00am	M		ALGNY	at	  	ITHCA                      	 	   	 	 	d3     	2022-03-06T14:00Z			8d2406b4-1860-4c76-a0ec-de7257a542ac
ITA	82083	2022-03-06	10:30am	M		LAKE 	at	  	RIPON                      	 	   	 	 	d3     	2022-03-06T15:30Z			8e246257-0db4-4b77-b802-13c155eb013e
ITA	41267	2022-03-06	11:00am	M		FRANK	at	  	MARYV                      	 	   	 	 	d3     	2022-03-06T16:00Z			3b3c6fea-87c5-41d2-97e3-88a69178347b
ITA	63814	2022-03-06	12:00pm	M		DENIS	at	  	KALZ                       	 	   	 	 	d3     	2022-03-06T17:00Z			740c4973-90e7-41c6-a94f-9ebbebd7cafd
ITA	64564	2022-03-06	 1:00pm	M		WHITM	at	  	GFOX                       	 	   	 	C	d3     	2022-03-06T18:00Z			af5aa7a0-d538-452d-badd-e791d5063134
ITA	40053	2022-03-06	 1:00pm	M		PFEIF	at	  	PIED                       	 	   	 	 	d3     	2022-03-06T18:00Z			94a32ea0-9182-4e45-baf7-dc8be36215ba
ITA	18833	2022-03-06	 2:00pm	M		VAWES	at	  	AVER                       	 	   	 	 	d3     	2022-03-06T19:00Z			66aa7bc7-be50-4090-a0f6-8a9d5341cf08
ITA	23206	2022-03-06	 2:00pm	M		BARUC	at	  	YESH                       	 	   	 	 	d3     	2022-03-06T19:00Z			632381ad-c98c-497f-a5dc-795498e56244
ITA	98225	2022-03-06	 2:00pm	M		GFOX 	at	  	PACIF                      	 	   	 	C	d3     	2022-03-06T19:00Z			6a841c17-388d-4b98-ae19-444cdd6b1ce8
ITA	 4397	2022-03-06	 4:30pm	M		MSOE 	at	  	RIPON                      	 	   	 	 	d3     	2022-03-06T21:30Z			0902afc2-fe19-4d22-95bf-95e7eee1efe5
ITA	 3436	2022-03-06	 6:00pm	M		COLC 	vs	  	TRITX                      	 	   	N	C	d3     	2022-03-06T23:00Z			84337fb2-e9c2-48e1-8e95-c78d3e3c2a84
ITA	80648	2022-03-07	12:00am	M		EMERS	vs	  	HVFRD                      	 	   	N	 	d3     	2022-03-07T05:00Z			22f9b0c9-9d51-439b-959d-4d48b4f78f57
ITA	72456	2022-03-07	12:00am	M		HVFRD	vs	  	WESL                       	 	   	N	 	d3     	2022-03-07T05:00Z			3e947b15-8e88-40fd-b714-6c4035ea5a0d
ITA	14661	2022-03-08	 4:00pm	M		UTPB 	at	  	SCHR                       	 	   	 	 	d2/d3  	2022-03-08T21:00Z			f63845ba-d2b8-4c4a-874e-59c240cabe91
ITA	76082	2022-03-08	 9:00am	M		CWRU 	vs	  	WESL                       	 	   	N	 	d3     	2022-03-08T14:00Z			4125d083-4c94-46bb-93e3-9c9ed7b5fbcf
ITA	81496	2022-03-08	 9:00am	M		JCARR	vs	  	NCWES                      	 	   	N	 	d3     	2022-03-08T14:00Z			ef04a4cb-082f-49f1-8f67-61a390821ad2
ITA	47922	2022-03-08	 1:00pm	M		CWRU 	vs	  	HSYDN                      	 	   	N	 	d3     	2022-03-08T18:00Z			c482eeb9-be4a-4c31-8597-98925e187e1b
ITA	79675	2022-03-08	 5:00pm	M		LAKE 	at	  	DUBQ                       	 	   	 	 	d3     	2022-03-08T22:00Z			9d10cab7-dc16-4006-90a3-e61b63c39b2c
ITA	65445	2022-03-09	12:00am	M		HVFRD	vs	  	WITT                       	 	   	N	 	d3     	2022-03-09T05:00Z			1281e4fc-2b56-4424-bc95-cc25262136a9
ITA	47307	2022-03-09	 9:00am	M		HVFRD	vs	  	NCWES                      	 	   	N	 	d3     	2022-03-09T14:00Z			c06aa813-4336-4809-8948-e40c5afc1417
ITA	85317	2022-03-09	 1:00pm	M		CWRU 	vs	  	RPI                        	 	   	N	 	d3     	2022-03-09T18:00Z			d3554c4c-7e5c-4a54-a34b-499f275ed54d
ITA	66931	2022-03-10	12:00pm	M		CRE  	vs	  	NCWES                      	 	   	N	 	d1/d3  	2022-03-10T17:00Z			97fb8966-c2bb-472c-a795-4fe169f56b14
ITA	46289	2022-03-10	 3:00pm	M		SULRS	at	  	WNMU                       	 	   	 	 	d3/d2  	2022-03-10T20:00Z			b563eed4-0790-4639-8aca-8c4bc9cdf1c4
ITA	11778	2022-03-10	 9:00am	M		CMU  	vs	  	CWRU                       	 	   	N	 	d3     	2022-03-10T14:00Z			109f8015-4792-4f4c-9ba4-8bd14f928ebd
ITA	54882	2022-03-10	 1:00pm	M		CWRU 	vs	  	SHU                        	 	   	N	 	d3/d1  	2022-03-10T18:00Z			4acfe0e2-ac74-4c8a-8fa1-8d9c47189d1e
ITA	11353	2022-03-10	 2:00pm	M		ENAZ 	at	  	LYNN                       	 	   	 	 	d3/d2  	2022-03-10T19:00Z			e73f4374-9cf2-4117-8129-1f903d948dc8
ITA	  372	2022-03-10	 4:00pm	M		HOWPN	at	  	TEXAR                      	 	   	 	 	d3/naia	2022-03-10T21:00Z			d17a3b7a-c7c5-4b66-8528-1506b7bc6fd3
ITA	53642	2022-03-11	 3:00pm	M		NEWM 	at	  	OZARK                      	 	   	 	 	d2/d3  	2022-03-11T20:00Z			c92de967-fac5-4047-8da0-6c675748b2ec
ITA	 8153	2022-03-11	12:00am	M		HVFRD	vs	  	MANH                       	 	   	N	 	d3     	2022-03-11T05:00Z			e1c022c1-a629-4be1-b81f-333d0372d136
ITA	13669	2022-03-11	 3:00am	M		NYU  	at	  	MWSH                       	 	   	 	 	d3     	2022-03-11T08:00Z			8cc294fd-9308-4a25-937a-3d8eee2ffc6e
ITA	19980	2022-03-11	 9:00am	M		CWRU 	vs	  	SWEST                      	 	   	N	 	d3     	2022-03-11T14:00Z			158951bc-f91c-43c7-97e0-b05fc1ca88bd
ITA	34026	2022-03-11	 1:00pm	M		CWRU 	vs	  	HVFRD                      	 	   	N	 	d3     	2022-03-11T18:00Z			ec435f03-4e55-4df3-9be2-98817dd51f37
ITA	88041	2022-03-11	 1:00pm	M		UNCA 	at	  	MARYV                      	 	   	 	 	???/d3 	2022-03-11T18:00Z			7eca8c2a-25d2-4aaa-9f8d-857642e4ca07
ITA	 7971	2022-03-11	12:00pm	M		HUNTC	at	  	MUW                        	 	   	 	 	d3/juco	2022-03-11T17:00Z			3125dfc6-39b6-4ffc-bac1-e371061ae98e
ITA	42504	2022-03-11	 4:00pm	M		NCWES	vs	  	STHOM                      	 	   	N	 	d3/naia	2022-03-11T21:00Z			c409eedb-137a-4526-9897-42cfd4e366b7
ITA	   38	2022-03-11	 5:00pm	M		USFIN	at	  	FRANK                      	 	   	 	 	naia/d3	2022-03-11T22:00Z			69930c84-7f5e-4b15-8d63-753f67f5ad66
ITA	24692	2022-03-12	10:00am	M		BHVN 	at	  	PIED                       	 	   	 	 	d3     	2022-03-12T15:00Z			b2ef7b22-6481-4f12-9a09-2b67de244e44
ITA	34021	2022-03-12	11:00am	M		OGLE 	at	  	PIED                       	 	   	 	 	d3     	2022-03-12T16:00Z			3c657a9a-81c3-4b43-928d-49ce1c53ef4a
ITA	71623	2022-03-12	11:00am	M		SCHR 	at	  	TRITX                      	 	   	 	C	d3     	2022-03-12T16:00Z			78fa9cf5-3c87-4004-be5a-7bd010310a63
ITA	50667	2022-03-12	12:00pm	M		BEREA	at	  	HUNTC                      	 	   	 	C	d3     	2022-03-12T17:00Z			2a12a2bf-5b34-4cc3-a224-285b0ea1ea75
ITA	14934	2022-03-12	 1:00pm	M		ALGNY	at	  	HOUGH                      	 	   	 	 	d3     	2022-03-12T18:00Z			d1384c4a-fa47-44e2-850e-cb448d8de063
ITA	 8538	2022-03-12	 1:00pm	M		COLB 	at	  	MIT                        	 	   	 	 	d3     	2022-03-12T18:00Z			bd838a1a-39ac-4cef-91cb-61ce84962fc8
ITA	19099	2022-03-12	 1:00pm	M		FERM 	at	  	MARYV                      	 	   	 	 	d3     	2022-03-12T18:00Z			e6f155ad-4b80-4936-a97d-f8f0fbd8a444
ITA	93943	2022-03-12	 1:00pm	M		NYU  	vs	  	TCNJ                       	 	   	N	 	d3     	2022-03-12T18:00Z			56aa02ff-f913-4f0d-b08d-db17429ad821
ITA	26774	2022-03-12	 1:30pm	M		CMOOR	at	  	GUST                       	 	   	 	C	d3     	2022-03-12T18:30Z			d083d9e7-aa9e-453d-85cd-14179c2fc727
ITA	 1761	2022-03-12	 1:30pm	M		PUGET	at	  	WHITW                      	 	   	 	C	d3     	2022-03-12T18:30Z			931ac2c3-99ab-4b4c-9492-e8ac8abf32b1
ITA	57789	2022-03-12	 5:00pm	M		LUTHR	at	  	GUST                       	 	   	 	 	d3     	2022-03-12T22:00Z			5d85b694-1281-471a-a9ae-0b8b00eb2a74
ITA	20414	2022-03-12	 5:00pm	M		STMAR	at	  	OLAF                       	 	   	 	C	d3     	2022-03-12T22:00Z			a6cc45f5-d010-4f03-9aef-e4e47b785e64
ITA	46652	2022-03-12	 3:00pm	M		WUSTL	at	  	NKU                        	 	   	 	 	d3/d1  	2022-03-12T20:00Z			efa8dac1-ef45-4921-9914-3f5723950a32
ITA	 9074	2022-03-12	10:00am	M		FRANK	at	  	KWC                        	 	   	 	 	d3/d2  	2022-03-12T15:00Z			3abeff25-823a-48f6-82d0-7ba7dfebda50
ITA	45272	2022-03-12	11:00am	M		HOWPN	vs	  	NEWM                       	 	   	N	 	d3/d2  	2022-03-12T16:00Z			c0cb0ed7-2282-4c7b-8bd4-e812f31e7e8c
ITA	29764	2022-03-12	 2:00pm	M		FRANK	vs	  	KAS                        	 	   	N	 	d3/juco	2022-03-12T19:00Z			4a980500-1ff9-4eaf-9a4d-e2f31f1b7015
ITA	93733	2022-03-12	11:00am	M		TEXAR	vs	  	UMHB                       	 	   	N	 	naia/d3	2022-03-12T16:00Z			511a3a0a-a885-45fe-a66c-ee4481104c21
ITA	84197	2022-03-12	 6:00pm	M		TEXAR	at	  	LETOU                      	 	   	 	 	naia/d3	2022-03-12T23:00Z			f78e4cc4-cf5e-45a1-a9ce-39c57cfc1d5d
ITA	14407	2022-03-13	12:00pm	M		WNMU 	at	  	COLC                       	 	   	 	 	d2/d3  	2022-03-13T16:00Z			45de2fe0-afd1-4b4e-bcc4-d70e3fcdfd1b
ITA	11101	2022-03-13	12:00pm	M		COLC 	vs	  	WNMU                       	 	   	N	 	d3/d2  	2022-03-13T16:00Z			446543c7-dc60-4f0b-b2f0-fc1f6057f745
ITA	78038	2022-03-13	10:00am	M		COLB 	at	  	BRAND                      	 	   	 	 	d3     	2022-03-13T14:00Z			53edc50a-696a-4c5a-8a35-1f4b9bada2b6
ITA	 5905	2022-03-13	11:00am	M		YESH 	at	  	BARD                       	 	   	 	 	d3     	2022-03-13T15:00Z			9854766b-2b69-4cdc-8d63-d410a98459f5
ITA	65609	2022-03-13	12:00pm	M		COE  	vs	  	SLAW                       	 	   	N	 	d3     	2022-03-13T16:00Z			54e84b7f-543f-44ec-b91d-b358e74fabfe
ITA	77893	2022-03-13	 1:00pm	M		AVER 	at	  	MWSH                       	 	   	 	 	d3     	2022-03-13T17:00Z			d34754ac-6ff1-4424-8657-d3367f602eda
ITA	78001	2022-03-13	 1:00pm	M		WILLM	at	  	GFOX                       	 	   	 	C	d3     	2022-03-13T17:00Z			1653f63c-2c58-49c5-8d36-2a3dacb931ad
ITA	28409	2022-03-13	 2:00pm	M		PACLU	at	  	WHITW                      	 	   	 	C	d3     	2022-03-13T18:00Z			a5630959-4ba9-4ef9-bc68-d73653d2e023
ITA	76175	2022-03-13	 2:00pm	M		WARTB	at	  	STMAR                      	 	   	 	 	d3     	2022-03-13T18:00Z			13af2d90-361f-413e-aa96-960af91b47e5
ITA	90800	2022-03-13	 4:00pm	M		BETHL	vs	  	NCENT                      	 	   	N	 	d3     	2022-03-13T20:00Z			9ed97b3d-a0ad-450c-bcd5-7eb5c2dc63b9
ITA	72818	2022-03-13	11:00am	M		AUSTN	at	  	CCCC                       	 	   	 	 	d3/juco	2022-03-13T15:00Z			b7c65610-de55-4941-84d4-553a12cbe7f7
ITA	44382	2022-03-14	11:30am	M		BETHL	vs	  	SPRG                       	 	   	N	 	d3     	2022-03-14T15:30Z			bba0776c-056d-4b6e-bedd-e675004df5f7
ITA	 8687	2022-03-14	12:00pm	M		CARTH	vs	  	COE                        	 	   	N	 	d3     	2022-03-14T16:00Z			86ff8885-5805-45ed-bf1e-e2d8a4b5169a
ITA	 1583	2022-03-14	 4:00pm	M		CARTH	vs	  	STEV                       	 	   	N	 	d3     	2022-03-14T20:00Z			4ba4ec32-d2b8-488f-91b3-684e4e075db6
ITA	27736	2022-03-14	 7:00pm	M		NCENT	vs	  	SUPER                      	 	   	N	 	d3     	2022-03-14T23:00Z			304c7f28-3c32-44f0-86ec-4661f87e613c
ITA	 3311	2022-03-15	11:00am	M		HAML 	vs	  	SPRG                       	 	   	N	 	d3     	2022-03-15T15:00Z			31fd5bdd-71bb-4372-84c6-02317b64d981
ITA	49247	2022-03-15	12:00pm	M		NJCU 	at	  	BARUC                      	 	   	 	 	d3     	2022-03-15T16:00Z			da37f562-cc72-424a-a7b6-8974e720d0b7
ITA	99896	2022-03-15	12:00pm	M		COE  	vs	  	KENY                       	 	   	N	 	d3     	2022-03-15T16:00Z			66d68b1c-27cf-42a8-a754-62e46f4ee061
ITA	44364	2022-03-15	 2:00pm	M		WHITM	at	  	CMS                        	 	   	 	 	d3     	2022-03-15T18:00Z			88e89d99-59a0-43c2-999a-542dac630e64
ITA	47178	2022-03-15	 8:00pm	M		SEW  	at	  	CMS                        	 	   	 	 	d3     	2022-03-16T00:00Z			7f70591e-4c36-423b-ba2a-e9889abc1ea9
ITA	61575	2022-03-16	11:30am	M		FRANC	vs	  	SPRG                       	 	   	N	 	d3     	2022-03-16T15:30Z			cdf874b9-49fc-48c4-ba9a-babb0c2d65c4
ITA	42595	2022-03-16	12:00pm	M		COE  	vs	  	FMARS                      	 	   	N	 	d3     	2022-03-16T16:00Z			b59e87b9-b08b-458c-b867-b3544b7fc8a0
ITA	68457	2022-03-16	 4:00pm	M		DENIS	at	  	HOBWS                      	 	   	 	 	d3     	2022-03-16T20:00Z			5670998d-24b5-43f5-9d54-e07514e82214
ITA	29122	2022-03-16	 4:00pm	M		NCENT	vs	  	WILAC                      	 	   	N	 	d3     	2022-03-16T20:00Z			974c74ad-3745-4fc8-bd2f-fa7923f9a3bd
ITA	76107	2022-03-17	 1:00am	M		SWU  	at	  	PIED                       	 	   	 	 	d2/d3  	2022-03-17T05:00Z			a9092958-bb34-474c-9038-ed3a032154fc
ITA	 2719	2022-03-17	 9:00am	M		SCHOL	vs	  	SPRG                       	 	   	N	 	d3     	2022-03-17T13:00Z			6db2ab15-e564-47d1-97c9-aa33840b3687
ITA	53460	2022-03-17	12:00pm	M		COE  	vs	  	CTCOL                      	 	   	N	 	d3     	2022-03-17T16:00Z			8dfb4410-f669-4dad-9d45-74fa5d11b6ec
ITA	66244	2022-03-18	11:00am	M		COLC 	vs	  	RHDES                      	 	   	N	 	d3     	2022-03-18T15:00Z			26e0669a-6b99-4977-bb67-ea48da6994d6
ITA	  860	2022-03-18	 1:00pm	M		DENIS	at	  	BRAND                      	 	   	 	 	d3     	2022-03-18T17:00Z			70efc404-d6a9-4c52-b1e4-ce45510c68c8
ITA	66326	2022-03-18	 2:00pm	M		AVER 	at	  	HSYDN                      	 	   	 	 	d3     	2022-03-18T18:00Z			01439839-f638-4dfc-9a75-55d15de569f6
ITA	89553	2022-03-18	 2:00pm	M		HUNTC	at	  	BERRY                      	 	   	 	 	d3     	2022-03-18T18:00Z			b4c48c9d-8aad-476e-a0d3-b188e385011d
ITA	45921	2022-03-18	 4:00pm	M		TRINE	at	  	FRANK                      	 	   	 	 	d3     	2022-03-18T20:00Z			00618739-86a7-4b6e-a4df-ac1354ff6cda
ITA	44514	2022-03-19	 3:00pm	M		LEW  	at	  	CHICG                      	 	   	 	 	d2/d3  	2022-03-19T19:00Z			1acd8f87-b37c-4a28-8f8b-1e2e09c95f7f
ITA	74639	2022-03-19	10:00am	M		NEWES	at	  	DUBQ                       	 	   	 	C	d3     	2022-03-19T14:00Z			bb41288d-2ebc-4b3e-b6b5-35a22d1a947d
ITA	 1543	2022-03-19	11:00am	M		COLC 	vs	  	HOPE                       	 	   	N	 	d3     	2022-03-19T15:00Z			6d818ab8-a35a-4b98-b2bb-5f1d42d13b26
ITA	15290	2022-03-19	11:00am	M		MNMOR	vs	  	STMAR                      	 	   	N	 	d3     	2022-03-19T15:00Z			9ea41eb5-d677-4bba-92c0-96fbc4452b6f
ITA	58734	2022-03-19	12:00pm	M		BTHLU	at	  	CRNLC                      	 	   	 	 	d3     	2022-03-19T16:00Z			96f36af3-5eea-4f8c-85d6-ecec07d39bf9
ITA	 8988	2022-03-19	12:00pm	M		NCWES	at	  	CNEW                       	 	   	 	 	d3     	2022-03-19T16:00Z			b637099b-d77c-42a3-87ce-f4daa0dd229a
ITA	16725	2022-03-19	12:00pm	M		NWCMN	vs	  	WARTB                      	 	   	N	 	d3     	2022-03-19T16:00Z			18f8e967-44de-4412-a32f-c76c60605b7b
ITA	87301	2022-03-19	 1:00pm	M		WPEAC	at	  	AVER                       	 	   	 	C	d3     	2022-03-19T17:00Z			75f6973b-211c-4973-b181-2f1d75f2396a
ITA	63209	2022-03-19	 1:00pm	M		DENIS	at	  	WESL                       	 	   	 	 	d3     	2022-03-19T17:00Z			db8e9d56-9dd2-48a0-9876-4bb2da966543
ITA	54178	2022-03-19	 2:00pm	M		VISTA	at	  	DUBQ                       	 	   	 	C	d3     	2022-03-19T18:00Z			f5dcb05b-d044-42e8-829d-25c0e7f53fc4
ITA	78481	2022-03-19	 4:00pm	M		RIPON	vs	  	WARTB                      	 	   	N	 	d3     	2022-03-19T20:00Z			54a9bdf7-d7b1-4518-a69a-c32a4e83f8fe
ITA	80573	2022-03-19	 8:00pm	M		RIPON	at	  	SJUMN                      	 	   	 	 	d3     	2022-03-20T00:00Z			be05162f-8d4e-45b0-a313-3007d1774d52
ITA	32208	2022-03-19	 2:30pm	M		MESS 	at	  	HRTCC                      	 	   	 	 	d3/juco	2022-03-19T18:30Z			166afd40-f5de-42ca-9726-547aa2058e4d
ITA	12708	2022-03-19	 1:00pm	M		LCIDA	at	  	WHITW                      	 	   	 	 	naia/d3	2022-03-19T17:00Z			9d1f194b-41b9-4cf4-a83c-31705fedbf45
ITA	27520	2022-03-19	 4:00pm	M		LCIDA	at	  	WHITW                      	 	   	 	 	naia/d3	2022-03-19T20:00Z			331dcf76-2cbb-4d5b-8fb0-80a01b8ff8cf
ITA	65898	2022-03-20	10:00am	M		STMAR	at	  	CMOOR                      	 	   	 	C	d3     	2022-03-20T14:00Z			4f4ec0f7-b964-4474-9267-4cf60ead6a81
ITA	50234	2022-03-20	 1:00pm	M		GFOX 	at	  	WHITT                      	 	   	 	 	d3     	2022-03-20T17:00Z			6d16c7fc-2833-4ead-93cb-5dad054a1934
ITA	53782	2022-03-20	12:00pm	M		CAP  	at	  	LOUR                       	 	   	 	 	d3/naia	2022-03-20T16:00Z			f3b09c24-69c1-4d52-9298-087a3eaa1da5
ITA	 2265	2022-03-21	11:00am	M		COLC 	vs	  	HOBWS                      	 	   	N	 	d3     	2022-03-21T15:00Z			1c5f152d-cad1-430c-b454-f079eb45c5e3
ITA	90880	2022-03-21	12:00pm	M		GRINN	vs	  	HOPE                       	 	   	N	 	d3     	2022-03-21T16:00Z			d6d8d32f-73d5-4274-b946-612d0614d572
ITA	62587	2022-03-21	 6:00pm	M		COLB 	at	  	OCC                        	 	   	 	 	d3     	2022-03-21T22:00Z			2da7aef2-39f1-4ba4-a0a2-1daabb895884
ITA	29096	2022-03-22	11:00am	M		COLC 	vs	  	LUTHR                      	 	   	N	 	d3     	2022-03-22T15:00Z			855fa3f6-91ab-4499-9721-05152483d9c6
ITA	74331	2022-03-22	12:00pm	M		GRINN	vs	  	HAMIL                      	 	   	N	 	d3     	2022-03-22T16:00Z			2bc75754-83c5-4874-baa8-f199e353c67e
ITA	13373	2022-03-22	 1:00pm	M		GUST 	at	  	CTECH                      	 	   	 	 	d3     	2022-03-22T17:00Z			76561e53-7bd8-4af0-82c5-08ea3f6a08d9
ITA	10362	2022-03-22	 3:00pm	M		BARUC	at	  	PURCH                      	 	   	 	 	d3     	2022-03-22T19:00Z			5092a5aa-3eef-4d7c-8c64-52ba49db3fee
ITA	65714	2022-03-22	 3:00pm	M		MABOS	at	  	NIC                        	 	   	 	 	d3     	2022-03-22T19:00Z			2808f29a-271d-4e4b-bc84-8b3aa63e5db6
ITA	45792	2022-03-22	 4:00pm	M		COLB 	at	  	CHAP                       	 	   	 	 	d3     	2022-03-22T20:00Z			21127223-af0c-453f-99aa-fc6a764c5c26
ITA	80754	2022-03-22	 2:00pm	M		GUST 	at	  	SDCHR                      	 	   	 	 	d3/naia	2022-03-22T18:00Z			bab603b2-6c21-4886-ae9c-1781380ad102
ITA	37219	2022-03-23	 8:00am	M		COLC 	vs	  	TRICT                      	 	   	N	 	d3     	2022-03-23T12:00Z			744479af-1282-4736-ac6c-a917f7176b46
ITA	81392	2022-03-23	12:00pm	M		BOWD 	vs	  	GFOX                       	 	   	N	 	d3     	2022-03-23T16:00Z			a3564c5a-4683-4cfa-bbb1-be8b81d5b021
