---
season: 2021-22
division: naia
gender: women
description: composite schedule/scoreboard
updated: 2022-01-21
past: 136 (32%)
future: 284 (68%)
completed: 121 (89%)
unreported: 15 (11%)
sources:
  ITA: 367
  Conferences: 53
itaIds: 367
total: 420
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	itaId	tournament	location	facility	links
 ITA	26896	2022-03-14	 3:00pm	W		CCCC 	at		TXWES	 	   	 	 	juco/naia	2022-03-14T19:00Z	edc93b42-0a9d-4f4b-b6ff-8a9ae39a3eaf				
 ITA	49120	2022-03-14	 4:30pm	W		MSACC	at		OUAZ 	 	   	 	C	juco/naia	2022-03-14T20:30Z	789cd0c8-2b82-4d4b-ba37-0909b3e5e643				
 ITA	99547	2022-03-15	12:00pm	W		CAMPB	at		UNKY 	 	   	 	 	naia     	2022-03-15T16:00Z	e066f6cb-9c9b-4249-b800-58ede7159079				
SSAC	25145	2022-03-15	 4:00pm	W		MC   	at		MOBIL	 	   	 	 	d2/naia  	2022-03-15T20:00Z	                                    		Gerald Wallace Tennis Center - Mobile, AL		
 ITA	26383	2022-03-16	12:00pm	W		BTHEL	at		CONNE	 	   	 	 	naia     	2022-03-16T16:00Z	f0e0af98-a9d9-4a97-a475-bdf0f4c2aeca				
 ITA	44419	2022-03-16	12:00pm	W		ITECH	at		LTECH	 	   	 	C	naia     	2022-03-16T16:00Z	f3b244e8-2893-46f9-adf8-eb34d6daa94b				
 ITA	91474	2022-03-16	 2:00pm	W		SHAWN	at		CUMBD	 	   	 	C	naia     	2022-03-16T18:00Z	fc8528da-1030-4c5e-afbb-975b343bf08f				
 ITA	95805	2022-03-16	 4:00pm	W		BTHEL	at		DOANE	 	   	 	 	naia     	2022-03-16T20:00Z	920107fd-933e-4126-bf09-4b7d7658c2e5				
SSAC	25117	2022-03-17	    TBA	W		WCARY	at		MIDGA	 	   	 	 	naia     	                 	                                    		Macon, GA		
SSAC	25214	2022-03-17	10:00am	W		BLUEM	vs		TOUG 	 	   	N	C	naia     	2022-03-17T14:00Z	                                    		Macon, GA		
 ITA	83693	2022-03-17	 1:00pm	W		SW   	at		MSACC	 	   	 	 	naia/juco	2022-03-17T17:00Z	455e8703-150d-49cc-a69b-b815c1095c2d				
 ITA	56211	2022-03-17	 3:00pm	W		OC   	at		CUMBD	 	   	 	 	d2/naia  	2022-03-17T19:00Z	b9a50962-6ea4-4c93-95fb-3886b0f4f830				
 ITA	43711	2022-03-17	 4:00pm	W		WWOOD	at		SWB  	 	   	 	 	naia/d2  	2022-03-17T20:00Z	ad138c91-9c08-437e-9b5d-e3c1dae4a670				
SSAC	25118	2022-03-18	    TBA	W		RUST 	at		MIDGA	 	   	 	 	d3/naia  	                 	                                    		Macon, GA		
SSAC	25215	2022-03-18	12:00pm	W		BLUEM	vs		FNU  	 	   	N	C	naia     	2022-03-18T16:00Z	                                    		Macon, GA		
SSAC	25254	2022-03-18	 1:00pm	W		FNU  	vs		WCARY	 	   	N	C	naia     	2022-03-18T17:00Z	                                    		Macon, GA		
SSAC	25146	2022-03-18	 1:00pm	W		SPHC 	at		MOBIL	 	   	 	 	d2/naia  	2022-03-18T17:00Z	                                    		Gerald Wallace Tennis Center - Mobile, AL		
 ITA	49356	2022-03-18	 3:00pm	W		IUE  	at		CUMBD	 	   	 	 	naia     	2022-03-18T19:00Z	bb274e9d-e496-45e6-b2e2-411a12e7fc8e				
SSAC	25120	2022-03-19	    TBA	W		BLUEM	at		MIDGA	 	   	 	 	naia     	                 	                                    		Macon, GA		
SSAC	25119	2022-03-19	    TBA	W		FISK 	at		MIDGA	 	   	 	 	naia     	                 	                                    		Macon, GA		
 ITA	36611	2022-03-19	 2:00am	W		TXWES	at		McPH 	 	   	 	 	naia     	2022-03-19T06:00Z	85217c8c-df6c-4b0d-aea3-958b5a5a552a				
 ITA	35138	2022-03-19	 8:00am	W		CARL 	at		BRESC	 	   	 	C	naia     	2022-03-19T12:00Z	e6830a0d-6d88-44e0-ae23-55a2e6fc60ff				
 ITA	35862	2022-03-19	11:00am	W		L&CCC	at		WWOOD	 	   	 	 	juco/naia	2022-03-19T15:00Z	ec9b3fae-53a7-4c4d-997d-9eff7cc9215b				
 ITA	67903	2022-03-19	 1:00pm	W		CAMPB	at		CUMBD	 	   	 	C	naia     	2022-03-19T17:00Z	c12bf779-13a5-476f-8140-a6bbb3414416				
SSAC	25256	2022-03-19	 1:00pm	W		TOUG 	vs		WCARY	 	   	N	C	naia     	2022-03-19T17:00Z	                                    		Macon, GA		
 ITA	29552	2022-03-19	 2:00pm	W		OLIVT	at		WWOOD	 	   	 	 	naia     	2022-03-19T18:00Z	81815017-ee50-44f3-a834-391389e2203b				
 ITA	14396	2022-03-19	 4:00pm	W		TXWES	at		BTHEL	 	   	 	 	naia     	2022-03-19T20:00Z	a3d69618-8605-4922-b71c-6cebdc3f3778				
 ITA	56872	2022-03-19	 5:00pm	W		CORNR	at		LTECH	 	   	 	C	naia     	2022-03-19T21:00Z	fc8c8d9c-2bdc-478b-927d-3f216e7cf094				
 ITA	 3663	2022-03-20	 1:00am	W		CARL 	at		OC   	 	   	 	C	naia/d2  	2022-03-20T05:00Z	ca87c340-46da-4095-b873-3fc76fd9ab3e				
 ITA	54053	2022-03-20	12:00pm	W		SUM  	at		SCAD 	 	   	 	 	juco/naia	2022-03-20T16:00Z	5244e2ef-dcbc-43d7-bbd4-eb28a9f996d1				
 ITA	 4202	2022-03-20	 2:00pm	W		MIDLN	at		WWOOD	 	   	 	 	naia     	2022-03-20T18:00Z	3e9cbb99-31d9-4bce-bbc4-4b21a254f5b8				
 ITA	 5178	2022-03-20	 3:00pm	W		GCOL 	at		CUMBD	 	   	 	C	naia     	2022-03-20T19:00Z	986d6530-5b05-4b4a-9f28-3e8a2d045f27				
SSAC	25121	2022-03-21	    TBA	W		MIDGA	vs		SEAST	 	   	N	 	naia     	                 	                                    		Orlando, FL		
 ITA	19930	2022-03-21	 7:30pm	W		IDHO 	at		MSACC	 	   	 	 	naia/juco	2022-03-21T23:30Z	36a09668-cb92-4af4-8b08-b1fe8db710a7				
 ITA	31968	2022-03-22	 3:00pm	W		KEISR	at		TAMP 	 	   	 	 	naia/d2  	2022-03-22T19:00Z	128b3fc4-227e-4598-822e-cb1a09b1d6c6				
 ITA	96100	2022-03-22	 3:30pm	W		McPH 	at		WUT  	 	   	 	 	naia/d2  	2022-03-22T19:30Z	ab22d551-e222-4b12-8dba-e40ee83a6781				
SSAC	25147	2022-03-22	 4:00pm	W		ATU  	at		MOBIL	 	   	 	 	d2/naia  	2022-03-22T20:00Z	                                    		Gerald Wallace Tennis Center - Mobile, AL		
 ITA	79221	2022-03-23	 2:00pm	W		CUMBD	at		LINDW	 	   	 	C	naia     	2022-03-23T18:00Z	6001010f-c2a6-4b60-8126-6d1231c4afc2				
SSAC	25122	2022-03-24	    TBA	W		AVEMA	vs		MIDGA	 	   	N	 	naia     	                 	                                    		Orlando, FL		
 ITA	76530	2022-03-24	11:00am	W		McPH 	at		BTHNY	 	   	 	C	naia     	2022-03-24T15:00Z	0ff6edd9-7b9e-4a5d-91c3-20809990348a				
SSAC	25211	2022-03-24	 1:00pm	W		WCARY	at		BLUEM	 	   	 	C	naia     	2022-03-24T17:00Z	                                    				
 ITA	87265	2022-03-24	 4:00pm	W		BTHEL	at		SWSTR	 	   	 	C	naia     	2022-03-24T20:00Z	745b7818-15ee-4752-89bd-87746ce04f6f				
SSAC	26074	2022-03-25	    TBA	W		DIL  	at		JKST 	 	   	 	 	naia/d1  	                 	                                    		Jackson, MS		
SSAC	25148	2022-03-25	    TBA	W		MOBIL	at		AVEMA	 	   	 	 	naia     	                 	                                    		Ave Maria, FL		
 ITA	78778	2022-03-25	 1:00am	W		LTECH	at		CONMI	 	   	 	C	naia     	2022-03-25T05:00Z	e5635daf-6c2e-4313-88dc-4d089389d367				
 ITA	45420	2022-03-25	12:00pm	W		BRENA	at		UNKY 	 	   	 	C	naia     	2022-03-25T16:00Z	32858a29-00d5-4caf-a27c-a07689ece1ab				
SSAC	25149	2022-03-26	    TBA	W		MOBIL	at		SEAST	 	   	 	 	naia     	                 	                                    		Lakeland, FL		
 ITA	23463	2022-03-26	10:00am	W		McPH 	at		OTT  	 	   	 	C	naia     	2022-03-26T14:00Z	1743d9dd-bd49-4c63-aa2e-6f3622630902				
 ITA	56483	2022-03-26	11:00am	W		BRENA	at		BLUEF	 	   	 	C	naia     	2022-03-26T15:00Z	ffe33e85-683b-4ed1-b096-06b28c8ce414				
 ITA	74758	2022-03-26	11:00am	W		BTHNY	at		BTHEL	 	   	 	C	naia     	2022-03-26T15:00Z	03398442-7f82-4c51-b85f-72f5e272b6b8				
 ITA	85497	2022-03-26	11:00am	W		STMRY	at		DOANE	 	   	 	C	naia     	2022-03-26T15:00Z	a18c18c7-ffec-492b-85fa-f7e635feb4f5				
 ITA	11941	2022-03-26	11:00am	W		SWSTR	at		WWOOD	 	   	 	 	naia     	2022-03-26T15:00Z	b6657ae8-93bf-4e4d-8c97-450524ebea60				
 ITA	22458	2022-03-26	 2:00pm	W		AQUIN	at		LTECH	 	   	 	C	naia     	2022-03-26T18:00Z	b8feec5e-e06c-4a5b-a3ae-e4eb77560cf1				
 ITA	51842	2022-03-26	 2:00pm	W		SHAWN	at		CAMPB	 	   	 	C	naia     	2022-03-26T18:00Z	e639e935-7473-424c-a8ce-04470b0b6f54				
 ITA	56817	2022-03-26	 3:00pm	W		KEISR	at		SCAD 	 	   	 	C	naia     	2022-03-26T19:00Z	4bfc3791-7b0b-42dc-a58d-1301f519168a				
 ITA	76220	2022-03-27	11:00am	W		ROCKH	at		WWOOD	 	   	 	 	d2/naia  	2022-03-27T15:00Z	52ac9d08-12c9-4165-956b-8b5a5da584ff				
 ITA	 9243	2022-03-27	 1:00pm	W		AVER 	at		BLUEF	 	   	 	 	d3/naia  	2022-03-27T17:00Z	2dcb664f-fe4e-4df0-a0ba-652ac0d087a7				
 ITA	77404	2022-03-27	 1:00pm	W		MARU 	at		CAMPB	 	   	 	 	naia     	2022-03-27T17:00Z	6737a2de-b6a5-4e06-b175-4f22cbb1c7a0				
 ITA	 3271	2022-03-30	 2:00pm	W		CAMPB	at		CMBDS	 	   	 	C	naia     	2022-03-30T18:00Z	d51cc546-b71e-41d1-be22-c29060368d69				
 ITA	66203	2022-03-30	 4:00pm	W		BTHEL	at		TABOR	 	   	 	C	naia     	2022-03-30T20:00Z	37d9a900-4ff9-4c4b-9838-dac0f53550aa				
 ITA	  595	2022-03-30	 4:30pm	W		STERL	at		McPH 	 	   	 	C	naia     	2022-03-30T20:30Z	271c67e0-6dde-4bff-986e-9dc7f2431d79				
SSAC	26076	2022-03-31	    TBA	W		DIL  	vs		FNU  	 	   	N	C	naia     	                 	                                    		Montgomery, AL		
SSAC	25150	2022-03-31	11:00am	W		MIDGA	vs		MOBIL	 	   	N	C	naia     	2022-03-31T15:00Z	                                    		Montgomery, AL		
 ITA	16277	2022-03-31	 2:00pm	W		BRENA	at		SCADA	 	   	 	C	naia     	2022-03-31T18:00Z	45e02b9a-bc42-4c12-b5cb-e37ced85b631				
SSAC	25116	2022-04-01	    TBA	W		DIL  	vs		MIDGA	 	   	N	 	naia     	                 	                                    		Montgomery, AL		
SSAC	25151	2022-04-01	11:00am	W		MOBIL	vs		TOUG 	 	   	N	C	naia     	2022-04-01T15:00Z	                                    		Montgomery, AL		
 ITA	28834	2022-04-01	 1:00pm	W		CSTR 	vs		WWOOD	 	   	N	 	naia     	2022-04-01T17:00Z	5de87110-6b89-4da7-8089-ea3e94e2105c				
 ITA	20027	2022-04-01	 1:00pm	W		SCST 	at		SCAD 	 	   	 	 	d1/naia  	2022-04-01T17:00Z	517ff648-b5ab-4a1a-a424-3599bd9e6a7d				
SSAC	26078	2022-04-02	    TBA	W		DIL  	vs		TOUG 	 	   	N	C	naia     	                 	                                    		Montgomery, AL		
 ITA	60180	2022-04-02	 1:00am	W		TEXAR	at		DIL  	 	   	 	 	naia     	2022-04-02T05:00Z	eb2f33de-136d-4e2c-9d79-9507056db7a3				
SSAC	25152	2022-04-02	11:00am	W		FNU  	vs		MOBIL	 	   	N	C	naia     	2022-04-02T15:00Z	                                    		Montgomery, AL		
 ITA	41664	2022-04-02	 2:00pm	W		TMORE	at		CUMBD	 	   	 	C	naia     	2022-04-02T18:00Z	f1f2e10f-27f1-4328-9077-5e227505274e				
 ITA	22347	2022-04-02	 3:00pm	W		McPH 	at		OKWES	 	   	 	C	naia     	2022-04-02T19:00Z	2ca0c2ed-0b9e-433a-aef7-f6f22dee21aa				
 ITA	79403	2022-04-02	 3:00pm	W		PIKE 	at		CAMPB	 	   	 	C	naia     	2022-04-02T19:00Z	324bad31-d4c5-48d1-9e92-d7aca180aab8				
 ITA	67571	2022-04-02	 4:00pm	W		OTT  	at		BTHEL	 	   	 	C	naia     	2022-04-02T20:00Z	56676ba3-099a-4a94-ad7b-c7d7011c5a86				
SSAC	26081	2022-04-03	    TBA	W		DIL  	at		LSUAL	 	   	 	 	naia     	                 	                                    		Alexandria, LA		
 ITA	45719	2022-04-03	 3:00pm	W		STMRY	at		HAST 	 	   	 	C	naia     	2022-04-03T19:00Z	e223d6fe-3576-4d97-a4a1-af7d1b700dfd				
 ITA	21940	2022-04-04	 3:00pm	W		MONTR	at		BRENA	 	   	 	C	naia     	2022-04-04T19:00Z	e6653bfe-0560-4b86-a561-5f7d63082e57				
 ITA	45690	2022-04-05	11:00am	W		FHU  	at		CUMBD	 	   	 	C	naia     	2022-04-05T15:00Z	5ba82007-54de-4e55-aad4-482f15ebf519				
SSAC	25212	2022-04-05	 1:00pm	W		CHRBR	at		BLUEM	 	   	 	 	d2/naia  	2022-04-05T17:00Z	                                    		New Albany, MS		
 ITA	25920	2022-04-05	 4:00pm	W		McPH 	at		FHS  	 	   	 	 	naia/d2  	2022-04-05T20:00Z	2e432e8a-97ee-45ce-ac8f-fe53b415f044				
 ITA	47103	2022-04-05	 5:00pm	W		WWOOD	at		MOBAP	 	   	 	C	naia     	2022-04-05T21:00Z	7986f9fd-327f-4348-9e7a-1bbcd17e19fb				
 ITA	 8995	2022-04-05	 5:30pm	W		STMRY	at		CONNE	 	   	 	C	naia     	2022-04-05T21:30Z	c637e7ec-f2e5-47e9-89ce-5904f88a7640				
 ITA	33691	2022-04-06	 2:00pm	W		LINDW	at		CAMPB	 	   	 	C	naia     	2022-04-06T18:00Z	0d3a495f-8a85-4262-9811-3e1c60b200ee				
 ITA	50225	2022-04-06	 2:00pm	W		SWSTR	at		NEWM 	 	   	 	 	naia/d2  	2022-04-06T18:00Z	8646069a-58ba-465d-b972-c63b74e35581				
 ITA	10307	2022-04-06	 2:00pm	W		WARN 	at		SCF  	 	   	 	 	naia/juco	2022-04-06T18:00Z	a1cb969e-ae97-470f-918d-1fb48618b61c				
 ITA	25209	2022-04-07	11:00am	W		BTHEL	at		McPH 	 	   	 	C	naia     	2022-04-07T15:00Z	c6045c2a-d8b2-4796-ae09-bf2c53f33205				
 ITA	98325	2022-04-07	 2:00pm	W		CUMBD	vs		MMETH	 	   	N	C	naia     	2022-04-07T18:00Z	1d328695-433d-41df-a999-134e67a56c74				
 ITA	65071	2022-04-08	 1:00pm	W		LOYNO	at		JKST 	 	   	 	 	naia/d1  	2022-04-08T17:00Z	e192920c-3562-45be-aeb1-47dd0e729036				
 ITA	47129	2022-04-08	 1:30pm	W		SDCHR	at		CMS  	 	   	 	 	naia/d3  	2022-04-08T17:30Z	754b4638-5c73-4d05-bfe9-0527e60941d6				
 ITA	13600	2022-04-08	 2:00pm	W		MIDLN	at		CRE  	 	   	 	 	naia/d1  	2022-04-08T18:00Z	ddfff06f-f600-43ab-9c23-5cf30f363a21				
 ITA	26035	2022-04-08	 4:30pm	W		HOINT	at		CSULA	 	   	 	 	naia/d2  	2022-04-08T20:30Z	e0941fc5-d87f-44a4-a00c-38d674f19ae6				
 ITA	23292	2022-04-09	 9:00am	W		CARL 	at		IUE  	 	   	 	C	naia     	2022-04-09T13:00Z	d40fed23-8414-49cc-bc3c-e7a9199c12e1				
 ITA	69189	2022-04-09	11:00am	W		BTHEL	at		STERL	 	   	 	C	naia     	2022-04-09T15:00Z	74a5611f-805b-4157-ac42-4a68c129ec42				
 ITA	77494	2022-04-09	11:00am	W		CUMBD	at		BTHTN	 	   	 	C	naia     	2022-04-09T15:00Z	819247b6-528c-4532-ab17-fc8b7e1820ce				
 ITA	27023	2022-04-09	 1:00pm	W		XULA 	at		JKST 	 	   	 	 	naia/d1  	2022-04-09T17:00Z	994aaa18-8844-4b8b-a221-f8b94617efef				
 ITA	17834	2022-04-09	 3:00pm	W		SEAST	at		SCAD 	 	   	 	C	naia     	2022-04-09T19:00Z	6add0a06-bc28-4ef4-ae0e-47faecc16874				
 ITA	82858	2022-04-09	 4:30pm	W		FRNDS	at		McPH 	 	   	 	C	naia     	2022-04-09T20:30Z	408f7aeb-a4ea-4a80-b92e-8796eb97fb93				
SSAC	25124	2022-04-10	12:00pm	W		SCADA	at		MIDGA	 	   	 	 	naia     	2022-04-10T16:00Z	                                    		Macon, GA		
 ITA	11873	2022-04-11	 3:00pm	W		MARYV	at		JOHN 	 	   	 	 	d3/naia  	2022-04-11T19:00Z	e96b580e-fd01-4e1a-a997-3edbc4d6a82e				
SSAC	25213	2022-04-12	 1:00pm	W		CHRBR	at		BLUEM	 	   	 	 	d2/naia  	2022-04-12T17:00Z	                                    		New Albany, MS		
 ITA	15281	2022-04-12	 2:00pm	W		MIDWY	at		CAMPB	 	   	 	 	naia     	2022-04-12T18:00Z	40fac9fa-8668-44c5-80c9-2c8cdb66886a				
 ITA	79129	2022-04-12	 5:00pm	W		MORNG	at		STMRY	 	   	 	C	naia     	2022-04-12T21:00Z	d0f05461-da6a-4e34-909e-24a913949b13				
 ITA	18087	2022-04-12	 5:00pm	W		WWOOD	at		MOVAL	 	   	 	 	naia     	2022-04-12T21:00Z	d42c694a-24b5-42b3-987e-d27c6f31e228				
 ITA	36786	2022-04-13	 4:00pm	W		KSWES	at		BTHEL	 	   	 	C	naia     	2022-04-13T20:00Z	d6263e99-bffe-4ff9-898c-7d0477b489b2				
 ITA	63055	2022-04-15	 1:00am	W		SCAD 	at		MIDGA	 	   	 	 	naia     	2022-04-15T05:00Z	e8c23878-0e1d-408a-8773-aa124c28dd6e				
 ITA	67403	2022-04-15	 1:00pm	W		ASBUR	at		ROSHL	 	   	 	 	naia/d3  	2022-04-15T17:00Z	cfbb8466-df38-4a02-bd57-abec621017b4				
 ITA	27676	2022-04-15	 5:00pm	W		DOANE	at		CRE  	 	   	 	 	naia/d1  	2022-04-15T21:00Z	8a232b32-b09f-4845-bfa7-32c334a9e833				
 ITA	79469	2022-04-16	11:00am	W		KSWES	at		McPH 	 	   	 	C	naia     	2022-04-16T15:00Z	fae3739a-2894-4c1e-9f21-d704a3e2a869				
 ITA	16507	2022-04-16	 1:00pm	W		OUA  	at		TEXAR	 	   	 	 	d2/naia  	2022-04-16T17:00Z	4beb6f1b-bc46-474e-ba22-f7b9ebb63aff				
 ITA	 6664	2022-04-16	 2:00pm	W		BTHEL	at		OKWES	 	   	 	C	naia     	2022-04-16T18:00Z	bcd1a33c-ba8b-4f2c-a5c2-dc40a67d70e0				
 ITA	38766	2022-04-16	 2:00pm	W		CAMPB	at		GCOL 	 	   	 	C	naia     	2022-04-16T18:00Z	224be5e7-d6e7-4d79-bb61-8ce2c45ad19f				
 ITA	93699	2022-04-16	 4:30pm	W		GRINN	at		MIDLN	 	   	 	 	d3/naia  	2022-04-16T20:30Z	d19babe6-e455-443a-ad1a-fb73d9de4665				
 ITA	53196	2022-04-17	 1:00pm	W		ABRA 	at		SCAD 	 	   	 	 	juco/naia	2022-04-17T17:00Z	ef069410-4771-43c2-9bda-22f6ebbd9071				
 ITA	23233	2022-04-17	 2:00pm	W		SW   	at		UTEP 	 	   	 	 	naia/d1  	2022-04-17T18:00Z	c7b25f03-2ebf-4072-9b92-75adedc5c08d				
SSAC	25126	2022-04-19	12:00pm	W		MIDGA	at		GCSU 	 	   	 	 	naia/d2  	2022-04-19T16:00Z	                                    		Milledgeville, GA		
 ITA	70883	2022-04-20	 4:00pm	W		FHS  	at		BTHEL	 	   	 	 	d2/naia  	2022-04-20T20:00Z	831bb31a-aee8-4f72-9039-9cc0af0b704d				
 ITA	76567	2022-04-20	 4:00pm	W		McPH 	at		TABOR	 	   	 	C	naia     	2022-04-20T20:00Z	a5113f66-99d2-4dd7-972e-dbc261386555				
 ITA	74223	2022-04-21	 4:00pm	W		MIDWY	at		ASBUR	 	   	 	 	naia     	2022-04-21T20:00Z	7643aa29-8c0a-44f2-9bb3-4c69d515d2bc				
 ITA	58117	2022-04-21	 5:00pm	W		STMRY	at		MIDLN	 	   	 	C	naia     	2022-04-21T21:00Z	e0ee5b10-1967-4c90-a36c-273efc9b01a3				
 ITA	15312	2022-04-23	11:00am	W		FRNDS	at		BTHEL	 	   	 	C	naia     	2022-04-23T15:00Z	e0e64d45-eddc-4c20-8700-2eb35d1f7d75				
 ITA	84552	2022-04-23	11:00am	W		NWCIA	at		STMRY	 	   	 	C	naia     	2022-04-23T15:00Z	7e6a51bd-5d3c-44e5-a870-f3a4b76a47f3				
 ITA	40107	2022-04-23	 4:30pm	W		SWSTR	at		McPH 	 	   	 	C	naia     	2022-04-23T20:30Z	84b06bdd-3a71-4a94-b240-cd35de634cd5				
 ITA	26440	2022-04-25	 5:00pm	W		MMART	at		STMRY	 	   	 	C	naia     	2022-04-25T21:00Z	d356b550-8f0a-42a5-8408-e4f67a97a379				
