---
season: d1
gender: women
description: schedule/scoreboard from team websites
updated: 2022-01-20
past: 100 (6%)
today: 5 (0%)
future: 1646 (94%)
completed: 84 (80%)
unreported: 21 (20%)
total: 1752
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	teamId	opponentId	dualId
ITA	60820	2022-03-05	 1:00pm	W	  	JVST 	at	  	SAM  	 	   	 	 	d1     	2022-03-05T18:00Z			59067abe-9464-4ef4-933c-930e1b12ed12
ITA	43877	2022-03-05	 1:00pm	W	  	NW   	at	  	KSU  	 	   	 	 	d1     	2022-03-05T18:00Z			d35a87a6-1533-48c7-a92c-11dfa8ad807d
ITA	77272	2022-03-05	 1:00pm	W	  	ILST 	at	  	MARQ 	 	   	 	 	d1     	2022-03-05T18:00Z			0c8de8b2-882c-48a2-aba1-34a066ca06ed
ITA	43901	2022-03-05	 1:00pm	W	  	NMSU 	vs	  	PORT 	 	   	N	 	d1     	2022-03-05T18:00Z			f4143dc7-a27d-49c2-a18e-ace55bee5edc
ITA	78102	2022-03-05	 1:00pm	W	  	MIZZ 	at	  	ARK  	 	   	 	C	d1     	2022-03-05T18:00Z			ff0acb7e-8e89-47a3-abbf-4efef0d1a77d
ITA	31736	2022-03-05	 1:00pm	W	  	SDAK 	at	  	W ILL	 	   	 	C	d1     	2022-03-05T18:00Z			78f079bf-3497-4e07-b014-9a11b511211f
ITA	54041	2022-03-05	 2:00pm	W	  	SIUE 	at	  	WKU  	 	   	 	 	d1     	2022-03-05T19:00Z			c76f4a14-49bf-435e-b4ed-8881063111f9
ITA	63848	2022-03-05	 2:00pm	W	  	OMAHA	at	  	UMKC 	 	   	 	C	d1     	2022-03-05T19:00Z			e2c2666c-5342-4f0c-ba27-094cd4363310
ITA	93770	2022-03-05	 2:00pm	W	  	HOU  	at	  	UTA  	 	   	 	 	d1     	2022-03-05T19:00Z			046f0e90-8860-4378-bbdc-527c1765e2e9
ITA	38726	2022-03-05	 2:00pm	W	  	TOL  	at	  	UCR  	 	   	 	 	d1     	2022-03-05T19:00Z			a64e5a24-090d-4f0e-8633-933ae5d76e44
ITA	63390	2022-03-05	 2:30pm	W	  	MURR 	at	  	DAY  	 	   	 	 	d1     	2022-03-05T19:30Z			cf47cf52-e027-4ea5-8748-b0512e181465
ITA	59973	2022-03-05	 3:00pm	W	  	PRST 	at	  	BOISE	 	   	 	 	d1     	2022-03-05T20:00Z			77e79d14-5524-4ed9-aa54-16da5a066bc9
ITA	13499	2022-03-05	 3:00pm	W	  	CSUN 	vs	  	UCSD 	 	   	N	 	d1     	2022-03-05T20:00Z			4a46249b-de26-473c-beb7-71e425ada739
ITA	50799	2022-03-05	 3:00pm	W	  	ISU  	at	  	VCU  	 	   	 	 	d1     	2022-03-05T20:00Z			fa699c18-2945-4323-9769-a716a754a8ce
ITA	29822	2022-03-05	 3:00pm	W	  	UTEP 	at	  	UNM  	 	   	 	 	d1     	2022-03-05T20:00Z			dac8d171-198e-4469-80f4-66cbe269f367
ITA	62103	2022-03-05	 3:00pm	W	  	MD   	at	  	RICH 	 	   	 	 	d1     	2022-03-05T20:00Z			0da9546a-2fe5-42dd-951a-1b8ad66f1ec8
ITA	86998	2022-03-05	 3:30pm	W	  	SFU  	at	  	XAV  	 	   	 	 	d1     	2022-03-05T20:30Z			c9eed104-45d3-44c9-90a9-d1cf4e0dc6c3
ITA	53131	2022-03-05	 4:00pm	W	  	DEL  	at	  	DUQ  	 	   	 	 	d1     	2022-03-05T21:00Z			9dbf1e38-4f52-4d9e-83a0-6569cf164b9a
ITA	82748	2022-03-05	 4:00pm	W	  	CSLB 	at	  	HAW  	 	   	 	C	d1     	2022-03-05T21:00Z			1e695583-c069-461b-b1ad-56802c46e912
ITA	98878	2022-03-05	 5:00pm	W	  	CPOLY	at	  	SF   	 	   	 	 	d1     	2022-03-05T22:00Z			e09853a4-66ec-4e55-bcae-cf75a144988a
ITA	10897	2022-03-05	 2:00pm	W	  	UCI  	at	  	CSULA	 	   	 	 	d1/d2  	2022-03-05T19:00Z			285ea129-3be2-46d0-b175-76c92d09669f
ITA	13047	2022-03-05	11:00am	W	  	GMU  	at	  	MWSH 	 	   	 	 	d1/d3  	2022-03-05T16:00Z			aba4feec-c1a5-4d70-aff0-aaa15d25314b
ITA	47653	2022-03-05	 2:00pm	W	  	JKST 	at	  	LSUAL	 	   	 	 	d1/naia	2022-03-05T19:00Z			de21535a-c253-4043-81b1-d7ffa1b5c8dd
ITA	40720	2022-03-06	 3:00am	W	16	STAN 	at	 2	PEPP 	 	   	 	 	d1     	2022-03-06T08:00Z			2194d95d-2783-48c1-92af-aa58f6509d49
ITA	20004	2022-03-06	 1:00pm	W	 7	UVA  	at	 3	UNC  	 	   	 	C	d1     	2022-03-06T18:00Z			4e026bbd-37ae-400b-ad17-fa3897550019
ITA	25269	2022-03-06	 1:00pm	W	  	MSST 	at	 4	UGA  	 	   	 	C	d1     	2022-03-06T18:00Z			6953f8ed-0a1e-4aaa-bd2c-fd581d126890
ITA	44061	2022-03-06	 3:30pm	W	 5	UCLA 	at	  	UTAH 	 	   	 	C	d1     	2022-03-06T20:30Z			d515acec-c62e-4d05-8375-c063ce5712ad
ITA	57808	2022-03-06	11:00am	W	  	VT   	at	 6	DUKE 	 	   	 	C	d1     	2022-03-06T16:00Z			99beeb48-b0a2-4604-b2ae-ea1e00f12253
ITA	55536	2022-03-06	12:00pm	W	24	MIA  	at	 8	NCST 	 	   	 	C	d1     	2022-03-06T17:00Z			374da9a0-101b-4edf-8e0c-6aac56a3f833
ITA	45877	2022-03-06	 5:00pm	W	  	ELON 	at	 8	NCST 	 	   	 	 	d1     	2022-03-06T22:00Z			4b54f9e3-b61c-4fa0-abb1-56b131ed269d
ITA	 9200	2022-03-06	 3:00pm	W	  	ORE  	at	 9	CAL  	 	   	 	C	d1     	2022-03-06T20:00Z			24f31f77-371d-4bff-a51f-41fb0c7ee8f7
ITA	19287	2022-03-06	10:00am	W	12	GT   	at	  	BC   	 	   	 	C	d1     	2022-03-06T15:00Z			7fac49cf-82b7-4168-a26b-fc98ea11cb28
ITA	13545	2022-03-06	 1:00pm	W	20	FLA  	at	13	A&M  	 	   	 	C	d1     	2022-03-06T18:00Z			a67bd062-20dd-4b8b-88cd-514839b01aa3
ITA	27669	2022-03-06	12:00pm	W	  	FSU  	at	15	WAKE 	 	   	 	C	d1     	2022-03-06T17:00Z			072efcd4-3163-4bd0-b51e-1355ad28941a
ITA	 5136	2022-03-06	12:00pm	W	  	ILL  	at	18	OKLA 	 	   	 	 	d1     	2022-03-06T17:00Z			9666993c-e765-4f56-9e2e-714aa60f6a25
ITA	43888	2022-03-06	12:00pm	W	  	UNT  	at	19	BAY  	 	   	 	 	d1     	2022-03-06T17:00Z			a4032c52-2ef8-4213-8ea5-81ed89b8a87c
ITA	83378	2022-03-06	12:00pm	W	  	MISS 	at	22	TENN 	 	   	 	C	d1     	2022-03-06T17:00Z			b75ad628-0e0a-4568-8105-727b7f27e3e7
ITA	65455	2022-03-06	 5:00am	W	  	MURR 	at	  	CIN  	 	   	 	 	d1     	2022-03-06T10:00Z			03e3a602-dcd6-46ac-9acf-abf95720db4a
ITA	60251	2022-03-06	 9:00am	W	  	SFU  	at	  	DAY  	 	   	 	 	d1     	2022-03-06T14:00Z			a1f45090-b2d7-4b1f-bb62-32502e594c1b
ITA	23083	2022-03-06	 9:00am	W	  	DEL  	at	  	WVU  	 	   	 	 	d1     	2022-03-06T14:00Z			e5b20f49-1970-4d31-afc5-a81974fcfde2
ITA	27263	2022-03-06	11:00am	W	  	NIU  	at	  	CHIC 	 	   	 	 	d1     	2022-03-06T16:00Z			e55df122-0f4e-46b1-b20b-e7cdb24d8750
ITA	 5454	2022-03-06	11:00am	W	  	ISU  	at	  	W&M  	 	   	 	 	d1     	2022-03-06T16:00Z			8058a5ca-bab9-4c9c-993e-4df92097f964
ITA	82864	2022-03-06	11:00am	W	  	HOW  	at	  	GMU  	 	   	 	 	d1     	2022-03-06T16:00Z			07822da6-a03e-4ae5-b141-a58c981e1eb4
ITA	 3429	2022-03-06	12:00pm	W	  	PENN 	at	  	PSU  	 	   	 	 	d1     	2022-03-06T17:00Z			9218a3ea-d44a-47a6-847a-3325e014132a
ITA	30027	2022-03-06	12:00pm	W	  	MILW 	at	  	N IA 	 	   	 	 	d1     	2022-03-06T17:00Z			25c52ce9-966d-4b18-8bff-5e13b28ff111
ITA	17045	2022-03-06	 1:00pm	W	  	ALCN 	at	  	NWSU 	 	   	 	 	d1     	2022-03-06T18:00Z			a5020389-45c3-46f4-b0d5-edd2db825c42
ITA	 9438	2022-03-06	 1:00pm	W	  	HARV 	at	  	ODU  	 	   	 	 	d1     	2022-03-06T18:00Z			b93e0c61-92fc-447a-ad74-8a95b491f020
ITA	14133	2022-03-06	 1:00pm	W	  	NW   	at	  	KAN  	 	   	 	 	d1     	2022-03-06T18:00Z			fa7b6cfe-b7ae-460f-9ec3-1b269a6b6f41
ITA	 6697	2022-03-06	 1:00pm	W	  	UCSB 	at	  	TCU  	 	   	 	 	d1     	2022-03-06T18:00Z			c008f985-cfc3-49b2-b787-55ac0b203fdc
ITA	63425	2022-03-06	 1:00pm	W	  	PORT 	at	  	UNLV 	 	   	 	 	d1     	2022-03-06T18:00Z			a650b20a-4565-4f0b-8457-ab2785ff0335
ITA	26498	2022-03-06	 1:00pm	W	  	ND   	at	  	LOU  	 	   	 	C	d1     	2022-03-06T18:00Z			2daacd02-6ec4-4101-9c90-bf9aa3c62199
ITA	 8950	2022-03-06	 2:00pm	W	  	FRES 	at	  	CSUN 	 	   	 	 	d1     	2022-03-06T19:00Z			181ee6cb-194b-4347-892a-aef8e5de9be8
ITA	63201	2022-03-06	 2:00pm	W	  	RICE 	at	  	SHSU 	 	   	 	 	d1     	2022-03-06T19:00Z			9037fe92-32ad-4ca9-a25e-6feef1a2d1c4
ITA	74572	2022-03-06	 2:00pm	W	  	VANDY	at	  	BAMA 	 	   	 	C	d1     	2022-03-06T19:00Z			1aceb189-d72a-4bd0-8f64-3ff84385d24c
ITA	35352	2022-03-06	 2:30pm	W	  	MTSU 	at	  	DEP  	 	   	 	 	d1     	2022-03-06T19:30Z			57d79da9-0b3d-4a47-95ac-7f5454e71ded
ITA	12815	2022-03-06	 3:00pm	W	  	UNA  	at	  	ALA&M	 	   	 	 	d1     	2022-03-06T20:00Z			6192e517-d428-45d4-9b7d-6ce35bea7148
ITA	83069	2022-03-06	 6:00pm	W	  	NIU  	at	  	VALPO	 	   	 	 	d1     	2022-03-06T23:00Z			3d74678a-e6fa-49b3-823d-edcaf015a1e0
ITA	94977	2022-03-06	11:00am	W	  	A&MKN	at	  	PVA&M	 	   	 	 	d2/d1  	2022-03-06T16:00Z			f6abd128-b45c-4116-a05f-8e330d2a7efa
ITA	43502	2022-03-06	11:00am	W	  	UTRGV	at	  	SMTX 	 	   	 	 	d1/d2  	2022-03-06T16:00Z			cb19b09a-5331-4931-8020-6ebf5bb0b455
ITA	55946	2022-03-06	 2:30pm	W	  	UTRGV	at	  	SMTX 	 	   	 	 	d1/d2  	2022-03-06T19:30Z			d10aadc6-dbbf-484e-9d57-e74893e0ac32
ITA	44581	2022-03-06	 3:00pm	W	  	ARMY 	vs	  	HPU  	 	   	N	 	d1/d2  	2022-03-06T20:00Z			01b0b346-8e03-4051-8e13-8a5aec2f47bb
ITA	62563	2022-03-06	 9:00am	W	  	TEM  	at	  	KEISR	 	   	 	 	d1/naia	2022-03-06T14:00Z			6f50e42d-4307-4911-b377-e21ddc995a86
ITA	 5058	2022-03-07	 5:00pm	W	23	PRIN 	at	  	SDSU 	 	   	 	 	d1     	2022-03-07T22:00Z			5d71b488-e9aa-4278-b926-34bc94306971
ITA	51261	2022-03-07	 1:00am	W	  	WICH 	at	  	UTA  	 	   	 	 	d1     	2022-03-07T06:00Z			03bf2a20-0bb3-48d2-aa09-b51937088598
ITA	51463	2022-03-07	12:00pm	W	  	CRE  	vs	  	PROV 	 	   	N	C	d1     	2022-03-07T17:00Z			ce353bb7-a525-46f2-a1ff-7781b33c9766
ITA	89977	2022-03-07	 1:00pm	W	  	MINN 	at	  	IOWA 	 	   	 	C	d1     	2022-03-07T18:00Z			fac9776e-a900-4726-9bcc-37bbeefb3444
ITA	91668	2022-03-08	 2:00pm	W	  	WAKE 	at	 8	NCST 	 	   	 	C	d1     	2022-03-08T19:00Z			c6e48f2a-b3c1-4698-8670-11ea3f16201a
ITA	54343	2022-03-08	 4:30pm	W	23	PRIN 	at	  	USD  	 	   	 	 	d1     	2022-03-08T21:30Z			f12f5064-e025-4db0-a0d8-26da5b8bb370
ITA	 7632	2022-03-08	12:00am	W	  	RAD  	vs	  	SIUE 	 	   	N	 	d1     	2022-03-08T05:00Z			16c859fd-628e-47f1-85c7-292cea14ebe1
ITA	62349	2022-03-08	10:00am	W	  	BUTL 	at	  	FAU  	 	   	 	 	d1     	2022-03-08T15:00Z			9eb4f082-2426-4623-af14-885bfcc6c606
ITA	96908	2022-03-08	11:00am	W	  	ECAR 	at	  	GW   	 	   	 	 	d1     	2022-03-08T16:00Z			c7e03491-af0e-46a2-a4ee-0eb721132904
ITA	 7808	2022-03-08	12:00pm	W	  	CRE  	vs	  	HALL 	 	   	N	C	d1     	2022-03-08T17:00Z			c0d3f486-2f28-4e85-8df1-9127198d428d
ITA	96229	2022-03-08	12:00pm	W	  	GCU  	vs	  	ILST 	 	   	N	 	d1     	2022-03-08T17:00Z			9792f592-1cc6-473c-a6b0-4644723672aa
ITA	81425	2022-03-08	 2:00pm	W	  	SFA  	at	  	SHSU 	 	   	 	 	d1     	2022-03-08T19:00Z			48f61d1a-611e-4c98-89b8-035b3f6812e1
ITA	90841	2022-03-08	 4:00pm	W	  	MOST 	vs	  	TARL 	 	   	N	 	d1     	2022-03-08T21:00Z			f1da8781-408d-45b7-b160-7e20763aeb5a
ITA	70781	2022-03-08	 4:30pm	W	  	TOL  	at	  	CSUF 	 	   	 	 	d1     	2022-03-08T21:30Z			12ff61b2-d56f-4ec6-b1e1-4d3be43c09df
ITA	71754	2022-03-08	 5:00pm	W	  	APP  	vs	  	SAM  	 	   	N	 	d1     	2022-03-08T22:00Z			36e68ce1-1839-4cf4-8def-8ff21305926d
ITA	27344	2022-03-08	12:00pm	W	  	DUQ  	at	  	STHOM	 	   	 	 	d1/naia	2022-03-08T17:00Z			a9f563cb-95b2-4409-8a23-ddede49b4c0d
ITA	57109	2022-03-09	10:00am	W	  	MSU  	at	  	WVU  	 	   	 	 	d1     	2022-03-09T15:00Z			f28c6f48-1776-4a35-b107-7bc997fd9574
ITA	37966	2022-03-09	10:00am	W	  	UNCG 	at	  	STET 	 	   	 	 	d1     	2022-03-09T15:00Z			15e95b4a-9cd9-4969-8e94-ff191e310980
ITA	13239	2022-03-09	11:00am	W	  	VCU  	at	  	USF  	 	   	 	 	d1     	2022-03-09T16:00Z			6df46915-6cab-4aa6-bdcc-4da679600cc1
ITA	67178	2022-03-09	12:00pm	W	  	BU   	vs	  	DUQ  	 	   	N	 	d1     	2022-03-09T17:00Z			2179250a-6b3c-4fe4-a9d4-20bb168f8928
ITA	21560	2022-03-09	12:00pm	W	  	CRE  	vs	  	SHU  	 	   	N	 	d1     	2022-03-09T17:00Z			4f222251-5064-4045-a813-a82e19646bad
ITA	93733	2022-03-09	12:30pm	W	  	ECAR 	at	  	MD   	 	   	 	 	d1     	2022-03-09T17:30Z			3c20e39c-0259-42ec-b7ef-f2391abd30a5
ITA	35432	2022-03-09	 3:00pm	W	  	MTSU 	at	  	TULN 	 	   	 	 	d1     	2022-03-09T20:00Z			5b06f66f-ff7e-4dfe-a34c-ca2e064518a7
ITA	80810	2022-03-09	 4:30pm	W	  	YSU  	at	  	CSUF 	 	   	 	 	d1     	2022-03-09T21:30Z			6bb75444-5275-4102-835a-972b97dfb77a
ITA	 3968	2022-03-09	 5:00pm	W	  	USU  	at	  	CSUN 	 	   	 	 	d1     	2022-03-09T22:00Z			0b14de01-d73d-41dc-b3a1-0c5961288e7d
ITA	67668	2022-03-09	 6:00pm	W	  	OMAHA	at	  	NEB  	 	   	 	 	d1     	2022-03-09T23:00Z			63ce4955-a477-4439-9a84-3c7c2c26bc18
ITA	46719	2022-03-10	 3:00pm	W	23	PRIN 	at	 2	PEPP 	 	   	 	 	d1     	2022-03-10T20:00Z			ebcc705a-7a99-4e08-8818-5161cecf74ca
ITA	77377	2022-03-10	12:00am	W	  	NORF 	at	  	ODU  	 	   	 	 	d1     	2022-03-10T05:00Z			06d84c15-9495-47b5-97f8-716f82b4f4de
ITA	24938	2022-03-10	12:00am	W	  	SHU  	vs	  	SIUE 	 	   	N	 	d1     	2022-03-10T05:00Z			b4ee5abb-69fe-46c4-a523-2eda55a292ce
ITA	31269	2022-03-10	10:00am	W	  	KENN 	at	  	ODU  	 	   	 	 	d1     	2022-03-10T15:00Z			75221971-5292-43d6-b30b-7fa0cd2ec7eb
ITA	44676	2022-03-10	12:00pm	W	  	BUTL 	at	  	FIU  	 	   	 	 	d1     	2022-03-10T17:00Z			cc6e7c3b-7277-4399-b65d-52467785153d
ITA	29157	2022-03-10	 2:00pm	W	  	SAM  	at	  	CoC  	 	   	 	 	d1     	2022-03-10T19:00Z			24f34b0c-b2ea-47a3-ae55-d039f2052951
ITA	34167	2022-03-10	 2:00pm	W	  	GONZ 	at	  	UTSA 	 	   	 	 	d1     	2022-03-10T19:00Z			cd9fb165-4c08-475c-a716-549721caed25
ITA	97466	2022-03-10	 3:00pm	W	  	ALA&M	vs	  	MVSU 	 	   	N	C	d1     	2022-03-10T20:00Z			8e9f7cfd-2feb-4cb4-81f2-b5b0bc13d7aa
ITA	93651	2022-03-10	 5:00pm	W	  	YSU  	at	  	CSUN 	 	   	 	 	d1     	2022-03-10T22:00Z			73f1473e-8873-48b6-9466-652f1799e47e
ITA	56089	2022-03-10	 7:00pm	W	  	ARMY 	at	  	HAW  	 	   	 	 	d1     	2022-03-11T00:00Z			f63bd16d-d9ce-4a8e-a6dd-ac6e99223278
ITA	41178	2022-03-10	 3:00pm	W	  	UNCG 	at	  	ROL  	 	   	 	 	d1/d2  	2022-03-10T20:00Z			05679086-8be9-4218-af48-f302f7f7d37d
ITA	42715	2022-03-10	12:00pm	W	  	CRE  	vs	  	NCWES	 	   	N	 	d1/d3  	2022-03-10T17:00Z			adf32af6-ae51-41f2-b007-d806a4d47585
ITA	75162	2022-03-11	 5:00pm	W	 4	UGA  	at	20	FLA  	 	   	 	C	d1     	2022-03-11T22:00Z			57a6dd9c-e5f8-453e-af70-6722e3d30c67
ITA	 1673	2022-03-11	 4:30pm	W	  	ARIZ 	at	 5	UCLA 	 	   	 	C	d1     	2022-03-11T21:30Z			983e871a-b026-48eb-8f6e-9bda9b556828
ITA	31797	2022-03-11	 3:00pm	W	  	LOU  	at	12	GT   	 	   	 	C	d1     	2022-03-11T20:00Z			475b924e-dc5d-48f4-9d34-28da222788c4
ITA	26407	2022-03-11	 5:00pm	W	13	A&M  	at	  	MSST 	 	   	 	C	d1     	2022-03-11T22:00Z			6247a131-b6a1-4278-8c38-ec5548bb6d76
ITA	51974	2022-03-11	12:00pm	W	24	FSU  	at	15	MIA  	 	   	 	C	d1     	2022-03-11T17:00Z			93dc5196-be5b-4a19-be10-358565e54cc7
ITA	27286	2022-03-11	 6:00pm	W	  	KAN  	at	18	OKLA 	 	   	 	C	d1     	2022-03-11T23:00Z			263cdd7d-bd77-4f9b-83fc-c3c6f1857d4d
ITA	45552	2022-03-11	 4:00pm	W	21	LSU  	at	  	MISS 	 	   	 	C	d1     	2022-03-11T21:00Z			f47a5250-0952-43ff-b6a3-3532c787ca83
ITA	45454	2022-03-11	 5:00pm	W	22	TENN 	at	  	SCAR 	 	   	 	C	d1     	2022-03-11T22:00Z			db110ad6-ce5f-49ac-93ac-b43cd908e9bd
ITA	44324	2022-03-11	12:00am	W	  	BCOOK	vs	  	JKST 	 	   	N	C	d1     	2022-03-11T05:00Z			9a4fa04d-1a5b-4bd5-9493-377ae71144db
ITA	 9027	2022-03-11	 1:00am	W	  	CHAR 	at	  	UNT  	 	   	 	C	d1     	2022-03-11T06:00Z			d02c783c-2aa2-4dc1-84d4-e2fe77404f47
ITA	32841	2022-03-11	10:00am	W	  	ALA&M	vs	  	FLA&M	 	   	N	C	d1     	2022-03-11T15:00Z			f729fde3-b497-4d4b-bb51-916e9abee6d4
ITA	20839	2022-03-11	11:00am	W	  	BELL 	at	  	BEL  	 	   	 	 	d1     	2022-03-11T16:00Z			4e95fe7a-8506-4126-9fa8-dd71bafd9d0e
ITA	32780	2022-03-11	11:00am	W	  	ILST 	at	  	UCI  	 	   	 	 	d1     	2022-03-11T16:00Z			26d4d956-b321-4810-85df-3703a6fa3192
ITA	37569	2022-03-11	12:00pm	W	  	ND   	at	  	CLEM 	 	   	 	C	d1     	2022-03-11T17:00Z			0bc0160f-459b-443d-8f97-b442cff77c84
ITA	71684	2022-03-11	12:00pm	W	  	MTSU 	vs	  	USF  	 	   	N	 	d1     	2022-03-11T17:00Z			1c881722-e41b-43e5-8ebc-b23732e522bb
ITA	66940	2022-03-11	 2:00pm	W	  	SACST	at	  	SF   	 	   	 	 	d1     	2022-03-11T19:00Z			d3c502d8-a53a-4fbb-947b-d72866cbe1b9
ITA	21175	2022-03-11	 2:00pm	W	  	DEN  	at	  	SDAK 	 	   	 	C	d1     	2022-03-11T19:00Z			48885e2d-b6f8-4cbf-85e8-ae6343dc8e60
ITA	77981	2022-03-11	 3:30pm	W	  	UTAH 	at	  	WASH 	 	   	 	C	d1     	2022-03-11T20:30Z			ed8061c6-b432-4166-bea0-53d403bc9c57
ITA	98851	2022-03-11	 4:00pm	W	  	URI  	at	  	BROWN	 	   	 	 	d1     	2022-03-11T21:00Z			afb707a6-bab4-441d-9d67-00fff6bd86bc
ITA	21299	2022-03-11	 4:00pm	W	  	ARK  	at	  	VANDY	 	   	 	C	d1     	2022-03-11T21:00Z			02158947-faf1-4908-8125-a040f5465029
ITA	63980	2022-03-11	 5:00pm	W	  	TEM  	at	  	NAVY 	 	   	 	 	d1     	2022-03-11T22:00Z			905fca83-852f-4709-b38c-4ffcef9ff016
ITA	58770	2022-03-11	 6:00pm	W	  	KSU  	at	  	OKST 	 	   	 	C	d1     	2022-03-11T23:00Z			81c6dd95-875d-4e46-894b-25e11fbc31e2
ITA	76376	2022-03-11	 6:00pm	W	  	MIZZ 	at	  	UK   	 	   	 	C	d1     	2022-03-11T23:00Z			169405ac-c120-449b-b67e-e0e1ba7610e7
ITA	26426	2022-03-11	10:30pm	W	  	VCU  	at	  	FAU  	 	   	 	 	d1     	2022-03-12T03:30Z			435809f2-3efe-455f-b8c7-0c82c047552a
ITA	19110	2022-03-11	12:00pm	W	  	DUQ  	at	  	PBAU 	 	   	 	 	d1/d2  	2022-03-11T17:00Z			ad2e1eb5-b105-4ab2-9af9-dc0d8226ef09
ITA	70716	2022-03-12	 3:00pm	W	  	AZST 	at	 5	UCLA 	 	   	 	C	d1     	2022-03-12T20:00Z			c3afc4df-f24c-4632-8add-b48f323a30a6
ITA	 1060	2022-03-12	12:00pm	W	25	AUB  	at	  	BAMA 	 	   	 	C	d1     	2022-03-12T17:00Z			8291a19a-ad9b-4de6-b3ba-8ada702675d0
ITA	 4882	2022-03-12	 1:00am	W	  	FLA&M	vs	  	JKST 	 	   	N	C	d1     	2022-03-12T06:00Z			1de8dd71-6086-4469-a440-a5ef1ae75587
ITA	11236	2022-03-12	 9:00am	W	  	TOW  	at	  	WVU  	 	   	 	 	d1     	2022-03-12T14:00Z			769dd61c-f235-4ebd-bd5f-e331c1c5e8af
ITA	12152	2022-03-12	10:00am	W	  	ALA&M	vs	  	PVA&M	 	   	N	C	d1     	2022-03-12T15:00Z			b6ba7bf7-2fd4-430f-8bb6-49504fec1f23
ITA	60837	2022-03-12	10:00am	W	  	APP  	at	  	GASO 	 	   	 	C	d1     	2022-03-12T15:00Z			077be18d-9a39-4f9c-a5b7-1337cdfcba8a
ITA	64341	2022-03-12	10:00am	W	  	CCAR 	at	  	GAST 	 	   	 	C	d1     	2022-03-12T15:00Z			3355d7dc-9e9a-4c6d-80ba-d92582808346
ITA	34332	2022-03-12	11:00am	W	  	SALA 	at	  	ULLAF	 	   	 	C	d1     	2022-03-12T16:00Z			4f25e08e-6297-4ccc-8def-cf7539df3526
ITA	32913	2022-03-12	12:00pm	W	  	GONZ 	at	  	TX ST	 	   	 	 	d1     	2022-03-12T17:00Z			85e41be9-e566-4a88-8e5f-b6dc83769182
ITA	68127	2022-03-12	12:00pm	W	  	LT   	at	  	NICH 	 	   	 	 	d1     	2022-03-12T17:00Z			883e9c70-c23d-4d2c-849c-4a4026838719
ITA	26492	2022-03-12	12:00pm	W	  	NWSU 	at	  	SELU 	 	   	 	C	d1     	2022-03-12T17:00Z			a4ef8c53-edee-46b2-a329-4aaeeaf371a2
ITA	59784	2022-03-12	12:00pm	W	  	USF  	at	  	TULN 	 	   	 	C	d1     	2022-03-12T17:00Z			92ad3e25-01f6-4809-9136-80c6969f1ce4
ITA	77283	2022-03-12	12:00pm	W	  	ORU  	at	  	USTMN	 	   	 	C	d1     	2022-03-12T17:00Z			d8d93be5-477c-43a5-a546-e294f32bd7f5
ITA	32326	2022-03-12	 1:00pm	W	  	BELL 	at	  	CIN  	 	   	 	 	d1     	2022-03-12T18:00Z			b8c59ffc-3db7-4264-9888-b2bec21be681
ITA	63052	2022-03-12	 1:00pm	W	  	GW   	at	  	JMU  	 	   	 	 	d1     	2022-03-12T18:00Z			085287f6-e58d-401b-bb7e-abd2ed8999b0
ITA	60954	2022-03-12	 1:00pm	W	  	RICE 	at	  	UNT  	 	   	 	C	d1     	2022-03-12T18:00Z			7210de8a-df5d-4bab-b599-e1b5fd7aefcf
ITA	51564	2022-03-12	 1:00pm	W	  	USF  	at	  	TULN 	 	   	 	C	d1     	2022-03-12T18:00Z			413a7855-9f1c-4c19-b276-d9f379aafb87
ITA	83780	2022-03-12	 2:00pm	W	  	MILW 	at	  	CHIC 	 	   	 	 	d1     	2022-03-12T19:00Z			619a84f7-99e8-4b7c-9360-68ae14f64947
ITA	30909	2022-03-12	 2:00pm	W	  	MURR 	at	  	WKU  	 	   	 	 	d1     	2022-03-12T19:00Z			99117a3a-4c64-4adc-a4f5-f963db71bf62
ITA	18848	2022-03-12	 2:00pm	W	  	PAC  	at	  	UTEP 	 	   	 	 	d1     	2022-03-12T19:00Z			f368961a-9999-4938-827e-1b3090821961
ITA	72450	2022-03-12	 4:00pm	W	  	MRSH 	at	  	MIAOH	 	   	 	 	d1     	2022-03-12T21:00Z			ad42ae1f-549b-4b48-a861-8cae7d1185a4
ITA	32110	2022-03-12	 4:00pm	W	  	MTST 	at	  	PORT 	 	   	 	 	d1     	2022-03-12T21:00Z			fe81c913-212c-45a8-9e2b-a712e8b270fe
ITA	32450	2022-03-12	 4:30pm	W	  	USU  	at	  	CSUF 	 	   	 	 	d1     	2022-03-12T21:30Z			18f6f40b-53ba-4ed3-bb98-c109f6072f89
ITA	17811	2022-03-12	 5:00pm	W	  	UNM  	at	  	SCLAR	 	   	 	 	d1     	2022-03-12T22:00Z			f822d0b3-a77c-4382-9fd7-2452563ded52
ITA	36354	2022-03-12	 6:00pm	W	  	WIS  	at	  	DRAKE	 	   	 	 	d1     	2022-03-12T23:00Z			a99cb0ce-5f33-47f9-b8fa-0936a71dc4a7
ITA	42435	2022-03-12	 6:30pm	W	  	SLU  	at	  	NKU  	 	   	 	 	d1     	2022-03-12T23:30Z			66068776-531c-41e0-8c85-52564f61b72a
