---
season: 2021-22
division: naia
gender: men
description: composite schedule/scoreboard
updated: 2022-01-21
past: 118 (29%)
future: 290 (71%)
completed: 110 (93%)
unreported: 8 (7%)
sources:
  ITA: 364
  Conferences: 44
itaIds: 364
total: 408
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	itaId	tournament	location	facility	links
 ITA	 7445	2022-02-05	 3:00pm	M		ASBUR	vs		PIED 	 	   	N	 	naia/d3  	2022-02-05T20:00Z	8bbe2612-e7d8-4934-b7a6-b45fa3b03629				
 ITA	84011	2022-02-05	 5:00pm	M		LSSU 	at		LTECH	 	   	 	 	d2/naia  	2022-02-05T22:00Z	87c52e43-7195-4170-a9a9-0c258ac9d9a9				
 ITA	49787	2022-02-06	11:00am	M		FLAG 	at		KEISR	 	   	 	 	d2/naia  	2022-02-06T16:00Z	959eaca1-988e-4118-825a-ce11e367a27d				
 ITA	12824	2022-02-06	 2:00pm	M		WWOOD	at		WUT  	 	   	 	 	naia/d2  	2022-02-06T19:00Z	0352656a-01ec-45fd-95aa-cf03f4063223				
 ITA	92626	2022-02-08	 2:00pm	M		SEAST	at		EFSC 	 	   	 	 	naia/juco	2022-02-08T19:00Z	5e7d7571-01f4-40c9-98a8-9f389971f5e6				
 ITA	41903	2022-02-09	 3:00pm	M		CUMBD	at		SW   	 	   	 	 	naia     	2022-02-09T20:00Z	2fb9a6b8-abaa-4369-b9cd-7804910fe35f				
 ITA	10815	2022-02-10	 4:00pm	M		WNMU 	at		AZCHR	 	   	 	 	d2/naia  	2022-02-10T21:00Z	690a861b-b4d3-412e-a89a-024c3395b11a				
 ITA	31200	2022-02-11	 5:30am	M		IWES 	at		GVSU 	 	   	 	 	naia/d2  	2022-02-11T10:30Z	7d8047e2-59d5-4b66-9dd7-c1adc9eac264				
 ITA	 8986	2022-02-11	11:00am	M		MIDGA	at		ABRA 	 	   	 	 	naia/juco	2022-02-11T16:00Z	a124c652-46d1-4db7-9105-e93325bdf183				
 ITA	25529	2022-02-11	12:30pm	M		CUMBD	at		PEAY 	 	   	 	 	naia/d1  	2022-02-11T17:30Z	327e7b3b-4b02-40d5-9c79-b28db46d67ae				
 ITA	28896	2022-02-11	 2:00pm	M		JES  	at		UCSC 	 	   	 	 	naia/d3  	2022-02-11T19:00Z	4d2e1599-3b70-4fd4-b273-491b9bc36651				
 ITA	 7532	2022-02-11	 2:00pm	M		MESA 	at		OUAZ 	 	   	 	 	d2/naia  	2022-02-11T19:00Z	24bfb2d3-86a2-4a94-940b-04373bf072fe				
SSAC	25163	2022-02-11	 2:00pm	M		MOBIL	at		TUSK 	 	   	 	 	naia/d2  	2022-02-11T19:00Z	                                    		Tuskegee, AL		
 ITA	23723	2022-02-11	 5:00pm	M		CUMBD	at		USI  	 	   	 	 	naia/d2  	2022-02-11T22:00Z	c674004f-0384-41e5-8acd-90ac8677d7fa				
 ITA	31694	2022-02-11	 5:00pm	M		JC   	vs		TEXAR	 	   	N	 	juco/naia	2022-02-11T22:00Z	e59fad9f-0d24-47ba-99ec-dfbae345ae65				
 ITA	98942	2022-02-11	 8:00pm	M		CRE  	at		KSWES	 	   	 	 	d1/naia  	2022-02-12T01:00Z	19defcf1-5b90-412d-9a77-15202206d83e				
 ITA	13485	2022-02-12	 9:00am	M		GCOL 	at		ASBUR	 	   	 	 	naia     	2022-02-12T14:00Z	b419c675-9531-4bc3-a274-b1761c260b84				
 ITA	68461	2022-02-12	 1:00pm	M		SCAD 	at		WARN 	 	   	 	C	naia     	2022-02-12T18:00Z	3068bfd6-9a8a-44c3-a3d5-e7ea5a41a83a				
 ITA	12653	2022-02-12	 1:00pm	M		STAMB	vs		WARTB	 	   	N	 	naia/d3  	2022-02-12T18:00Z	d0ec088b-fc2a-4a8a-b270-97ecd584038b				
 ITA	24808	2022-02-12	 1:00pm	M		WCLFF	at		CMS  	 	   	 	 	naia/d3  	2022-02-12T18:00Z	84729516-77d8-4264-b88d-9cec4c54031b				
 ITA	88466	2022-02-12	 2:00pm	M		ABRA 	at		SCADA	 	   	 	 	juco/naia	2022-02-12T19:00Z	95471fb3-7a87-49fa-8e5c-dd8259ceef7c				
 ITA	59761	2022-02-12	 2:00pm	M		BTHTN	vs		IUSE 	 	   	N	 	naia     	2022-02-12T19:00Z	ca5e7fca-198e-4bc8-8f5c-c9b250469fa3				
SSAC	25164	2022-02-12	 2:00pm	M		DIL  	at		MOBIL	 	   	 	C	naia     	2022-02-12T19:00Z	                                    		Gerald Wallace Tennis Center - Mobile, Ala.21q		
 ITA	91114	2022-02-12	 2:00pm	M		HAR  	vs		MOVAL	 	   	N	 	d2/naia  	2022-02-12T19:00Z	6dc4b6c2-0ba3-4efd-9af1-1905cecdc131				
 ITA	46277	2022-02-12	 3:00pm	M		JES  	at		WHITT	 	   	 	 	naia/d3  	2022-02-12T20:00Z	2b50f44d-faee-42ac-8239-f473a018b724				
 ITA	84848	2022-02-12	 3:00pm	M		MESA 	at		AZCHR	 	   	 	 	d2/naia  	2022-02-12T20:00Z	0bd3878a-a1cf-493b-9ab9-4a896b101a95				
 ITA	82069	2022-02-12	 5:00pm	M		DAVEN	at		LTECH	 	   	 	 	d2/naia  	2022-02-12T22:00Z	6f376acc-b42c-4299-ab94-9a8b4e50de4b				
 ITA	22990	2022-02-12	 5:00pm	M		IDAHO	at		LCIDA	 	   	 	 	d1/naia  	2022-02-12T22:00Z	fbab9094-afca-43a2-a738-90aac5b82f86				
 ITA	19674	2022-02-12	 6:00pm	M		HOINT	at		CMS  	 	   	 	 	naia/d3  	2022-02-12T23:00Z	19816699-7244-4c08-a8fd-2b580b0d09fb				
 ITA	98291	2022-02-12	 6:00pm	M		WNMU 	at		OUAZ 	 	   	 	 	d2/naia  	2022-02-12T23:00Z	8921421c-1124-48e7-af41-9cf1b29973a1				
 ITA	84509	2022-02-13	 9:00am	M		BTHTN	at		ASBUR	 	   	 	 	naia     	2022-02-13T14:00Z	e67320a5-87f8-469b-8fee-17317dd5a1cc				
SSAC	25192	2022-02-13	 1:00pm	M		BLUEM	at		RHDES	 	   	 	 	naia/d3  	2022-02-13T18:00Z	                                    		Memphis, TN		
 ITA	94342	2022-02-14	 1:00pm	M		SEAST	at		ABRA 	 	   	 	 	naia/juco	2022-02-14T18:00Z	f1a87f5d-8b7d-49b1-a666-9e471eea0a13				
 ITA	74178	2022-02-16	 4:00pm	M		BTHEL	at		EMP  	 	   	 	 	naia/d2  	2022-02-16T21:00Z	bbc8be57-7d7e-4db8-9c16-bb30fde10038				
 ITA	  308	2022-02-17	 2:00pm	M		USFIL	at		W ILL	 	   	 	 	naia/d1  	2022-02-17T19:00Z	923fbd7c-a34b-4c2e-89df-41ce83622fb3				
 ITA	58938	2022-02-18	10:00am	M		TEXAR	at		CCCC 	 	   	 	 	naia/juco	2022-02-18T15:00Z	00c6ea0d-818f-4b3c-af24-5dbcab9b7a4c				
SSAC	25165	2022-02-18	 1:00pm	M		MOBIL	vs		SPHC 	 	   	N	 	naia/d2  	2022-02-18T18:00Z	                                    		Mobile Tennis Center - Mobile, AL		
 ITA	12558	2022-02-18	 2:00pm	M		SCCC 	vs		TEXAR	 	   	N	 	juco/naia	2022-02-18T19:00Z	82297d47-6868-4426-b1f2-4a393a0f3598				
 ITA	55817	2022-02-18	 3:00pm	M		OUAZ 	vs		SCAD 	 	   	N	 	naia     	2022-02-18T20:00Z	527f375a-1ffc-4963-a382-2dabbe763a0d				
 ITA	 1370	2022-02-18	 4:00pm	M		COLC 	at		MIDLN	 	   	 	 	d3/naia  	2022-02-18T21:00Z	c0a689bc-2677-40bc-b15e-7470096d403f				
 ITA	10251	2022-02-19	11:00am	M		BTCCC	vs		TEXAR	 	   	N	 	juco/naia	2022-02-19T16:00Z	c29e084f-c35c-4e55-a687-dc3c955350a4				
SSAC	26087	2022-02-19	11:00am	M		MUW  	at		DIL  	 	   	 	 	juco/naia	2022-02-19T16:00Z	                                    		New Orleans, LA		
 ITA	24237	2022-02-19	 1:00pm	M		LOUR 	at		LTECH	 	   	 	C	naia     	2022-02-19T18:00Z	43e4b8a3-4da0-444f-94a9-bc2906f748b6				
 ITA	65932	2022-02-19	 1:00pm	M		SCAD 	at		STHOM	 	   	 	C	naia     	2022-02-19T18:00Z	77e4e330-648b-4e5b-b2ee-c34b441caabf				
 ITA	45078	2022-02-19	 3:30pm	M		BRESC	at		USI  	 	   	 	 	naia/d2  	2022-02-19T20:30Z	93d75183-7b22-483c-b97d-a410fe7a3ee9				
 ITA	 7156	2022-02-19	 4:00pm	M		NWOH 	at		LTECH	 	   	 	C	naia     	2022-02-19T21:00Z	ce036aec-4b0b-474b-a265-2a63050e0175				
 ITA	71713	2022-02-19	 6:00pm	M		JES  	at		UCD  	 	   	 	 	naia/d1  	2022-02-19T23:00Z	210963dc-a8ea-4935-a5ef-9bb108f27fcd				
 ITA	41832	2022-02-20	 8:30am	M		COLC 	at		HAST 	 	   	 	 	d3/naia  	2022-02-20T13:30Z	fb006952-f354-4aa6-b347-8421480c6afc				
 ITA	82275	2022-02-20	11:00am	M		USFIN	vs		WARTB	 	   	N	 	naia/d3  	2022-02-20T16:00Z	ef11d987-5d0c-468c-9887-f8ad7793670a				
 ITA	35192	2022-02-20	 1:00pm	M		WHITW	at		LCIDA	 	   	 	 	d3/naia  	2022-02-20T18:00Z	c5a21627-b7af-4dfd-9b86-69ae33a78cc9				
 ITA	71061	2022-02-20	 1:45pm	M		GCOL 	at		USI  	 	   	 	 	naia/d2  	2022-02-20T18:45Z	f86854c9-71b4-435c-9537-7ff98dd8f890				
 ITA	84455	2022-02-20	 4:00pm	M		WHITW	at		LCIDA	 	   	 	 	d3/naia  	2022-02-20T21:00Z	b6b55a03-a95d-4efe-9b67-264d0160a8fd				
SSAC	25084	2022-02-21	All Day	M		MIDGA	at		AGSTA	 	   	 	 	naia/d2  	                 	                                    		Augusta, GA		
 ITA	69326	2022-02-22	 5:15pm	M		MSACC	at		OUAZ 	 	   	 	 	juco/naia	2022-02-22T22:15Z	059f2587-0e11-49cc-ae7e-0c0eb0d0cf50				
 ITA	67326	2022-02-23	 2:00pm	M		KEISR	at		FLAG 	 	   	 	 	naia/d2  	2022-02-23T19:00Z	6e5f5d26-6e58-441a-aeed-6875b6c2d016				
 ITA	44209	2022-02-23	 2:00pm	M		LYNN 	at		STHOM	 	   	 	 	d2/naia  	2022-02-23T19:00Z	ecbc1ab8-ae29-477c-99d7-9fd58302f41c				
 ITA	80124	2022-02-23	 5:00pm	M		ASBUR	at		CENT 	 	   	 	 	naia/d3  	2022-02-23T22:00Z	beb5aeec-7ac2-408a-99c8-edaa02ff0f31				
 ITA	26474	2022-02-24	 4:00pm	M		JES  	at		CHAB 	 	   	 	 	naia/juco	2022-02-24T21:00Z	73357133-8805-4008-91dc-ee98a457e6c4				
SSAC	26083	2022-02-25	       	M		MOBIL	at		DIL  	 	   	 	C	naia     	                 	                                    				
 ITA	 2019	2022-02-25	10:00am	M		TEXAR	at		OZARK	 	   	 	 	naia/d3  	2022-02-25T15:00Z	5d5fbbe6-add7-4671-8af3-e36ce1fcb09c				
 ITA	75869	2022-02-25	 2:00pm	M		HUNTC	at		POINT	 	   	 	 	d3/naia  	2022-02-25T19:00Z	3e0daaa0-2df1-4e0e-8ac9-dcb09b84e2ba				
 ITA	58996	2022-02-25	 2:00pm	M		TEXAR	at		HNDRX	 	   	 	 	naia/d3  	2022-02-25T19:00Z	b55a44d8-6436-401a-b49b-994f7a8fbc53				
 ITA	74589	2022-02-25	 4:00pm	M		ASBUR	vs		BHMSO	 	   	N	 	naia/d3  	2022-02-25T21:00Z	8d4c76ac-d016-47c4-bdea-0fd55f73c0ef				
 ITA	18331	2022-02-25	 4:00pm	M		BTHEL	at		JBRWN	 	   	 	 	naia     	2022-02-25T21:00Z	80035a62-7bc2-4a2f-9017-b113b5ce41f1				
 ITA	78028	2022-02-25	 5:00pm	M		McPH 	vs		WWOOD	 	   	N	 	naia     	2022-02-25T22:00Z	45ca70f3-d477-43c0-9a40-b6b258a2eccd				
SSAC	25085	2022-02-26	All Day	M		MIDGA	at		EMM  	 	   	 	 	naia/d2  	                 	                                    		Franklin Springs, GA		
 ITA	68340	2022-02-26	11:00am	M		BTHEL	vs		EVANG	 	   	N	 	naia     	2022-02-26T16:00Z	9c83c31f-88d4-42ad-bff1-3db9de367e17				
 ITA	90490	2022-02-26	12:30pm	M		GVSU 	at		GCSEM	 	   	 	 	d2/naia  	2022-02-26T17:30Z	cd9124d5-f777-491c-8193-8d23cecfb667				
 ITA	24162	2022-02-26	 1:00pm	M		MCC  	vs		TEXAR	 	   	N	 	juco/naia	2022-02-26T18:00Z	d513b434-5313-40d7-9312-167fb5a95c94				
 ITA	76021	2022-02-26	 1:00pm	M		STAMB	at		CRNLC	 	   	 	 	naia/d3  	2022-02-26T18:00Z	68a299d0-c176-4c23-b157-d11b95430cd2				
 ITA	90810	2022-02-26	 2:00pm	M		CoCGA	at		SCAD 	 	   	 	C	naia     	2022-02-26T19:00Z	d8dc27ee-1da5-4f24-90d9-36a1c3fa3ad9				
 ITA	39909	2022-02-26	 6:00pm	M		ASBUR	at		TRANS	 	   	 	 	naia/d3  	2022-02-26T23:00Z	aa86c11d-1623-4b28-9d9c-9b44ea81e3a8				
 ITA	65896	2022-02-26	 6:00pm	M		LTECH	at		CLEV 	 	   	 	 	naia/d1  	2022-02-26T23:00Z	6c0ce98a-a3b8-44a0-9dcb-7e9791843c20				
 ITA	93686	2022-02-26	 7:00pm	M		WESTM	at		JES  	 	   	 	C	naia     	2022-02-27T00:00Z	160f237a-3c37-4b3a-b56c-644ff23b6ff3				
 ITA	47423	2022-02-27	 2:00pm	M		BRESC	at		BTHTN	 	   	 	 	naia     	2022-02-27T19:00Z	0c93acbb-b263-4eea-8979-d19c9fcd5feb				
SSAC	25217	2022-02-28	 1:00pm	M		XAV  	at		WCARY	 	   	 	 	d1/naia  	2022-02-28T18:00Z	                                    		Hattiesburg, MS		
 ITA	41657	2022-03-02	 4:00pm	M		JES  	at		CALUT	 	   	 	 	naia/d3  	2022-03-02T21:00Z	b71d0156-89d1-4ba2-97df-7d5f4d4da571				
 ITA	56687	2022-03-03	 3:00pm	M		KEISR	at		LYNN 	 	   	 	 	naia/d2  	2022-03-03T20:00Z	1202155a-2ef6-432d-93d5-0232c3ba8feb				
 ITA	17394	2022-03-03	 5:00pm	M		JES  	at		HNU  	 	   	 	 	naia/d2  	2022-03-03T22:00Z	ffa44669-402a-4159-a1e3-c254cc957131				
 ITA	16554	2022-03-03	 8:00pm	M		MTVRN	vs		WARTB	 	   	N	 	naia/d3  	2022-03-04T01:00Z	ed405408-d1a9-4c59-99c0-7028613639f6				
SSAC	26092	2022-03-04	    TBA	M		XAV  	at		DIL  	 	   	 	 	d1/naia  	                 	                                    		New Orleans, LA		
 ITA	92393	2022-03-04	11:00am	M		TEXAR	at		KSWES	 	   	 	 	naia     	2022-03-04T16:00Z	550fbced-de7f-4f0a-afdc-2f3dadd6d086				
 ITA	23122	2022-03-04	 2:00pm	M		CUMBD	at		BEL  	 	   	 	 	naia/d1  	2022-03-04T19:00Z	dae26fe9-1c15-484d-8e9c-0bd81b374d8f				
 ITA	 1131	2022-03-04	 2:00pm	M		JBRWN	at		BTHEL	 	   	 	 	naia     	2022-03-04T19:00Z	758e4b8c-c359-46b1-bf6c-d2f42e260db6				
 ITA	66442	2022-03-04	 3:00pm	M		TEXAR	at		BTHNY	 	   	 	 	naia     	2022-03-04T20:00Z	a9b7084d-d549-4eb2-adbf-ce9383b545b8				
 ITA	80741	2022-03-04	 7:00pm	M		JBRWN	at		McPH 	 	   	 	 	naia     	2022-03-05T00:00Z	25836c53-7908-49d7-9a80-4abbab549660				
 ITA	46525	2022-03-05	12:00am	M		SCAD 	at		AVEMA	 	   	 	C	naia     	2022-03-05T05:00Z	47722a37-a809-449e-8ac6-c8051df37449				
SSAC	25168	2022-03-05	10:00am	M		MOBIL	vs		TOUG 	 	   	N	 	naia     	2022-03-05T15:00Z	                                    		Jackson, MS		
 ITA	16890	2022-03-05	11:00am	M		TEXAR	at		McPH 	 	   	 	 	naia     	2022-03-05T16:00Z	bb0127f6-d21d-4fd3-a792-845c06bb631c				
SSAC	25185	2022-03-05	12:00pm	M		MOBIL	vs		RUST 	 	   	N	 	naia/d3  	2022-03-05T17:00Z	                                    		Jackson, MS		
 ITA	29173	2022-03-05	 2:00pm	M		LANE 	at		BTHTN	 	   	 	 	d2/naia  	2022-03-05T19:00Z	20eb50de-3a29-4b37-8a18-1d8a95fcab61				
 ITA	 6937	2022-03-05	 4:00pm	M		TEXAR	at		BTHEL	 	   	 	 	naia     	2022-03-05T21:00Z	5ea2301c-2a88-4493-848b-2d46994fd01c				
 ITA	28192	2022-03-05	 5:00pm	M		PRTCC	at		McPH 	 	   	 	 	juco/naia	2022-03-05T22:00Z	5d2ad46c-9155-4c3d-a124-e6ee11d014f5				
 ITA	19434	2022-03-05	 6:30pm	M		BREV 	vs		LTECH	 	   	N	 	d3/naia  	2022-03-05T23:30Z	134f0e94-d424-4dca-acc9-b2f1fab41f0a				
 ITA	28799	2022-03-05	 7:00pm	M		USK  	at		JES  	 	   	 	C	naia     	2022-03-06T00:00Z	5b5212ae-da2d-46a5-92ff-3f6e0c40fd1f				
 ITA	67693	2022-03-06	12:00am	M		LTECH	vs		TMORE	 	   	N	 	naia     	2022-03-06T05:00Z	72604ede-3eae-4f2b-a5c7-aa78f68fdd09				
 ITA	14738	2022-03-06	 4:30pm	M		MONTR	at		PRES 	 	   	 	 	naia/d1  	2022-03-06T21:30Z	695b0ad8-0bfc-4e2e-a8a2-a5bb94c72649				
SSAC	25171	2022-03-07	    TBA	M		CAMPB	at		MOBIL	 	   	 	 	naia     	                 	                                    		Gerald Wallace Tennis Center - Mobile, AL		
 ITA	39761	2022-03-07	12:00am	M		LTECH	vs		MILLG	 	   	N	 	naia     	2022-03-07T05:00Z	cf0ffbc5-8d22-47e0-9f8f-d1cfdae393d0				
 ITA	44185	2022-03-07	11:00am	M		LINDW	vs		WWOOD	 	   	N	 	naia     	2022-03-07T16:00Z	b5e40975-53df-4935-868a-11837b185e12				
 ITA	73536	2022-03-07	11:00am	M		WWOOD	at		CMBDS	 	   	 	 	naia     	2022-03-07T16:00Z	830ef036-b015-4fcb-bd7b-164293c1b5d7				
 ITA	24692	2022-03-07	12:00pm	M		MIDLN	at		ASBUR	 	   	 	 	naia     	2022-03-07T17:00Z	bb472be2-6418-477e-a590-9349157790b3				
 ITA	52045	2022-03-07	 2:00pm	M		BTHTN	at		TUSC 	 	   	 	 	naia/d2  	2022-03-07T19:00Z	95e391e7-fdeb-47f5-812b-350bd454a73e				
 ITA	43704	2022-03-08	12:00pm	M		DUQ  	at		STHOM	 	   	 	 	d1/naia  	2022-03-08T17:00Z	b115c2ca-823c-417d-ab16-9acccda9be60				
SSAC	25222	2022-03-08	 1:00pm	M		WCARY	at		CAMPB	 	   	 	 	naia     	2022-03-08T18:00Z	                                    		Mobile, AL		
 ITA	26244	2022-03-08	 7:00pm	M		MARU 	at		SCAD 	 	   	 	 	naia     	2022-03-09T00:00Z	c73a0335-36da-46c4-bc5d-1484e7c99c78				
 ITA	  731	2022-03-09	12:00am	M		LTECH	vs		MOVAL	 	   	N	 	naia     	2022-03-09T05:00Z	e483d5bf-24f4-44ca-aba1-b55957fcbe06				
SSAC	25223	2022-03-09	 1:00pm	M		OLIVT	at		WCARY	 	   	 	 	naia     	2022-03-09T18:00Z	                                    		Hattiesburg, MS		
 ITA	61450	2022-03-09	 2:00pm	M		BTHTN	at		LMU  	 	   	 	 	naia/d2  	2022-03-09T19:00Z	8cb8fc6b-3ce3-4e5f-b789-5d325fc099f8				
 ITA	43734	2022-03-09	 2:00pm	M		WWOOD	at		GGC  	 	   	 	 	naia     	2022-03-09T19:00Z	9e6958fe-6c30-4bad-b8fe-231898cb159b				
 ITA	  372	2022-03-10	 4:00pm	M		HOWPN	at		TEXAR	 	   	 	 	d3/naia  	2022-03-10T21:00Z	d17a3b7a-c7c5-4b66-8528-1506b7bc6fd3				
 ITA	96310	2022-03-11	 2:00pm	M		CUMBD	at		PIKE 	 	   	 	C	naia     	2022-03-11T19:00Z	16eecfb5-950e-48f8-9e3d-ca2c8a9b83e0				
 ITA	33072	2022-03-11	 3:00pm	M		BTHTN	at		CAMPB	 	   	 	C	naia     	2022-03-11T20:00Z	c4e091b5-a072-4b72-9c29-edaacd8adf1a				
 ITA	74174	2022-03-11	 4:00pm	M		BTHEL	at		WWOOD	 	   	 	 	naia     	2022-03-11T21:00Z	f1b59229-5a2b-430d-af82-f6160a8164e0				
SSAC	25173	2022-03-11	 4:00pm	M		MOBIL	at		WCARY	 	   	 	C	naia     	2022-03-11T21:00Z	                                    		Hattiesburg, MS		
 ITA	42504	2022-03-11	 4:00pm	M		NCWES	vs		STHOM	 	   	N	 	d3/naia  	2022-03-11T21:00Z	c409eedb-137a-4526-9897-42cfd4e366b7				
 ITA	   38	2022-03-11	 5:00pm	M		USFIN	at		FRANK	 	   	 	 	naia/d3  	2022-03-11T22:00Z	69930c84-7f5e-4b15-8d63-753f67f5ad66				
 ITA	67946	2022-03-12	10:45am	M		BTHEL	at		MOBAP	 	   	 	 	naia     	2022-03-12T15:45Z	b21be606-81fb-4996-92f8-26f4f891b336				
 ITA	93733	2022-03-12	11:00am	M		TEXAR	vs		UMHB 	 	   	N	 	naia/d3  	2022-03-12T16:00Z	511a3a0a-a885-45fe-a66c-ee4481104c21				
 ITA	55942	2022-03-12	 1:00pm	M		TABOR	at		WWOOD	 	   	 	 	naia     	2022-03-12T18:00Z	7ae850c3-41ef-4dc0-9f46-b6de2549e73f				
 ITA	37526	2022-03-12	 2:00pm	M		CUMBD	at		CMBDS	 	   	 	C	naia     	2022-03-12T19:00Z	5e7a7410-86d6-4457-b4b4-c6eaa67710d3				
 ITA	57723	2022-03-12	 3:00pm	M		BTHTN	at		GCOL 	 	   	 	C	naia     	2022-03-12T20:00Z	99877cf9-1f0d-4f14-99ea-aab1e650df1a				
 ITA	67488	2022-03-12	 4:00pm	M		BTHEL	at		SLPHR	 	   	 	 	naia     	2022-03-12T21:00Z	32a217a6-0e0f-407c-a175-e98aaa5cfb43				
 ITA	84197	2022-03-12	 6:00pm	M		TEXAR	at		LETOU	 	   	 	 	naia/d3  	2022-03-12T23:00Z	f78e4cc4-cf5e-45a1-a9ce-39c57cfc1d5d				
 ITA	50723	2022-03-13	12:00pm	M		BTHEL	at		LIND 	 	   	 	 	naia/d2  	2022-03-13T16:00Z	a4e29946-b6a9-4268-8dcb-c131c85b5a53				
 ITA	87227	2022-03-13	12:00pm	M		OTT  	at		WWOOD	 	   	 	 	naia     	2022-03-13T16:00Z	8acff6f4-2084-4e36-80be-71078cf53fe3				
 ITA	19285	2022-03-13	 3:00pm	M		CUMBD	at		UNKY 	 	   	 	 	naia     	2022-03-13T19:00Z	9d712c36-aeeb-4c7e-bde9-79395348911e				
 ITA	  340	2022-03-14	11:00am	M		TEXAR	at		SAU  	 	   	 	 	naia/d2  	2022-03-14T15:00Z	14c16ccc-dc30-4164-b35b-f696d64c7787				
 ITA	75366	2022-03-14	12:00pm	M		NEWM 	vs		TEXAR	 	   	N	 	d2/naia  	2022-03-14T16:00Z	c1f44af3-1641-43e9-8466-91092dcd7e6c				
 ITA	38605	2022-03-14	 3:00pm	M		CCCC 	vs		TXWES	 	   	N	 	juco/naia	2022-03-14T19:00Z	2224efae-8666-4c21-8261-688eb9cc4adb				
 ITA	16846	2022-03-14	 4:30pm	M		MSACC	at		OUAZ 	 	   	 	 	juco/naia	2022-03-14T20:30Z	caa4b56f-efc7-4e84-b25d-4d22452a0d9f				
 ITA	84223	2022-03-15	11:00am	M		OKWES	at		CCCC 	 	   	 	 	naia/juco	2022-03-15T15:00Z	19f153be-a31f-4e78-92b4-3e278056f02c				
SSAC	25174	2022-03-15	 4:00pm	M		MC   	at		MOBIL	 	   	 	 	d2/naia  	2022-03-15T20:00Z	                                    		Gerald Wallace Tennis Center - Mobile, AL		
 ITA	55778	2022-03-16	12:00pm	M		BTHEL	at		CONNE	 	   	 	 	naia     	2022-03-16T16:00Z	1d0fd150-2d03-4265-897c-1607ac37b00f				
 ITA	99732	2022-03-16	 2:00pm	M		SHAWN	at		CUMBD	 	   	 	C	naia     	2022-03-16T18:00Z	d4deee3a-75c6-4948-a65d-981470046ab9				
 ITA	16733	2022-03-16	 4:00pm	M		BTHEL	at		DOANE	 	   	 	 	naia     	2022-03-16T20:00Z	4d595571-0d49-49a2-b9c4-d03491c1cef1				
 ITA	27671	2022-03-16	 9:00pm	M		ITECH	at		LTECH	 	   	 	C	naia     	2022-03-17T01:00Z	1aabe9fb-9388-4e19-a3a7-66ced17c0f88				
SSAC	25091	2022-03-17	    TBA	M		WCARY	at		MIDGA	 	   	 	 	naia     	                 	                                    		Macon, GA		
SSAC	25195	2022-03-17	10:00am	M		BLUEM	vs		TOUG 	 	   	N	C	naia     	2022-03-17T14:00Z	                                    		Macon, GA		
 ITA	94030	2022-03-17	12:00pm	M		OC   	at		CUMBD	 	   	 	 	d2/naia  	2022-03-17T16:00Z	625d368f-8443-4dea-a063-555484a923eb				
 ITA	97586	2022-03-17	 1:00pm	M		SW   	at		MSACC	 	   	 	 	naia/juco	2022-03-17T17:00Z	c6d9d5c5-3b95-4819-8cc7-85568a6388cd				
 ITA	84218	2022-03-17	 3:00pm	M		WWOOD	at		SWB  	 	   	 	 	naia/d2  	2022-03-17T19:00Z	76e7fbfa-6a88-4e92-852c-5d0c0d90e317				
SSAC	25092	2022-03-18	    TBA	M		RUST 	at		MIDGA	 	   	 	 	d3/naia  	                 	                                    		Macon, GA		
 ITA	35728	2022-03-18	11:00am	M		IUE  	at		CUMBD	 	   	 	 	naia     	2022-03-18T15:00Z	7e211716-d3d6-4640-9b9d-4e2d6f6b45d3				
SSAC	25197	2022-03-18	12:00pm	M		BLUEM	vs		FNU  	 	   	N	C	naia     	2022-03-18T16:00Z	                                    		Macon, GA		
SSAC	25231	2022-03-18	 1:00pm	M		FNU  	vs		WCARY	 	   	N	C	naia     	2022-03-18T17:00Z	                                    		Macon, GA		
SSAC	25175	2022-03-18	 1:00pm	M		SPHC 	at		MOBIL	 	   	 	 	d2/naia  	2022-03-18T17:00Z	                                    		Gerald Wallace Tennis Center - Mobile, AL		
 ITA	77397	2022-03-18	 2:00pm	M		SHAWN	at		BTHTN	 	   	 	C	naia     	2022-03-18T18:00Z	13aad219-8df2-4f1a-b5bf-129811c55d32				
 ITA	86441	2022-03-18	 5:00pm	M		JES  	at		SDCC 	 	   	 	 	naia/juco	2022-03-18T21:00Z	734d58f2-d5f4-44c7-8786-b148177e5f7c				
SSAC	25093	2022-03-19	    TBA	M		BLUEM	at		MIDGA	 	   	 	 	naia     	                 	                                    		Macon, GA		
 ITA	63527	2022-03-19	 2:00am	M		TXWES	at		McPH 	 	   	 	 	naia     	2022-03-19T06:00Z	4135aa2b-d140-4d63-a4f7-c0a0871046fb				
 ITA	98414	2022-03-19	10:00am	M		L&CCC	at		WWOOD	 	   	 	 	juco/naia	2022-03-19T14:00Z	a947c49e-a5ad-43b2-a021-ec6f1c49b8d5				
 ITA	22180	2022-03-19	 1:00pm	M		CAMPB	at		CUMBD	 	   	 	C	naia     	2022-03-19T17:00Z	8459ce44-0235-4e23-9dfa-e6bb3c4949d3				
 ITA	12708	2022-03-19	 1:00pm	M		LCIDA	at		WHITW	 	   	 	 	naia/d3  	2022-03-19T17:00Z	9d1f194b-41b9-4cf4-a83c-31705fedbf45				
